기준일자,유형,연관검색어,검색일자,검색량
2024-03-21,주별지속상승,실비보험추천,2022-04-13,24.60266207645709
2024-03-21,주별지속상승,실비보험추천,2022-04-20,25.42911331139846
2024-03-21,주별지속상승,실비보험추천,2022-04-27,23.52192210611335
2024-03-21,주별지속상승,실비보험추천,2022-05-04,24.92053013175654
2024-03-21,주별지속상승,실비보험추천,2022-05-11,22.886197413188853
2024-03-21,주별지속상승,실비보험추천,2022-05-18,23.521924960531955
2024-03-21,주별지속상승,실비보험추천,2022-05-25,24.15765250787505
2024-03-21,주별지속상승,실비보험추천,2022-06-01,20.534002348158918
2024-03-21,주별지속상승,실비보험추천,2022-06-08,20.025424877354194
2024-03-21,주별지속상승,실비보험추천,2022-06-15,23.458351349472064
2024-03-21,주별지속상승,실비보험추천,2022-06-22,25.047671645039117
2024-03-21,주별지속상승,실비보험추천,2022-06-29,25.365533991501373
2024-03-21,주별지속상승,실비보험추천,2022-07-06,22.5683379211452
2024-03-21,주별지속상승,실비보험추천,2022-07-13,28.862039783516323
2024-03-21,주별지속상승,실비보험추천,2022-07-20,24.98410088839783
2024-03-21,주별지속상승,실비보험추천,2022-07-27,25.429110456979853
2024-03-21,주별지속상승,실비보험추천,2022-08-03,26.573421183964875
2024-03-21,주별지속상승,실비보험추천,2022-08-10,24.475517708755902
2024-03-21,주별지속상승,실비보험추천,2022-08-17,22.441184990188223
2024-03-21,주별지속상승,실비보험추천,2022-08-24,27.844873424232482
2024-03-21,주별지속상승,실비보험추천,2022-08-31,27.209143022470784
2024-03-21,주별지속상승,실비보험추천,2022-09-07,25.619831290159528
2024-03-21,주별지속상승,실비보험추천,2022-09-14,24.030505285755275
2024-03-21,주별지속상승,실비보험추천,2022-09-21,29.052760616695995
2024-03-21,주별지속상승,실비보험추천,2022-09-28,30.197068489262413
2024-03-21,주별지속상승,실비보험추천,2022-10-05,23.96693738353258
2024-03-21,주별지속상승,실비보험추천,2022-10-12,26.636997649443366
2024-03-21,주별지속상승,실비보험추천,2022-10-19,27.781299813172595
2024-03-21,주별지속상승,실비보험추천,2022-10-26,27.84487913306969
2024-03-21,주별지속상승,실비보험추천,2022-11-02,28.480603825994187
2024-03-21,주별지속상승,실비보험추천,2022-11-09,31.214231994127662
2024-03-21,주별지속상승,실비보험추천,2022-11-16,34.2021546065007
2024-03-21,주별지속상승,실비보험추천,2022-11-23,34.64716417508273
2024-03-21,주별지속상승,실비보험추천,2022-11-30,35.09217374366476
2024-03-21,주별지속상승,실비보험추천,2022-12-07,30.83279603660552
2024-03-21,주별지속상승,실비보험추천,2022-12-14,31.722812319350986
2024-03-21,주별지속상승,실비보험추천,2022-12-21,36.745070504710306
2024-03-21,주별지속상승,실비보험추천,2022-12-28,32.10425398571032
2024-03-21,주별지속상승,실비보험추천,2023-01-04,33.94786587109833
2024-03-21,주별지속상승,실비보험추천,2023-01-11,32.294971964471394
2024-03-21,주별지속상승,실비보험추천,2023-01-18,33.24856185827675
2024-03-21,주별지속상승,실비보험추천,2023-01-25,25.238392478218792
2024-03-21,주별지속상승,실비보험추천,2023-02-01,36.61792042817192
2024-03-21,주별지속상승,실비보험추천,2023-02-08,36.49077320605215
2024-03-21,주별지속상승,실비보험추천,2023-02-15,35.4736125556055
2024-03-21,주별지속상승,실비보험추천,2023-02-22,35.537180457828185
2024-03-21,주별지속상승,실비보험추천,2023-03-01,31.27780560518755
2024-03-21,주별지속상승,실비보험추천,2023-03-08,34.32930182862048
2024-03-21,주별지속상승,실비보험추천,2023-03-15,30.387786468023485
2024-03-21,주별지속상승,실비보험추천,2023-03-22,32.23140120783011
2024-03-21,주별지속상승,실비보험추천,2023-03-29,31.27780845960615
2024-03-21,주별지속상승,실비보험추천,2023-04-05,28.67132180475525
2024-03-21,주별지속상승,실비보험추천,2023-04-12,35.02860298702347
2024-03-21,주별지속상승,실비보험추천,2023-04-19,33.184991101635454
2024-03-21,주별지속상승,실비보험추천,2023-04-26,29.624914552979202
2024-03-21,주별지속상승,실비보험추천,2023-05-03,30.006350510501345
2024-03-21,주별지속상승,실비보험추천,2023-05-10,28.862039783516323
2024-03-21,주별지속상승,실비보험추천,2023-05-17,30.769219571127028
2024-03-21,주별지속상승,실비보험추천,2023-05-24,34.07500738438092
2024-03-21,주별지속상승,실비보험추천,2023-05-31,26.31912959414392
2024-03-21,주별지속상승,실비보험추천,2023-06-07,25.619822726903728
2024-03-21,주별지속상승,실비보험추천,2023-06-14,31.15065838306777
2024-03-21,주별지속상승,실비보험추천,2023-06-21,30.76922527996423
2024-03-21,주별지속상승,실비보험추천,2023-06-28,31.34137921624744
2024-03-21,주별지속상승,실비보험추천,2023-07-05,30.133494878202526
2024-03-21,주별지속상승,실비보험추천,2023-07-12,25.42911045697986
2024-03-21,주별지속상승,실비보험추천,2023-07-19,27.08200150918821
2024-03-21,주별지속상승,실비보험추천,2023-07-26,30.959940404306696
2024-03-21,주별지속상승,실비보험추천,2023-08-02,27.39986385565046
2024-03-21,주별지속상승,실비보험추천,2023-08-09,27.527011077770236
2024-03-21,주별지속상승,실비보험추천,2023-08-16,31.53209719500851
2024-03-21,주별지속상승,실비보험추천,2023-08-23,37.57151032197727
2024-03-21,주별지속상승,실비보험추천,2023-08-30,36.363631692769566
2024-03-21,주별지속상승,실비보험추천,2023-09-06,40.241570587888056
2024-03-21,주별지속상승,실비보험추천,2023-09-13,34.837887862681
2024-03-21,주별지속상승,실비보험추천,2023-09-20,35.66433053436657
2024-03-21,주별지속상승,실비보험추천,2023-09-27,40.49586217770902
2024-03-21,주별지속상승,실비보험추천,2023-10-04,20.470428737099027
2024-03-21,주별지속상승,실비보험추천,2023-10-11,37.76223115515695
2024-03-21,주별지속상승,실비보험추천,2023-10-18,42.27590045203715
2024-03-21,주별지속상승,실비보험추천,2023-10-25,39.9872789980671
2024-03-21,주별지속상승,실비보험추천,2023-11-01,40.177996976828176
2024-03-21,주별지속상승,실비보험추천,2023-11-08,33.82072150339715
2024-03-21,주별지속상승,실비보험추천,2023-11-15,31.659247271546885
2024-03-21,주별지속상승,실비보험추천,2023-11-22,33.5664270591576
2024-03-21,주별지속상승,실비보험추천,2023-11-29,33.4392798370378
2024-03-21,주별지속상승,실비보험추천,2023-12-06,39.03368910426175
2024-03-21,주별지속상승,실비보험추천,2023-12-13,36.23648447064978
2024-03-21,주별지속상승,실비보험추천,2023-12-20,47.1074320953796
2024-03-21,주별지속상승,실비보험추천,2023-12-27,37.50793956533598
2024-03-21,주별지속상승,실비보험추천,2024-01-03,37.12650075339525
2024-03-21,주별지속상승,실비보험추천,2024-01-10,36.10933724853
2024-03-21,주별지속상승,실비보험추천,2024-01-17,45.708832632992205
2024-03-21,주별지속상승,실비보험추천,2024-01-24,66.05212842006446
2024-03-21,주별지속상승,실비보험추천,2024-01-31,60.77558435372137
2024-03-21,주별지속상승,실비보험추천,2024-02-07,52.06610810642323
2024-03-21,주별지속상승,실비보험추천,2024-02-14,25.301963234860075
2024-03-21,주별지속상승,실비보험추천,2024-02-21,35.537180457828185
2024-03-21,주별지속상승,실비보험추천,2024-02-28,38.58867953567972
2024-03-21,주별지속상승,실비보험추천,2024-03-06,29.688488164039097
2024-03-21,주별지속상승,실비보험추천,2024-03-13,42.46661843079822
2024-03-21,주별지속상승,실비보험추천,2024-03-20,45.70882977857361
2024-03-21,주별급상승,4세대실비보험,2021-03-31,0.0
2024-03-21,주별급상승,4세대실비보험,2021-04-07,0.0
2024-03-21,주별급상승,4세대실비보험,2021-04-14,0.0
2024-03-21,주별급상승,4세대실비보험,2021-04-21,0.0
2024-03-21,주별급상승,4세대실비보험,2021-04-28,0.0
2024-03-21,주별급상승,4세대실비보험,2021-05-05,0.0
2024-03-21,주별급상승,4세대실비보험,2021-05-12,0.0
2024-03-21,주별급상승,4세대실비보험,2021-05-19,0.0
2024-03-21,주별급상승,4세대실비보험,2021-05-26,1.3793094168250957
2024-03-21,주별급상승,4세대실비보험,2021-06-02,3.6206844810189933
2024-03-21,주별급상승,4세대실비보험,2021-06-09,6.034472048824506
2024-03-21,주별급상승,4세대실비보험,2021-06-16,9.56895653665914
2024-03-21,주별급상승,4세대실비보험,2021-06-23,9.741369040270756
2024-03-21,주별급상승,4세대실비보험,2021-06-30,10.172400299299794
2024-03-21,주별급상승,4세대실비보험,2021-07-07,34.31034169288012
2024-03-21,주별급상승,4세대실비보험,2021-07-14,100.0
2024-03-21,주별급상승,4세대실비보험,2021-07-21,37.84481992209331
2024-03-21,주별급상승,4세대실비보험,2021-07-28,28.103441493890386
2024-03-21,주별급상승,4세대실비보험,2021-08-04,24.3103351213276
2024-03-21,주별급상승,4세대실비보험,2021-08-11,17.155166152473978
2024-03-21,주별급상승,4세대실비보험,2021-08-18,14.310337937707251
2024-03-21,주별급상승,4세대실비보험,2021-08-25,18.44826618818254
2024-03-21,주별급상승,4세대실비보험,2021-09-01,12.068956614891906
2024-03-21,주별급상승,4세대실비보험,2021-09-08,18.362059936376735
2024-03-21,주별급상승,4세대실비보험,2021-09-15,15.431028599114924
2024-03-21,주별급상승,4세대실비보험,2021-09-22,13.965506671862574
2024-03-21,주별급상승,4세대실비보험,2021-09-29,10.08619717680471
2024-03-21,주별급상승,4세대실비보험,2021-10-06,9.224128400125185
2024-03-21,주별급상승,4세대실비보험,2021-10-13,12.586200384348201
2024-03-21,주별급상승,4세대실비보험,2021-10-20,13.103441024493772
2024-03-21,주별급상승,4세대실비보험,2021-10-27,7.413781465649602
2024-03-21,주별급상승,4세대실비보험,2021-11-03,8.44826900456219
2024-03-21,주별급상승,4세대실비보험,2021-11-10,15.258609836881861
2024-03-21,주별급상승,4세대실비보험,2021-11-17,14.137919175474186
2024-03-21,주별급상승,4세대실비보험,2021-11-24,14.655162944930483
2024-03-21,주별급상승,4세대실비보험,2021-12-01,10.775850320561897
2024-03-21,주별급상승,4세대실비보험,2021-12-08,8.706884630668892
2024-03-21,주별급상승,4세대실비보험,2021-12-15,14.82757857785282
2024-03-21,주별급상승,4세대실비보험,2021-12-22,17.672406792619544
2024-03-21,주별급상승,4세대실비보험,2021-12-29,23.879303862298563
2024-03-21,주별급상승,4세대실비보험,2022-01-05,22.15516005031806
2024-03-21,주별급상승,4세대실비보험,2022-01-12,33.62068541981221
2024-03-21,주별급상승,4세대실비보험,2022-01-19,25.25861640843438
2024-03-21,주별급상승,4세대실비보험,2022-01-26,26.63791956663803
2024-03-21,주별급상승,4세대실비보험,2022-02-02,12.327581628930782
2024-03-21,주별급상승,4세대실비보험,2022-02-09,26.46551019233714
2024-03-21,주별급상승,4세대실비보험,2022-02-16,25.08620077551204
2024-03-21,주별급상승,4세대실비보험,2022-02-23,23.10343820811412
2024-03-21,주별급상승,4세대실비보험,2022-03-02,20.344816245153204
2024-03-21,주별급상승,4세대실비보험,2022-03-09,15.34481608868767
2024-03-21,주별급상승,4세대실비보험,2022-03-16,26.46551019233714
2024-03-21,주별급상승,4세대실비보험,2022-03-23,25.43102578273528
2024-03-21,주별급상승,4세대실비보험,2022-03-30,26.293094559414797
2024-03-21,주별급상승,4세대실비보험,2022-04-06,20.43102562626974
2024-03-21,주별급상승,4세대실비보험,2022-04-13,21.206888151143453
2024-03-21,주별급상승,4세대실비보험,2022-04-20,23.534475725764608
2024-03-21,주별급상승,4세대실비보험,2022-04-27,21.89654755352209
2024-03-21,주별급상승,4세대실비보험,2022-05-04,25.517235163851804
2024-03-21,주별급상승,4세대실비보험,2022-05-11,19.82758186362908
2024-03-21,주별급상승,4세대실비보험,2022-05-18,25.517232034541088
2024-03-21,주별급상승,4세대실비보험,2022-05-25,26.637922695948753
2024-03-21,주별급상승,4세대실비보험,2022-06-01,23.275853841036458
2024-03-21,주별급상승,4세대실비보험,2022-06-08,20.08619748973578
2024-03-21,주별급상승,4세대실비보험,2022-06-15,29.396544658909672
2024-03-21,주별급상승,4세대실비보험,2022-06-22,27.758610228045704
2024-03-21,주별급상승,4세대실비보험,2022-06-29,35.344819843860535
2024-03-21,주별급상승,4세대실비보험,2022-07-06,26.465507063026415
2024-03-21,주별급상승,4세대실비보험,2022-07-13,21.03446938891039
2024-03-21,주별급상승,4세대실비보험,2022-07-20,19.91378498612417
2024-03-21,주별급상승,4세대실비보험,2022-07-27,23.01723195630831
2024-03-21,주별급상승,4세대실비보험,2022-08-03,19.741375611823276
2024-03-21,주별급상승,4세대실비보험,2022-08-10,23.534472596453885
2024-03-21,주별급상승,4세대실비보험,2022-08-17,21.982750676017172
2024-03-21,주별급상승,4세대실비보험,2022-08-24,26.034475803997374
2024-03-21,주별급상승,4세대실비보험,2022-08-31,25.60343828634689
2024-03-21,주별급상승,4세대실비보험,2022-09-07,16.89654426774583
2024-03-21,주별급상승,4세대실비보험,2022-09-14,16.810331757318576
2024-03-21,주별급상승,4세대실비보험,2022-09-21,22.32757881255113
2024-03-21,주별급상승,4세대실비보험,2022-09-28,27.327582098327387
2024-03-21,주별급상승,4세대실비보험,2022-10-05,20.862060014609497
2024-03-21,주별급상승,4세대실비보험,2022-10-12,19.827578734318358
2024-03-21,주별급상승,4세대실비보험,2022-10-19,25.603441415657613
2024-03-21,주별급상승,4세대실비보험,2022-10-26,33.96550729772472
2024-03-21,주별급상승,4세대실비보험,2022-11-02,25.517232034541088
2024-03-21,주별급상승,4세대실비보험,2022-11-09,26.29309768872552
2024-03-21,주별급상승,4세대실비보험,2022-11-16,25.862057041764313
2024-03-21,주별급상승,4세대실비보험,2022-11-23,30.08620093197758
2024-03-21,주별급상승,4세대실비보험,2022-11-30,26.896544580676903
2024-03-21,주별급상승,4세대실비보험,2022-12-07,28.44826650111362
2024-03-21,주별급상승,4세대실비보험,2022-12-14,34.999991707326586
2024-03-21,주별급상승,4세대실비보험,2022-12-21,41.20689503562704
2024-03-21,주별급상승,4세대실비보험,2022-12-28,47.06896083946138
2024-03-21,주별급상승,4세대실비보험,2023-01-04,33.96550729772472
2024-03-21,주별급상승,4세대실비보험,2023-01-11,31.034479089773637
2024-03-21,주별급상승,4세대실비보험,2023-01-18,33.70688854230729
2024-03-21,주별급상승,4세대실비보험,2023-01-25,24.655163257861556
2024-03-21,주별급상승,4세대실비보험,2023-02-01,38.448266814044686
2024-03-21,주별급상승,4세대실비보험,2023-02-08,34.82758233302569
2024-03-21,주별급상승,4세대실비보험,2023-02-15,35.51723547678288
2024-03-21,주별급상승,4세대실비보험,2023-02-22,28.103438364579663
2024-03-21,주별급상승,4세대실비보험,2023-03-01,26.810335199560363
2024-03-21,주별급상승,4세대실비보험,2023-03-08,28.79309463764757
2024-03-21,주별급상승,4세대실비보험,2023-03-15,30.43103219782226
2024-03-21,주별급상승,4세대실비보험,2023-03-22,34.22413544107432
2024-03-21,주별급상승,4세대실비보험,2023-03-29,35.68965110970522
2024-03-21,주별급상승,4세대실비보험,2023-04-05,35.94826986512263
2024-03-21,주별급상승,4세대실비보험,2023-04-12,28.448269630424328
2024-03-21,주별급상승,4세대실비보험,2023-04-19,37.06896052653031
2024-03-21,주별급상승,4세대실비보험,2023-04-26,34.99999170732658
2024-03-21,주별급상승,4세대실비보험,2023-05-03,28.36206650792925
2024-03-21,주별급상승,4세대실비보험,2023-05-10,26.63791956663803
2024-03-21,주별급상승,4세대실비보험,2023-05-17,30.603441572123145
2024-03-21,주별급상승,4세대실비보험,2023-05-24,32.327579125482195
2024-03-21,주별급상승,4세대실비보험,2023-05-31,26.551713314832227
2024-03-21,주별급상승,4세대실비보험,2023-06-07,30.17240718378339
2024-03-21,주별급상승,4세대실비보험,2023-06-14,38.965513712811706
2024-03-21,주별급상승,4세대실비보험,2023-06-21,34.13792293064706
2024-03-21,주별급상승,4세대실비보험,2023-06-28,43.87930135884998
2024-03-21,주별급상승,4세대실비보험,2023-07-05,36.55171988638474
2024-03-21,주별급상승,4세대실비보험,2023-07-12,29.568957162521286
2024-03-21,주별급상승,4세대실비보험,2023-07-19,31.89654160783172
2024-03-21,주별급상승,4세대실비보험,2023-07-26,34.568960448297545
2024-03-21,주별급상승,4세대실비보험,2023-08-02,29.65516654363782
2024-03-21,주별급상승,4세대실비보험,2023-08-09,31.12067908295799
2024-03-21,주별급상승,4세대실비보험,2023-08-16,34.48275106718101
2024-03-21,주별급상승,4세대실비보험,2023-08-23,45.34482015679161
2024-03-21,주별급상승,4세대실비보험,2023-08-30,36.46551363457893
2024-03-21,주별급상승,4세대실비보험,2023-09-06,31.724135362841544
2024-03-21,주별급상승,4세대실비보험,2023-09-13,33.10344165035591
2024-03-21,주별급상승,4세대실비보험,2023-09-20,30.603441572123145
2024-03-21,주별급상승,4세대실비보험,2023-09-27,30.603444701433872
2024-03-21,주별급상승,4세대실비보험,2023-10-04,19.137922461250447
2024-03-21,주별급상승,4세대실비보험,2023-10-11,28.103444623201103
2024-03-21,주별급상승,4세대실비보험,2023-10-18,40.86206376978237
2024-03-21,주별급상승,4세대실비보험,2023-10-25,29.482750910715477
2024-03-21,주별급상승,4세대실비보험,2023-11-01,32.75861351382196
2024-03-21,주별급상승,4세대실비보험,2023-11-08,32.93102601743358
2024-03-21,주별급상승,4세대실비보험,2023-11-15,37.15516364902539
2024-03-21,주별급상승,4세대실비보험,2023-11-22,32.49999475840454
2024-03-21,주별급상승,4세대실비보험,2023-11-29,42.67240757494723
2024-03-21,주별급상승,4세대실비보험,2023-12-06,41.724129417151175
2024-03-21,주별급상승,4세대실비보험,2023-12-13,48.53447963740302
2024-03-21,주별급상승,4세대실비보험,2023-12-20,53.36207041956765
2024-03-21,주별급상승,4세대실비보험,2023-12-27,45.51723578971395
2024-03-21,주별급상승,4세대실비보험,2024-01-03,55.17241422473251
2024-03-21,주별급상승,4세대실비보험,2024-01-10,50.77586096021835
2024-03-21,주별급상승,4세대실비보험,2024-01-17,54.65516732596549
2024-03-21,주별급상승,4세대실비보험,2024-01-24,56.724136145169226
2024-03-21,주별급상승,4세대실비보험,2024-01-31,48.70688901170389
2024-03-21,주별급상승,4세대실비보험,2024-02-07,43.53447948093747
2024-03-21,주별급상승,4세대실비보험,2024-02-14,29.482754040026197
2024-03-21,주별급상승,4세대실비보험,2024-02-21,41.63792942396681
2024-03-21,주별급상승,4세대실비보험,2024-02-28,37.327576152637015
2024-03-21,주별급상승,4세대실비보험,2024-03-06,31.896541607831715
2024-03-21,주별급상승,4세대실비보험,2024-03-13,57.499995540732215
2024-03-21,주별급상승,4세대실비보험,2024-03-20,66.81034270990611
2024-03-21,주별급상승,입원보험,2021-03-31,0.0
2024-03-21,주별급상승,입원보험,2021-04-07,0.0
2024-03-21,주별급상승,입원보험,2021-04-14,0.0
2024-03-21,주별급상승,입원보험,2021-04-21,0.0
2024-03-21,주별급상승,입원보험,2021-04-28,0.0
2024-03-21,주별급상승,입원보험,2021-05-05,4.57412920220097
2024-03-21,주별급상승,입원보험,2021-05-12,16.246048315138285
2024-03-21,주별급상승,입원보험,2021-05-19,20.977913744588616
2024-03-21,주별급상승,입원보험,2021-05-26,16.87696577933856
2024-03-21,주별급상승,입원보험,2021-06-02,13.722391265909199
2024-03-21,주별급상승,입원보험,2021-06-09,12.933748552378432
2024-03-21,주별급상승,입원보험,2021-06-16,15.299678522623882
2024-03-21,주별급상승,입원보험,2021-06-23,13.249204539998852
2024-03-21,주별급상승,입원보험,2021-06-30,18.611981944690026
2024-03-21,주별급상승,입원보험,2021-07-07,15.930595986824153
2024-03-21,주별급상승,입원보험,2021-07-14,13.564664186925562
2024-03-21,주별급상승,입원보험,2021-07-21,14.668764717729893
2024-03-21,주별급상승,입원보험,2021-07-28,16.403779053428213
2024-03-21,주별급상승,입원보험,2021-08-04,17.034696517628486
2024-03-21,주별급상승,입원보험,2021-08-11,17.823337401506112
2024-03-21,주별급상승,입원보험,2021-08-18,14.511035809093109
2024-03-21,주별급상승,입원보험,2021-08-25,13.564664186925562
2024-03-21,주별급상승,입원보험,2021-09-01,15.141947784333954
2024-03-21,주별급상승,입원보험,2021-09-08,14.511035809093112
2024-03-21,주별급상승,입원보험,2021-09-15,13.406935278288778
2024-03-21,주별급상승,입원보험,2021-09-22,14.511035809093109
2024-03-21,주별급상승,입원보험,2021-09-29,14.826491796713537
2024-03-21,주별급상승,입원보험,2021-10-06,13.7223912659092
2024-03-21,주별급상승,입원보험,2021-10-13,12.460558167161793
2024-03-21,주별급상승,입원보험,2021-10-20,13.091477461015216
2024-03-21,주별급상승,입원보험,2021-10-27,11.987375100557736
2024-03-21,주별급상승,입원보험,2021-11-03,11.671919112937315
2024-03-21,주별급상승,입원보험,2021-11-10,15.615136339897443
2024-03-21,주별급상승,입원보험,2021-11-17,12.933748552378429
2024-03-21,주별급상승,입원보험,2021-11-24,11.987378759864024
2024-03-21,주별급상승,입원보험,2021-12-01,13.249206369651995
2024-03-21,주별급상승,입원보험,2021-12-08,11.829646191920956
2024-03-21,주별급상승,입원보험,2021-12-15,14.353308730109474
2024-03-21,주별급상승,입원보험,2021-12-22,13.091479290668358
2024-03-21,주별급상승,입원보험,2021-12-29,10.883274569753402
2024-03-21,주별급상승,입원보험,2022-01-05,12.776017814088503
2024-03-21,주별급상승,입원보험,2022-01-12,11.8296480215741
2024-03-21,주별급상승,입원보험,2022-01-19,10.883274569753402
2024-03-21,주별급상승,입원보험,2022-01-26,16.403780883081357
2024-03-21,주별급상승,입원보험,2022-02-02,13.249204539998852
2024-03-21,주별급상승,입원보험,2022-02-09,15.615138169550589
2024-03-21,주별급상승,입원보험,2022-02-16,13.249204539998852
2024-03-21,주별급상승,입원보험,2022-02-23,15.299680352277026
2024-03-21,주별급상승,입원보험,2022-03-02,17.823339231159256
2024-03-21,주별급상승,입원보험,2022-03-09,12.460561826468084
2024-03-21,주별급상승,입원보험,2022-03-16,16.71923870035492
2024-03-21,주별급상승,입원보험,2022-03-23,13.091475631362067
2024-03-21,주별급상승,입원보험,2022-03-30,11.35646129566375
2024-03-21,주별급상승,입원보험,2022-04-06,13.564666016578709
2024-03-21,주별급상승,입원보험,2022-04-13,7.72870371563033
2024-03-21,주별급상승,입원보험,2022-04-20,10.883274569753402
2024-03-21,주별급상승,입원보험,2022-04-27,11.67192094259046
2024-03-21,주별급상승,입원보험,2022-05-04,9.46371805132865
2024-03-21,주별급상승,입원보험,2022-05-11,15.457405601607519
2024-03-21,주별급상승,입원보험,2022-05-18,11.514188374647388
2024-03-21,주별급상승,입원보험,2022-05-25,11.829646191920954
2024-03-21,주별급상승,입원보험,2022-06-01,11.35646129566375
2024-03-21,주별급상승,입원보험,2022-06-08,12.460561826468084
2024-03-21,주별급상승,입원보험,2022-06-15,10.725547490769765
2024-03-21,주별급상승,입원보험,2022-06-22,12.14510400919452
2024-03-21,주별급상승,입원보험,2022-06-29,12.933750382031576
2024-03-21,주별급상승,입원보험,2022-07-06,12.933746722725283
2024-03-21,주별급상승,입원보험,2022-07-13,17.19242176695898
2024-03-21,주별급상승,입원보험,2022-07-20,14.037849083182765
2024-03-21,주별급상승,입원보험,2022-07-27,12.933746722725287
2024-03-21,주별급상승,입원보험,2022-08-03,15.457405601607519
2024-03-21,주별급상승,입원보험,2022-08-10,13.722393095562344
2024-03-21,주별급상승,입원보험,2022-08-17,15.29967852262388
2024-03-21,주별급상승,입원보험,2022-08-24,16.71923870035492
2024-03-21,주별급상승,입원보험,2022-08-31,13.722391265909199
2024-03-21,주별급상승,입원보험,2022-09-07,13.24920819930514
2024-03-21,주별급상승,입원보험,2022-09-14,16.561507962064994
2024-03-21,주별급상승,입원보험,2022-09-21,14.668764717729893
2024-03-21,주별급상승,입원보험,2022-09-28,15.772867078187373
2024-03-21,주별급상승,입원보험,2022-10-05,14.037850912835909
2024-03-21,주별급상승,입원보험,2022-10-12,16.719236870701774
2024-03-21,주별급상승,입원보험,2022-10-19,13.091477461015213
2024-03-21,주별급상승,입원보험,2022-10-26,13.880122004199125
2024-03-21,주별급상승,입원보험,2022-11-02,11.198734216680114
2024-03-21,주별급상승,입원보험,2022-11-09,9.621445130312287
2024-03-21,주별급상승,입원보험,2022-11-16,15.45741109056695
2024-03-21,주별급상승,입원보험,2022-11-23,10.410087843843055
2024-03-21,주별급상승,입원보험,2022-11-30,12.460559996814938
2024-03-21,주별급상승,입원보험,2022-12-07,11.51418837464739
2024-03-21,주별급상승,입원보험,2022-12-14,11.198732387026968
2024-03-21,주별급상승,입원보험,2022-12-21,8.201888611887535
2024-03-21,주별급상승,입원보험,2022-12-28,12.933748552378429
2024-03-21,주별급상승,입원보험,2023-01-04,11.671919112937315
2024-03-21,주별급상승,입원보험,2023-01-11,11.671919112937315
2024-03-21,주별급상승,입원보험,2023-01-18,13.406937107941925
2024-03-21,주별급상승,입원보험,2023-01-25,16.40378088308136
2024-03-21,주별급상승,입원보험,2023-02-01,16.088324895460936
2024-03-21,주별급상승,입원보험,2023-02-08,10.252360764859416
2024-03-21,주별급상승,입원보험,2023-02-15,13.880122004199125
2024-03-21,주별급상승,입원보험,2023-02-22,10.567818582132983
2024-03-21,주별급상승,입원보험,2023-03-01,13.091477461015213
2024-03-21,주별급상승,입원보험,2023-03-08,13.406937107941921
2024-03-21,주별급상승,입원보험,2023-03-15,10.252360764859416
2024-03-21,주별급상승,입원보험,2023-03-22,10.567816752479839
2024-03-21,주별급상승,입원보험,2023-03-29,14.826493626366677
2024-03-21,주별급상승,입원보험,2023-04-05,11.356463125316894
2024-03-21,주별급상승,입원보험,2023-04-12,17.66561215217562
2024-03-21,주별급상승,입원보험,2023-04-19,12.776019643741648
2024-03-21,주별급상승,입원보험,2023-04-26,13.88012017454598
2024-03-21,주별급상승,입원보험,2023-05-03,14.037850912835909
2024-03-21,주별급상승,입원보험,2023-05-10,11.987375100557736
2024-03-21,주별급상승,입원보험,2023-05-17,13.249202710345706
2024-03-21,주별급상승,입원보험,2023-05-24,11.987376930210882
2024-03-21,주별급상승,입원보험,2023-05-31,10.252362594512562
2024-03-21,주별급상승,입원보험,2023-06-07,9.621448789618576
2024-03-21,주별급상승,입원보험,2023-06-14,12.3028329178313
2024-03-21,주별급상승,입원보험,2023-06-21,12.460558167161793
2024-03-21,주별급상승,입원보험,2023-06-28,13.406933448635632
2024-03-21,주별급상승,입원보험,2023-07-05,10.883274569753404
2024-03-21,주별급상승,입원보험,2023-07-12,12.933748552378429
2024-03-21,주별급상승,입원보험,2023-07-19,13.880122004199125
2024-03-21,주별급상승,입원보험,2023-07-26,11.829649851227243
2024-03-21,주별급상승,입원보험,2023-08-02,15.6151345102443
2024-03-21,주별급상승,입원보험,2023-08-09,12.145105838847662
2024-03-21,주별급상승,입원보험,2023-08-16,16.561507962064994
2024-03-21,주별급상승,입원보험,2023-08-23,20.346998110041483
2024-03-21,주별급상승,입원보험,2023-08-30,25.394317697459094
2024-03-21,주별급상승,입원보험,2023-09-06,28.706619289872087
2024-03-21,주별급상승,입원보험,2023-09-13,19.71608247549436
2024-03-21,주별급상승,입원보험,2023-09-20,19.08517050025352
2024-03-21,주별급상승,입원보험,2023-09-27,20.504727018678267
2024-03-21,주별급상승,입원보험,2023-10-04,21.45109864084582
2024-03-21,주별급상승,입원보험,2023-10-11,15.615138169550589
2024-03-21,주별급상승,입원보험,2023-10-18,18.92744159161673
2024-03-21,주별급상승,입원보험,2023-10-25,16.561507962064994
2024-03-21,주별급상승,입원보험,2023-11-01,15.45740743126066
2024-03-21,주별급상승,입원보험,2023-11-08,19.87381321378428
2024-03-21,주별급상승,입원보험,2023-11-15,21.29336973220904
2024-03-21,주별급상승,입원보험,2023-11-22,17.192425426265274
2024-03-21,주별급상승,입원보험,2023-11-29,19.400626487873936
2024-03-21,주별급상승,입원보험,2023-12-06,25.394319527112234
2024-03-21,주별급상승,입원보험,2023-12-13,30.441635455223555
2024-03-21,주별급상승,입원보험,2023-12-20,28.075709144284396
