date,금양주가
2023-06-29,10.16069
2023-06-30,10.97826
2023-07-01,1.36978
2023-07-02,1.07403
2023-07-03,13.80751
2023-07-04,15.27514
2023-07-05,37.76906
2023-07-06,28.17836
2023-07-07,41.02674
2023-07-08,5.67999
2023-07-09,4.52443
2023-07-10,32.72132
2023-07-11,59.06146
2023-07-12,40.99783
2023-07-13,34.04812
2023-07-14,33.28169
2023-07-15,5.37757
2023-07-16,3.82768
2023-07-17,44.27404
2023-07-18,38.09965
2023-07-19,32.0431
2023-07-20,29.02558
2023-07-21,50.5018
2023-07-22,8.86503
2023-07-23,8.41807
2023-07-24,61.89886
2023-07-25,54.10934
2023-07-26,100.0
2023-07-27,73.21661
2023-07-28,59.90126
2023-07-29,8.08378
2023-07-30,6.07062
2023-07-31,62.7231
2023-08-01,54.9069
2023-08-02,42.01182
2023-08-03,40.51752
2023-08-04,37.7231
2023-08-05,4.73567
2023-08-06,3.94701
2023-08-07,36.80473
2023-08-08,33.09861
2023-08-09,34.1593
2023-08-10,29.02484
2023-08-11,31.55093
2023-08-12,4.3028
2023-08-13,3.30808
2023-08-14,28.82175
2023-08-15,4.14863
2023-08-16,25.92652
2023-08-17,32.18171
2023-08-18,24.47669
2023-08-19,2.5209
2023-08-20,2.09914
2023-08-21,26.10738
2023-08-22,24.17501
2023-08-23,19.77881
2023-08-24,20.96848
2023-08-25,19.81217
2023-08-26,2.35931
2023-08-27,1.99685
2023-08-28,22.15147
2023-08-29,21.76529
2023-08-30,19.58165
2023-08-31,18.52244
2023-09-01,16.49742
2023-09-02,2.15399
2023-09-03,1.80191
2023-09-04,18.92863
2023-09-05,18.25041
2023-09-06,23.25219
2023-09-07,17.81605
2023-09-08,19.39782
2023-09-09,2.71213
2023-09-10,2.111
2023-09-11,21.61186
2023-09-12,20.78614
2023-09-13,19.72767
2023-09-14,18.53504
2023-09-15,23.0654
2023-09-16,2.83295
2023-09-17,2.05319
2023-09-18,18.9442
2023-09-19,15.15654
2023-09-20,14.99051
2023-09-21,14.34268
2023-09-22,12.56448
2023-09-23,1.45872
2023-09-24,1.14222
2023-09-25,13.24567
2023-09-26,12.55188
2023-09-27,11.23917
2023-09-28,1.30455
2023-09-29,0.90132
2023-09-30,0.87983
2023-10-01,0.94209
2023-10-02,1.3972
2023-10-03,1.19485
2023-10-04,13.42801
2023-10-05,13.91425
2023-10-06,11.60979
2023-10-07,1.3216
2023-10-08,0.90799
2023-10-09,1.36236
2023-10-10,13.22714
2023-10-11,14.44052
2023-10-12,14.12402
2023-10-13,12.49036
2023-10-14,1.541
2023-10-15,1.20671
2023-10-16,12.50074
2023-10-17,12.13309
2023-10-18,10.34526
2023-10-19,10.61729
2023-10-20,11.9967
2023-10-21,1.6633
2023-10-22,1.12888
2023-10-23,11.71578
2023-10-24,13.19452
2023-10-25,12.08639
2023-10-26,13.54734
2023-10-27,13.54141
2023-10-28,1.67294
2023-10-29,1.39498
2023-10-30,12.71866
2023-10-31,12.6727
2023-11-01,12.08713
2023-11-02,12.72607
2023-11-03,12.0649
2023-11-04,1.541
2023-11-05,1.44242
2023-11-06,30.79118
2023-11-07,22.17816
2023-11-08,14.82521
2023-11-09,14.14255
2023-11-10,11.9085
2023-11-11,1.42611
2023-11-12,1.14296
2023-11-13,11.90776
2023-11-14,13.21157
2023-11-15,15.07797
2023-11-16,12.16496
2023-11-17,10.51203
2023-11-18,1.22746
2023-11-19,0.97545
2023-11-20,11.63202
2023-11-21,10.77887
2023-11-22,9.04886
2023-11-23,10.7974
2023-11-24,13.77935
2023-11-25,1.59511
2023-11-26,1.21634
2023-11-27,12.23686
2023-11-28,17.87609
2023-11-29,16.31359
2023-11-30,19.96115
2023-12-01,14.49833
2023-12-02,1.79895
2023-12-03,1.45872
2023-12-04,13.76156
2023-12-05,11.95297
2023-12-06,10.85596
2023-12-07,11.0724
2023-12-08,10.83743
2023-12-09,1.37571
2023-12-10,1.06662
2023-12-11,10.07397
2023-12-12,9.46839
2023-12-13,8.88949
2023-12-14,10.36231
2023-12-15,10.86189
2023-12-16,1.39275
2023-12-17,1.10071
2023-12-18,12.30283
2023-12-19,9.87829
2023-12-20,9.95908
2023-12-21,9.15189
2023-12-22,8.9273
2023-12-23,1.52766
2023-12-24,1.00139
2023-12-25,1.1437
2023-12-26,10.29708
2023-12-27,20.18278
2023-12-28,14.23001
2023-12-29,4.22349
2023-12-30,1.20374
2023-12-31,1.03178
2024-01-01,1.08218
2024-01-02,10.7937
2024-01-03,9.75673
2024-01-04,9.53362
2024-01-05,10.47052
2024-01-06,1.16965
2024-01-07,0.95617
2024-01-08,9.13632
2024-01-09,8.9184
2024-01-10,7.9726
2024-01-11,8.75533
2024-01-12,8.34692
2024-01-13,1.02214
2024-01-14,0.85314
2024-01-15,8.95472
2024-01-16,8.17347
2024-01-17,8.27354
2024-01-18,8.62636
2024-01-19,8.94583
2024-01-20,1.40017
2024-01-21,0.93987
2024-01-22,10.78036
2024-01-23,10.13697
2024-01-24,10.20294
2024-01-25,10.61803
2024-01-26,12.24798
2024-01-27,1.58473
2024-01-28,1.26749
2024-01-29,11.13021
2024-01-30,10.10658
2024-01-31,9.03996
2024-02-01,9.82047
2024-02-02,10.40233
2024-02-03,1.35273
2024-02-04,1.04586
2024-02-05,8.97399
2024-02-06,7.90811
2024-02-07,10.16217
2024-02-08,9.57883
2024-02-09,1.40387
2024-02-10,0.93542
2024-02-11,0.91467
2024-02-12,1.10812
2024-02-13,9.89089
2024-02-14,9.07258
2024-02-15,18.53949
2024-02-16,13.19897
2024-02-17,1.52543
2024-02-18,1.25933
2024-02-19,10.80778
2024-02-20,10.92712
2024-02-21,10.45348
2024-02-22,9.86569
2024-02-23,8.61895
2024-02-24,1.12517
2024-02-25,0.96803
2024-02-26,8.63896
2024-02-27,8.99178
2024-02-28,11.30811
2024-02-29,10.32969
2024-03-01,1.91161
2024-03-02,1.36755
2024-03-03,1.14889
2024-03-04,13.19378
2024-03-05,49.79468
2024-03-06,34.43133
2024-03-07,27.75587
2024-03-08,24.24024
2024-03-09,3.74318
2024-03-10,2.94784
2024-03-11,19.21104
2024-03-12,17.69746
2024-03-13,15.75323
2024-03-14,16.43886
2024-03-15,13.75859
2024-03-16,2.06282
2024-03-17,1.64403
2024-03-18,16.07269
2024-03-19,14.47758
2024-03-20,12.65639
