date,부업
2023-05-30,27.47318
2023-05-31,25.56615
2023-06-01,20.58998
2023-06-02,17.71454
2023-06-03,12.88736
2023-06-04,15.18176
2023-06-05,21.42431
2023-06-06,19.75566
2023-06-07,25.59594
2023-06-08,22.86948
2023-06-09,18.96603
2023-06-10,15.04767
2023-06-11,18.69785
2023-06-12,28.90345
2023-06-13,26.028
2023-06-14,24.25506
2023-06-15,23.94219
2023-06-16,23.24195
2023-06-17,15.03277
2023-06-18,17.58045
2023-06-19,27.205
2023-06-20,28.09892
2023-06-21,25.96841
2023-06-22,24.55303
2023-06-23,20.66448
2023-06-24,13.43861
2023-06-25,17.19308
2023-06-26,25.75983
2023-06-27,27.205
2023-06-28,23.68891
2023-06-29,22.60131
2023-06-30,19.85995
2023-07-01,13.69189
2023-07-02,17.53575
2023-07-03,23.39094
2023-07-04,24.09117
2023-07-05,22.48212
2023-07-06,22.40762
2023-07-07,17.65494
2023-07-08,13.39392
2023-07-09,16.17997
2023-07-10,25.68533
2023-07-11,24.13587
2023-07-12,22.54171
2023-07-13,21.85637
2023-07-14,16.9845
2023-07-15,13.97497
2023-07-16,16.56734
2023-07-17,22.22884
2023-07-18,25.05959
2023-07-19,23.01847
2023-07-20,22.00536
2023-07-21,18.63825
2023-07-22,13.11084
2023-07-23,19.18951
2023-07-24,24.12097
2023-07-25,27.44338
2023-07-26,23.56972
2023-07-27,20.30691
2023-07-28,18.0721
2023-07-29,12.51489
2023-07-30,15.52443
2023-07-31,21.45411
2023-08-01,23.88259
2023-08-02,18.89153
2023-08-03,18.95113
2023-08-04,16.35876
2023-08-05,13.51311
2023-08-06,16.68653
2023-08-07,23.04827
2023-08-08,23.91239
2023-08-09,21.42431
2023-08-10,24.07628
2023-08-11,19.15971
2023-08-12,15.39034
2023-08-13,16.86531
2023-08-14,24.82121
2023-08-15,22.22884
2023-08-16,30.12514
2023-08-17,28.53098
2023-08-18,24.22526
2023-08-19,15.46483
2023-08-20,19.56197
2023-08-21,28.87365
2023-08-22,28.3075
2023-08-23,25.46185
2023-08-24,24.73182
2023-08-25,23.36114
2023-08-26,15.43504
2023-08-27,19.48748
2023-08-28,29.99106
2023-08-29,29.26102
2023-08-30,25.35756
2023-08-31,22.06495
2023-09-01,19.56197
2023-09-02,14.7348
2023-09-03,18.1466
2023-09-04,27.2199
2023-09-05,24.50834
2023-09-06,24.43384
2023-09-07,24.10607
2023-09-08,20.18772
2023-09-09,14.03456
2023-09-10,16.83551
2023-09-11,24.70202
2023-09-12,24.35935
2023-09-13,22.40762
2023-09-14,21.46901
2023-09-15,18.60846
2023-09-16,13.30452
2023-09-17,15.58402
2023-09-18,23.8379
2023-09-19,24.10607
2023-09-20,20.03873
2023-09-21,18.45947
2023-09-22,17.07389
2023-09-23,11.88915
2023-09-24,14.06436
2023-09-25,20.02383
2023-09-26,19.78545
2023-09-27,14.18355
2023-09-28,9.98212
2023-09-29,9.78843
2023-09-30,10.72705
2023-10-01,11.82955
2023-10-02,14.33253
2023-10-03,17.87842
2023-10-04,24.06138
2023-10-05,20.87306
2023-10-06,18.28069
2023-10-07,13.34922
2023-10-08,15.58402
2023-10-09,22.22884
2023-10-10,29.39511
2023-10-11,26.01311
2023-10-12,24.19547
2023-10-13,19.264
2023-10-14,14.12395
2023-10-15,16.9845
2023-10-16,26.25148
2023-10-17,27.83075
2023-10-18,24.9851
2023-10-19,11.14421
2023-10-20,11.48688
2023-10-21,12.81287
2023-10-22,11.74016
2023-10-23,27.72646
2023-10-24,30.43802
2023-10-25,26.53456
2023-10-26,26.37067
2023-10-27,22.57151
2023-10-28,14.80929
2023-10-29,17.17818
2023-10-30,27.59237
2023-10-31,19.05542
2023-11-01,24.62753
2023-11-02,11.53158
2023-11-03,11.20381
2023-11-04,14.48152
2023-11-05,18.26579
2023-11-06,27.35399
2023-11-07,24.73182
2023-11-08,10.96543
2023-11-09,21.29022
2023-11-10,18.83194
2023-11-11,13.33432
2023-11-12,15.47973
2023-11-13,30.31883
2023-11-14,21.23063
2023-11-15,26.14719
2023-11-16,22.39272
2023-11-17,17.68474
2023-11-18,13.15554
2023-11-19,17.84862
2023-11-20,26.35578
2023-11-21,10.81644
2023-11-22,8.82002
2023-11-23,11.50178
2023-11-24,18.38498
2023-11-25,15.68831
2023-11-26,18.50417
2023-11-27,29.15673
2023-11-28,27.75625
2023-11-29,23.65911
2023-11-30,22.33313
2023-12-01,19.84505
2023-12-02,15.09237
2023-12-03,17.37187
2023-12-04,23.89749
2023-12-05,25.40226
2023-12-06,23.7783
2023-12-07,20.78367
2023-12-08,19.59177
2023-12-09,15.46483
2023-12-10,18.90643
2023-12-11,27.04112
2023-12-12,11.38259
2023-12-13,10.89094
2023-12-14,21.4988
2023-12-15,18.75744
2023-12-16,15.40524
2023-12-17,21.46901
2023-12-18,25.05959
2023-12-19,24.79141
2023-12-20,21.85637
2023-12-21,20.76877
2023-12-22,16.91001
2023-12-23,13.97497
2023-12-24,7.00238
2023-12-25,8.41775
2023-12-26,11.15911
2023-12-27,11.63587
2023-12-28,11.53158
2023-12-29,14.33253
2023-12-30,16.00119
2023-12-31,16.86531
2024-01-01,22.28843
2024-01-02,18.84684
2024-01-03,13.40882
2024-01-04,12.88736
2024-01-05,10.60786
2024-01-06,16.03098
2024-01-07,23.51013
2024-01-08,34.25208
2024-01-09,22.46722
2024-01-10,14.21334
2024-01-11,13.18533
2024-01-12,10.75685
2024-01-13,9.31168
2024-01-14,12.60429
2024-01-15,14.04946
2024-01-16,12.70858
2024-01-17,12.79797
2024-01-18,12.09773
2024-01-19,16.62693
2024-01-20,15.09237
2024-01-21,21.42431
2024-01-22,20.66448
2024-01-23,20.99225
2024-01-24,20.4112
2024-01-25,20.69427
2024-01-26,18.26579
2024-01-27,15.12216
2024-01-28,18.96603
2024-01-29,21.97556
2024-01-30,19.54707
2024-01-31,17.11859
2024-02-01,18.04231
2024-02-02,15.67342
2024-02-03,11.87425
2024-02-04,15.06257
2024-02-05,16.85041
2024-02-06,16.74612
2024-02-07,12.36591
2024-02-08,12.87246
2024-02-09,10.86114
2024-02-10,11.59117
2024-02-11,12.02324
2024-02-12,15.33075
2024-02-13,19.41299
2024-02-14,20.02383
2024-02-15,18.42967
2024-02-16,16.03098
2024-02-17,14.19845
2024-02-18,18.29558
2024-02-19,19.75566
2024-02-20,19.48748
2024-02-21,18.84684
2024-02-22,15.95649
2024-02-23,14.52622
2024-02-24,12.26162
2024-02-25,16.04588
2024-02-26,18.63825
2024-02-27,17.96781
2024-02-28,18.087
2024-02-29,16.68653
2024-03-01,15.07747
2024-03-02,15.12216
2024-03-03,19.75566
2024-03-04,21.70738
2024-03-05,22.07985
2024-03-06,20.96245
2024-03-07,16.50774
2024-03-08,14.33253
2024-03-09,13.20023
2024-03-10,16.00119
2024-03-11,19.93444
2024-03-12,18.77234
2024-03-13,20.11323
2024-03-14,16.38855
2024-03-15,14.21334
2024-03-16,11.48688
2024-03-17,15.24135
2024-03-18,18.62336
2024-03-19,17.62514
2024-03-20,15.8224
