date,특판적금
2023-05-30,0.73908
2023-05-31,0.91669
2023-06-01,0.96253
2023-06-02,0.90523
2023-06-03,0.54428
2023-06-04,0.55574
2023-06-05,0.83075
2023-06-06,0.69325
2023-06-07,1.08284
2023-06-08,1.14013
2023-06-09,0.87086
2023-06-10,0.5672
2023-06-11,0.5672
2023-06-12,0.95107
2023-06-13,0.85367
2023-06-14,0.99117
2023-06-15,1.16878
2023-06-16,1.12295
2023-06-17,0.51564
2023-06-18,0.67033
2023-06-19,0.8995
2023-06-20,1.08284
2023-06-21,1.00836
2023-06-22,1.05419
2023-06-23,1.02555
2023-06-24,0.57293
2023-06-25,0.56147
2023-06-26,1.04847
2023-06-27,1.04274
2023-06-28,1.04847
2023-06-29,1.00263
2023-06-30,1.08857
2023-07-01,0.8021
2023-07-02,0.73908
2023-07-03,1.34066
2023-07-04,1.15732
2023-07-05,1.15732
2023-07-06,1.15732
2023-07-07,0.91669
2023-07-08,0.6646
2023-07-09,0.62449
2023-07-10,1.11149
2023-07-11,0.9969
2023-07-12,1.01982
2023-07-13,1.10003
2023-07-14,0.8594
2023-07-15,0.57866
2023-07-16,0.62449
2023-07-17,1.22035
2023-07-18,1.15732
2023-07-19,0.90523
2023-07-20,0.98544
2023-07-21,1.08857
2023-07-22,0.68752
2023-07-23,0.53855
2023-07-24,1.14013
2023-07-25,1.24326
2023-07-26,1.08857
2023-07-27,1.31774
2023-07-28,1.0943
2023-07-29,0.55001
2023-07-30,0.69325
2023-07-31,1.20889
2023-08-01,1.21462
2023-08-02,1.51827
2023-08-03,1.17451
2023-08-04,1.27764
2023-08-05,0.85367
2023-08-06,0.87086
2023-08-07,1.24899
2023-08-08,1.20316
2023-08-09,1.22607
2023-08-10,1.1917
2023-08-11,1.20889
2023-08-12,0.72189
2023-08-13,0.89377
2023-08-14,1.32347
2023-08-15,1.22607
2023-08-16,1.3865
2023-08-17,1.34066
2023-08-18,1.23753
2023-08-19,0.86513
2023-08-20,0.75627
2023-08-21,1.63286
2023-08-22,1.16878
2023-08-23,1.16878
2023-08-24,1.15732
2023-08-25,1.45525
2023-08-26,0.8021
2023-08-27,0.79064
2023-08-28,1.3865
2023-08-29,1.19743
2023-08-30,1.3865
2023-08-31,1.37504
2023-09-01,1.26618
2023-09-02,0.94534
2023-09-03,0.83075
2023-09-04,1.1917
2023-09-05,1.89641
2023-09-06,1.37504
2023-09-07,1.3292
2023-09-08,1.3292
2023-09-09,0.83075
2023-09-10,0.87086
2023-09-11,1.54119
2023-09-12,1.57557
2023-09-13,1.46098
2023-09-14,1.55838
2023-09-15,1.28337
2023-09-16,0.59585
2023-09-17,0.63595
2023-09-18,1.59275
2023-09-19,1.2891
2023-09-20,1.31202
2023-09-21,1.30629
2023-09-22,1.03701
2023-09-23,0.93388
2023-09-24,0.71616
2023-09-25,1.56984
2023-09-26,1.63286
2023-09-27,1.2891
2023-09-28,0.93388
2023-09-29,0.64741
2023-09-30,0.89377
2023-10-01,0.88231
2023-10-02,1.1917
2023-10-03,1.3865
2023-10-04,1.89641
2023-10-05,1.59848
2023-10-06,1.25472
2023-10-07,0.8995
2023-10-08,0.83075
2023-10-09,1.20316
2023-10-10,1.94224
2023-10-11,1.71307
2023-10-12,2.11985
2023-10-13,1.74172
2023-10-14,0.97971
2023-10-15,0.96825
2023-10-16,1.65578
2023-10-17,1.81047
2023-10-18,2.14277
2023-10-19,2.15996
2023-10-20,2.26309
2023-10-21,1.18024
2023-10-22,1.16305
2023-10-23,2.22871
2023-10-24,1.99954
2023-10-25,1.82193
2023-10-26,1.71307
2023-10-27,1.91933
2023-10-28,1.07711
2023-10-29,1.3292
2023-10-30,2.10839
2023-10-31,1.99381
2023-11-01,2.1485
2023-11-02,2.07402
2023-11-03,1.8563
2023-11-04,1.20316
2023-11-05,1.10003
2023-11-06,1.63286
2023-11-07,1.45525
2023-11-08,1.65005
2023-11-09,1.4266
2023-11-10,1.51254
2023-11-11,0.9568
2023-11-12,0.91669
2023-11-13,1.43233
2023-11-14,1.37504
2023-11-15,1.35212
2023-11-16,1.24899
2023-11-17,1.12295
2023-11-18,0.71616
2023-11-19,0.84221
2023-11-20,1.51827
2023-11-21,1.32347
2023-11-22,1.42087
2023-11-23,1.40368
2023-11-24,1.30056
2023-11-25,0.72189
2023-11-26,0.75627
2023-11-27,1.3865
2023-11-28,1.32347
2023-11-29,1.15159
2023-11-30,1.25472
2023-12-01,1.47817
2023-12-02,0.75627
2023-12-03,0.64168
2023-12-04,1.00263
2023-12-05,1.25472
2023-12-06,1.21462
2023-12-07,1.14013
2023-12-08,1.13441
2023-12-09,0.77346
2023-12-10,0.77919
2023-12-11,1.29483
2023-12-12,1.67869
2023-12-13,1.51254
2023-12-14,1.3292
2023-12-15,1.11149
2023-12-16,0.83075
2023-12-17,0.95107
2023-12-18,1.18024
2023-12-19,1.30629
2023-12-20,1.16305
2023-12-21,1.01982
2023-12-22,1.33493
2023-12-23,0.71043
2023-12-24,0.52709
2023-12-25,0.81356
2023-12-26,1.43806
2023-12-27,1.39223
2023-12-28,1.36931
2023-12-29,1.41514
2023-12-30,0.85367
2023-12-31,0.93388
2024-01-01,1.35212
2024-01-02,2.27455
2024-01-03,3.01363
2024-01-04,2.19433
2024-01-05,1.99381
2024-01-06,1.31774
2024-01-07,1.35212
2024-01-08,1.94224
2024-01-09,2.11412
2024-01-10,2.19433
2024-01-11,1.82766
2024-01-12,1.6214
2024-01-13,1.03128
2024-01-14,1.26045
2024-01-15,1.74745
2024-01-16,1.60421
2024-01-17,1.68442
2024-01-18,1.68442
2024-01-19,1.58702
2024-01-20,1.18597
2024-01-21,1.36358
2024-01-22,1.90214
2024-01-23,1.60994
2024-01-24,1.89068
2024-01-25,2.15423
2024-01-26,2.25163
2024-01-27,1.40941
2024-01-28,1.51254
2024-01-29,2.07402
2024-01-30,2.68706
2024-01-31,2.46934
2024-02-01,3.01936
2024-02-02,2.75581
2024-02-03,1.4839
2024-02-04,1.52973
2024-02-05,1.94797
2024-02-06,2.29746
2024-02-07,1.88495
2024-02-08,1.74172
2024-02-09,1.22035
2024-02-10,0.98544
2024-02-11,1.07138
2024-02-12,1.51254
2024-02-13,2.32611
2024-02-14,1.98808
2024-02-15,1.91933
2024-02-16,1.8563
2024-02-17,1.23753
2024-02-18,1.2891
2024-02-19,2.11412
2024-02-20,2.6756
2024-02-21,3.04801
2024-02-22,2.80737
2024-02-23,2.773
2024-02-24,1.73599
2024-02-25,1.80474
2024-02-26,2.70998
2024-02-27,2.5782
2024-02-28,2.22298
2024-02-29,1.98808
2024-03-01,1.40941
2024-03-02,1.06565
2024-03-03,1.26045
2024-03-04,1.76463
2024-03-05,2.14277
2024-03-06,1.95943
2024-03-07,1.39223
2024-03-08,1.47244
2024-03-09,0.92242
2024-03-10,0.94534
2024-03-11,1.56984
2024-03-12,1.20316
2024-03-13,1.14586
2024-03-14,1.15732
2024-03-15,1.30629
2024-03-16,0.95107
2024-03-17,0.73335
2024-03-18,1.17451
2024-03-19,1.22607
2024-03-20,1.60421
