date,자사주소각
2023-05-30,5.3023
2023-05-31,2.99904
2023-06-01,2.97504
2023-06-02,3.88675
2023-06-03,1.48752
2023-06-04,4.51055
2023-06-05,6.93378
2023-06-06,4.3666
2023-06-07,5.3023
2023-06-08,5.18234
2023-06-09,5.71017
2023-06-10,2.27927
2023-06-11,3.095
2023-06-12,5.32629
2023-06-13,5.63819
2023-06-14,4.51055
2023-06-15,3.93474
2023-06-16,6.38195
2023-06-17,3.59884
2023-06-18,2.08733
2023-06-19,4.27063
2023-06-20,3.79078
2023-06-21,3.02303
2023-06-22,4.48656
2023-06-23,8.34932
2023-06-24,5.78214
2023-06-25,2.95105
2023-06-26,5.03838
2023-06-27,7.53358
2023-06-28,4.96641
2023-06-29,6.83781
2023-06-30,4.51055
2023-07-01,2.20729
2023-07-02,2.11132
2023-07-03,5.25431
2023-07-04,4.87044
2023-07-05,4.46257
2023-07-06,4.87044
2023-07-07,2.73512
2023-07-08,1.82341
2023-07-09,2.63915
2023-07-10,4.72648
2023-07-11,2.8071
2023-07-12,3.21497
2023-07-13,4.27063
2023-07-14,2.8071
2023-07-15,1.79942
2023-07-16,2.27927
2023-07-17,7.4856
2023-07-18,7.36564
2023-07-19,3.21497
2023-07-20,5.15834
2023-07-21,3.79078
2023-07-22,1.75143
2023-07-23,1.67946
2023-07-24,2.92706
2023-07-25,3.64683
2023-07-26,4.94241
2023-07-27,9.42898
2023-07-28,3.69481
2023-07-29,1.8474
2023-07-30,1.77543
2023-07-31,2.95105
2023-08-01,2.42322
2023-08-02,2.56717
2023-08-03,3.45489
2023-08-04,2.4952
2023-08-05,1.46353
2023-08-06,1.8714
2023-08-07,2.4952
2023-08-08,3.02303
2023-08-09,3.45489
2023-08-10,3.26295
2023-08-11,3.07101
2023-08-12,1.41554
2023-08-13,1.8714
2023-08-14,1.91938
2023-08-15,2.06333
2023-08-16,2.85508
2023-08-17,2.71113
2023-08-18,2.54318
2023-08-19,1.41554
2023-08-20,1.17562
2023-08-21,2.61516
2023-08-22,3.02303
2023-08-23,2.71113
2023-08-24,3.33493
2023-08-25,2.39923
2023-08-26,1.19961
2023-08-27,1.43953
2023-08-28,3.04702
2023-08-29,3.02303
2023-08-30,2.35124
2023-08-31,2.68714
2023-09-01,2.51919
2023-09-02,1.10364
2023-09-03,0.98368
2023-09-04,2.13531
2023-09-05,1.65547
2023-09-06,2.54318
2023-09-07,2.08733
2023-09-08,1.70345
2023-09-09,1.19961
2023-09-10,0.83973
2023-09-11,2.51919
2023-09-12,3.16698
2023-09-13,2.75911
2023-09-14,2.1833
2023-09-15,1.5355
2023-09-16,0.79174
2023-09-17,1.07965
2023-09-18,2.20729
2023-09-19,2.1593
2023-09-20,2.99904
2023-09-21,1.75143
2023-09-22,1.79942
2023-09-23,0.79174
2023-09-24,0.67178
2023-09-25,3.14299
2023-09-26,2.39923
2023-09-27,3.04702
2023-09-28,1.03166
2023-09-29,1.00767
2023-09-30,0.69577
2023-10-01,0.6238
2023-10-02,0.88771
2023-10-03,0.98368
2023-10-04,2.4712
2023-10-05,2.1593
2023-10-06,2.39923
2023-10-07,1.34357
2023-10-08,0.74376
2023-10-09,1.07965
2023-10-10,2.59117
2023-10-11,2.83109
2023-10-12,1.89539
2023-10-13,1.89539
2023-10-14,0.9117
2023-10-15,0.98368
2023-10-16,2.8071
2023-10-17,5.25431
2023-10-18,3.88675
2023-10-19,2.8071
2023-10-20,2.25527
2023-10-21,0.71976
2023-10-22,2.06333
2023-10-23,8.54126
2023-10-24,6.07005
2023-10-25,3.47888
2023-10-26,4.46257
2023-10-27,2.51919
2023-10-28,1.10364
2023-10-29,1.05566
2023-10-30,3.4069
2023-10-31,13.65163
2023-11-01,11.66026
2023-11-02,5.15834
2023-11-03,5.32629
2023-11-04,1.70345
2023-11-05,1.31957
2023-11-06,5.35028
2023-11-07,3.93474
2023-11-08,2.66314
2023-11-09,3.28694
2023-11-10,3.64683
2023-11-11,1.07965
2023-11-12,0.98368
2023-11-13,3.095
2023-11-14,5.71017
2023-11-15,4.34261
2023-11-16,3.38291
2023-11-17,3.095
2023-11-18,1.17562
2023-11-19,1.10364
2023-11-20,1.70345
2023-11-21,2.75911
2023-11-22,2.11132
2023-11-23,2.20729
2023-11-24,2.32725
2023-11-25,1.34357
2023-11-26,1.12763
2023-11-27,7.14971
2023-11-28,6.71785
2023-11-29,2.8071
2023-11-30,2.75911
2023-12-01,1.79942
2023-12-02,0.83973
2023-12-03,0.76775
2023-12-04,2.08733
2023-12-05,1.99136
2023-12-06,2.11132
2023-12-07,2.44721
2023-12-08,1.58349
2023-12-09,1.00767
2023-12-10,0.64779
2023-12-11,3.35892
2023-12-12,2.4712
2023-12-13,3.76679
2023-12-14,5.25431
2023-12-15,3.23896
2023-12-16,1.39155
2023-12-17,1.12763
2023-12-18,2.99904
2023-12-19,2.73512
2023-12-20,2.71113
2023-12-21,2.4952
2023-12-22,3.04702
2023-12-23,1.43953
2023-12-24,1.27159
2023-12-25,0.98368
2023-12-26,2.27927
2023-12-27,2.68714
2023-12-28,3.81477
2023-12-29,2.35124
2023-12-30,1.2236
2023-12-31,1.60748
2024-01-01,1.27159
2024-01-02,4.87044
2024-01-03,12.38003
2024-01-04,8.13339
2024-01-05,3.21497
2024-01-06,2.61516
2024-01-07,1.8474
2024-01-08,10.96449
2024-01-09,5.66218
2024-01-10,3.52687
2024-01-11,11.01247
2024-01-12,6.5499
2024-01-13,2.32725
2024-01-14,3.31094
2024-01-15,5.51823
2024-01-16,24.49616
2024-01-17,12.59596
2024-01-18,6.21401
2024-01-19,3.7428
2024-01-20,1.79942
2024-01-21,2.35124
2024-01-22,3.02303
2024-01-23,5.03838
2024-01-24,6.19001
2024-01-25,9.71689
2024-01-26,11.39635
2024-01-27,3.93474
2024-01-28,2.83109
2024-01-29,24.92802
2024-01-30,36.03646
2024-01-31,28.64683
2024-02-01,41.14683
2024-02-02,34.11708
2024-02-03,13.21976
2024-02-04,10.82053
2024-02-05,33.34932
2024-02-06,36.49232
2024-02-07,32.22168
2024-02-08,40.42706
2024-02-09,15.33109
2024-02-10,8.75719
2024-02-11,7.60556
2024-02-12,10.53262
2024-02-13,19.79366
2024-02-14,19.72168
2024-02-15,14.58733
2024-02-16,14.51535
2024-02-17,13.89155
2024-02-18,9.33301
2024-02-19,15.78694
2024-02-20,9.18905
2024-02-21,13.67562
2024-02-22,11.92418
2024-02-23,10.43666
2024-02-24,6.11804
2024-02-25,4.53454
2024-02-26,10.2927
2024-02-27,11.56429
2024-02-28,12.18809
2024-02-29,7.38963
2024-03-01,3.23896
2024-03-02,3.19097
2024-03-03,3.28694
2024-03-04,7.22168
2024-03-05,8.08541
2024-03-06,12.45201
2024-03-07,11.37236
2024-03-08,6.93378
2024-03-09,3.23896
2024-03-10,3.45489
2024-03-11,12.476
2024-03-12,10.77255
2024-03-13,11.5403
2024-03-14,10.72456
2024-03-15,9.69289
2024-03-16,3.35892
2024-03-17,3.67082
2024-03-18,8.32533
2024-03-19,14.3714
2024-03-20,14.9952
