date,일본ETF
2023-11-27,8.67256
2023-11-28,8.58407
2023-11-29,8.58407
2023-11-30,7.61061
2023-12-01,9.64601
2023-12-02,6.46017
2023-12-03,6.19469
2023-12-04,9.73451
2023-12-05,8.23008
2023-12-06,12.74336
2023-12-07,6.81415
2023-12-08,8.76106
2023-12-09,3.00884
2023-12-10,3.00884
2023-12-11,7.78761
2023-12-12,7.16814
2023-12-13,6.37168
2023-12-14,9.20353
2023-12-15,6.81415
2023-12-16,3.45132
2023-12-17,4.86725
2023-12-18,6.90265
2023-12-19,7.25663
2023-12-20,8.84955
2023-12-21,5.8407
2023-12-22,3.9823
2023-12-23,2.38938
2023-12-24,2.83185
2023-12-25,5.13274
2023-12-26,6.19469
2023-12-27,6.10619
2023-12-28,6.01769
2023-12-29,5.04424
2023-12-30,4.07079
2023-12-31,3.53982
2024-01-01,3.27433
2024-01-02,6.81415
2024-01-03,6.10619
2024-01-04,4.60176
2024-01-05,3.8938
2024-01-06,3.62831
2024-01-07,2.38938
2024-01-08,5.22123
2024-01-09,6.46017
2024-01-10,8.67256
2024-01-11,13.36283
2024-01-12,13.09734
2024-01-13,11.06194
2024-01-14,8.40707
2024-01-15,15.04424
2024-01-16,26.46017
2024-01-17,28.76106
2024-01-18,15.57522
2024-01-19,15.13274
2024-01-20,7.07964
2024-01-21,10.0
2024-01-22,17.34513
2024-01-23,27.61061
2024-01-24,21.41592
2024-01-25,17.52212
2024-01-26,11.23893
2024-01-27,7.52212
2024-01-28,11.06194
2024-01-29,18.76106
2024-01-30,27.52212
2024-01-31,15.8407
2024-02-01,16.01769
2024-02-02,11.9469
2024-02-03,6.90265
2024-02-04,9.46902
2024-02-05,11.32743
2024-02-06,12.74336
2024-02-07,10.70796
2024-02-08,9.46902
2024-02-09,15.22123
2024-02-10,9.55752
2024-02-11,7.07964
2024-02-12,13.00884
2024-02-13,19.73451
2024-02-14,15.30973
2024-02-15,18.23008
2024-02-16,14.51327
2024-02-17,9.46902
2024-02-18,11.76991
2024-02-19,17.16814
2024-02-20,14.24778
2024-02-21,13.18584
2024-02-22,26.10619
2024-02-23,30.97345
2024-02-24,19.46902
2024-02-25,19.38053
2024-02-26,28.14159
2024-02-27,31.59292
2024-02-28,31.8584
2024-02-29,18.23008
2024-03-01,14.24778
2024-03-02,14.33628
2024-03-03,15.9292
2024-03-04,27.61061
2024-03-05,27.78761
2024-03-06,22.83185
2024-03-07,19.02654
2024-03-08,16.63716
2024-03-09,7.8761
2024-03-10,13.09734
2024-03-11,17.69911
2024-03-12,17.07964
2024-03-13,14.24778
2024-03-14,8.40707
2024-03-15,10.44247
2024-03-16,3.62831
2024-03-17,8.14159
2024-03-18,16.46017
2024-03-19,26.72566
2024-03-20,23.53982
