date,캐시백카드
2023-06-21,18.62745
2023-06-22,15.68627
2023-06-23,12.74509
2023-06-24,8.82352
2023-06-25,10.29411
2023-06-26,22.05882
2023-06-27,19.60784
2023-06-28,13.72549
2023-06-29,14.70588
2023-06-30,16.17647
2023-07-01,19.11764
2023-07-02,9.80392
2023-07-03,20.58823
2023-07-04,27.45098
2023-07-05,25.98039
2023-07-06,21.07843
2023-07-07,11.2745
2023-07-08,9.80392
2023-07-09,13.72549
2023-07-10,17.64705
2023-07-11,18.13725
2023-07-12,18.13725
2023-07-13,18.62745
2023-07-14,19.60784
2023-07-15,15.19607
2023-07-16,13.72549
2023-07-17,19.60784
2023-07-18,14.70588
2023-07-19,20.09803
2023-07-20,13.23529
2023-07-21,13.23529
2023-07-22,11.2745
2023-07-23,10.78431
2023-07-24,18.62745
2023-07-25,19.11764
2023-07-26,16.17647
2023-07-27,17.64705
2023-07-28,8.82352
2023-07-29,8.33333
2023-07-30,6.37254
2023-07-31,21.07843
2023-08-01,25.49019
2023-08-02,20.09803
2023-08-03,13.23529
2023-08-04,15.68627
2023-08-05,7.35294
2023-08-06,8.82352
2023-08-07,19.60784
2023-08-08,16.17647
2023-08-09,10.29411
2023-08-10,18.62745
2023-08-11,14.21568
2023-08-12,6.37254
2023-08-13,9.31372
2023-08-14,12.74509
2023-08-15,14.21568
2023-08-16,19.11764
2023-08-17,12.2549
2023-08-18,13.23529
2023-08-19,4.90196
2023-08-20,8.33333
2023-08-21,15.68627
2023-08-22,17.64705
2023-08-23,14.21568
2023-08-24,24.5098
2023-08-25,14.21568
2023-08-26,11.7647
2023-08-27,10.78431
2023-08-28,16.17647
2023-08-29,18.62745
2023-08-30,14.21568
2023-08-31,17.15686
2023-09-01,14.70588
2023-09-02,9.80392
2023-09-03,6.37254
2023-09-04,18.13725
2023-09-05,24.0196
2023-09-06,15.19607
2023-09-07,13.23529
2023-09-08,10.78431
2023-09-09,5.88235
2023-09-10,12.74509
2023-09-11,17.64705
2023-09-12,22.54901
2023-09-13,20.58823
2023-09-14,10.29411
2023-09-15,10.78431
2023-09-16,6.37254
2023-09-17,8.33333
2023-09-18,15.68627
2023-09-19,19.60784
2023-09-20,23.52941
2023-09-21,17.64705
2023-09-22,22.54901
2023-09-23,4.90196
2023-09-24,7.84313
2023-09-25,16.66666
2023-09-26,12.74509
2023-09-27,12.2549
2023-09-28,7.84313
2023-09-29,3.43137
2023-09-30,5.39215
2023-10-01,14.21568
2023-10-02,11.2745
2023-10-03,17.15686
2023-10-04,16.17647
2023-10-05,17.64705
2023-10-06,17.64705
2023-10-07,13.23529
2023-10-08,8.82352
2023-10-09,10.78431
2023-10-10,20.09803
2023-10-11,17.15686
2023-10-12,14.70588
2023-10-13,12.74509
2023-10-14,10.29411
2023-10-15,8.33333
2023-10-16,18.13725
2023-10-17,23.03921
2023-10-18,15.19607
2023-10-19,18.13725
2023-10-20,5.88235
2023-10-21,15.19607
2023-10-22,9.80392
2023-10-23,16.17647
2023-10-24,15.68627
2023-10-25,17.64705
2023-10-26,18.13725
2023-10-27,9.80392
2023-10-28,6.86274
2023-10-29,4.41176
2023-10-30,7.35294
2023-10-31,18.62745
2023-11-01,33.82352
2023-11-02,19.11764
2023-11-03,15.19607
2023-11-04,7.35294
2023-11-05,13.23529
2023-11-06,16.17647
2023-11-07,22.54901
2023-11-08,17.64705
2023-11-09,12.2549
2023-11-10,19.11764
2023-11-11,8.82352
2023-11-12,6.37254
2023-11-13,16.66666
2023-11-14,19.11764
2023-11-15,15.19607
2023-11-16,9.31372
2023-11-17,12.74509
2023-11-18,8.82352
2023-11-19,5.88235
2023-11-20,11.7647
2023-11-21,11.2745
2023-11-22,19.11764
2023-11-23,11.7647
2023-11-24,11.2745
2023-11-25,10.29411
2023-11-26,7.84313
2023-11-27,19.11764
2023-11-28,24.0196
2023-11-29,18.13725
2023-11-30,22.54901
2023-12-01,18.13725
2023-12-02,14.70588
2023-12-03,5.39215
2023-12-04,19.11764
2023-12-05,17.15686
2023-12-06,9.31372
2023-12-07,12.74509
2023-12-08,19.11764
2023-12-09,8.33333
2023-12-10,5.88235
2023-12-11,17.64705
2023-12-12,11.2745
2023-12-13,15.19607
2023-12-14,17.15686
2023-12-15,9.31372
2023-12-16,13.23529
2023-12-17,8.82352
2023-12-18,10.29411
2023-12-19,12.74509
2023-12-20,12.74509
2023-12-21,16.17647
2023-12-22,16.66666
2023-12-23,8.33333
2023-12-24,6.86274
2023-12-25,4.41176
2023-12-26,14.21568
2023-12-27,19.60784
2023-12-28,12.74509
2023-12-29,14.21568
2023-12-30,8.82352
2023-12-31,12.2549
2024-01-01,19.60784
2024-01-02,19.11764
2024-01-03,29.41176
2024-01-04,30.39215
2024-01-05,16.66666
2024-01-06,14.70588
2024-01-07,14.21568
2024-01-08,25.49019
2024-01-09,21.07843
2024-01-10,25.49019
2024-01-11,17.64705
2024-01-12,11.2745
2024-01-13,14.21568
2024-01-14,7.84313
2024-01-15,17.15686
2024-01-16,21.56862
2024-01-17,20.58823
2024-01-18,24.5098
2024-01-19,16.66666
2024-01-20,16.66666
2024-01-21,19.11764
2024-01-22,21.56862
2024-01-23,22.05882
2024-01-24,23.03921
2024-01-25,23.03921
2024-01-26,14.70588
2024-01-27,7.84313
2024-01-28,11.2745
2024-01-29,17.15686
2024-01-30,16.17647
2024-01-31,19.11764
2024-02-01,33.82352
2024-02-02,15.68627
2024-02-03,6.86274
2024-02-04,12.74509
2024-02-05,25.0
2024-02-06,14.70588
2024-02-07,17.64705
2024-02-08,13.23529
2024-02-09,9.80392
2024-02-10,11.2745
2024-02-11,10.29411
2024-02-12,11.7647
2024-02-13,21.07843
2024-02-14,18.62745
2024-02-15,23.52941
2024-02-16,15.19607
2024-02-17,13.72549
2024-02-18,15.19607
2024-02-19,14.70588
2024-02-20,10.78431
2024-02-21,16.66666
2024-02-22,15.19607
2024-02-23,13.23529
2024-02-24,11.7647
2024-02-25,9.31372
2024-02-26,14.70588
2024-02-27,17.15686
2024-02-28,19.11764
2024-02-29,19.11764
2024-03-01,15.68627
2024-03-02,15.68627
2024-03-03,13.23529
2024-03-04,20.09803
2024-03-05,17.15686
2024-03-06,19.60784
2024-03-07,17.15686
2024-03-08,13.72549
2024-03-09,10.29411
2024-03-10,10.29411
2024-03-11,16.66666
2024-03-12,15.19607
2024-03-13,12.2549
2024-03-14,9.80392
2024-03-15,15.19607
2024-03-16,8.33333
2024-03-17,9.31372
2024-03-18,13.72549
2024-03-19,19.60784
2024-03-20,14.70588
