date,사업자대출한도
2023-05-29,24.29149
2023-05-30,39.67611
2023-05-31,42.10526
2023-06-01,34.41295
2023-06-02,21.86234
2023-06-03,16.19433
2023-06-04,14.57489
2023-06-05,29.55465
2023-06-06,18.62348
2023-06-07,34.41295
2023-06-08,34.81781
2023-06-09,29.14979
2023-06-10,15.38461
2023-06-11,17.4089
2023-06-12,27.93522
2023-06-13,33.19838
2023-06-14,25.50607
2023-06-15,27.93522
2023-06-16,29.14979
2023-06-17,19.02834
2023-06-18,10.93117
2023-06-19,34.41295
2023-06-20,35.62753
2023-06-21,34.41295
2023-06-22,24.69635
2023-06-23,20.64777
2023-06-24,8.90688
2023-06-25,11.33603
2023-06-26,31.17408
2023-06-27,28.74493
2023-06-28,34.00809
2023-06-29,36.43724
2023-06-30,19.43319
2023-07-01,14.97975
2023-07-02,16.59919
2023-07-03,30.36437
2023-07-04,32.38866
2023-07-05,28.34008
2023-07-06,36.8421
2023-07-07,18.62348
2023-07-08,15.78947
2023-07-09,13.76518
2023-07-10,30.76923
2023-07-11,30.36437
2023-07-12,29.14979
2023-07-13,26.31578
2023-07-14,22.2672
2023-07-15,16.19433
2023-07-16,12.5506
2023-07-17,34.81781
2023-07-18,33.60323
2023-07-19,35.62753
2023-07-20,31.9838
2023-07-21,27.1255
2023-07-22,13.76518
2023-07-23,18.21862
2023-07-24,31.17408
2023-07-25,40.08097
2023-07-26,19.43319
2023-07-27,28.34008
2023-07-28,21.45748
2023-07-29,16.19433
2023-07-30,14.57489
2023-07-31,31.9838
2023-08-01,29.95951
2023-08-02,23.88663
2023-08-03,19.43319
2023-08-04,19.83805
2023-08-05,16.59919
2023-08-06,17.00404
2023-08-07,27.1255
2023-08-08,31.57894
2023-08-09,18.62348
2023-08-10,31.17408
2023-08-11,21.86234
2023-08-12,11.33603
2023-08-13,12.5506
2023-08-14,29.95951
2023-08-15,19.02834
2023-08-16,32.79352
2023-08-17,31.9838
2023-08-18,25.10121
2023-08-19,17.4089
2023-08-20,20.64777
2023-08-21,27.93522
2023-08-22,27.53036
2023-08-23,28.74493
2023-08-24,32.38866
2023-08-25,35.22267
2023-08-26,17.4089
2023-08-27,15.78947
2023-08-28,32.79352
2023-08-29,23.88663
2023-08-30,31.9838
2023-08-31,26.31578
2023-09-01,25.50607
2023-09-02,19.02834
2023-09-03,21.86234
2023-09-04,30.76923
2023-09-05,27.1255
2023-09-06,32.38866
2023-09-07,36.03238
2023-09-08,30.36437
2023-09-09,16.19433
2023-09-10,14.97975
2023-09-11,39.67611
2023-09-12,37.24696
2023-09-13,29.55465
2023-09-14,27.93522
2023-09-15,24.29149
2023-09-16,17.00404
2023-09-17,13.36032
2023-09-18,36.8421
2023-09-19,25.50607
2023-09-20,29.14979
2023-09-21,23.48178
2023-09-22,21.45748
2023-09-23,11.33603
2023-09-24,20.24291
2023-09-25,29.95951
2023-09-26,22.67206
2023-09-27,12.95546
2023-09-28,11.74089
2023-09-29,6.47773
2023-09-30,11.74089
2023-10-01,11.74089
2023-10-02,17.4089
2023-10-03,21.45748
2023-10-04,37.24696
2023-10-05,40.48582
2023-10-06,29.95951
2023-10-07,21.86234
2023-10-08,16.19433
2023-10-09,18.21862
2023-10-10,37.65182
2023-10-11,32.38866
2023-10-12,33.19838
2023-10-13,21.45748
2023-10-14,19.83805
2023-10-15,15.38461
2023-10-16,36.43724
2023-10-17,34.00809
2023-10-18,30.76923
2023-10-19,34.81781
2023-10-20,32.38866
2023-10-21,14.57489
2023-10-22,21.45748
2023-10-23,31.9838
2023-10-24,40.48582
2023-10-25,34.81781
2023-10-26,37.65182
2023-10-27,16.59919
2023-10-28,16.59919
2023-10-29,20.24291
2023-10-30,37.24696
2023-10-31,35.22267
2023-11-01,32.79352
2023-11-02,36.03238
2023-11-03,27.93522
2023-11-04,14.57489
2023-11-05,21.45748
2023-11-06,28.74493
2023-11-07,29.55465
2023-11-08,28.34008
2023-11-09,23.48178
2023-11-10,21.45748
2023-11-11,14.57489
2023-11-12,19.83805
2023-11-13,38.05668
2023-11-14,25.50607
2023-11-15,29.95951
2023-11-16,25.10121
2023-11-17,24.69635
2023-11-18,17.00404
2023-11-19,16.59919
2023-11-20,35.22267
2023-11-21,31.9838
2023-11-22,27.1255
2023-11-23,42.10526
2023-11-24,23.48178
2023-11-25,21.05263
2023-11-26,16.59919
2023-11-27,27.53036
2023-11-28,33.60323
2023-11-29,25.50607
2023-11-30,23.48178
2023-12-01,30.76923
2023-12-02,15.38461
2023-12-03,21.05263
2023-12-04,30.36437
2023-12-05,31.17408
2023-12-06,27.93522
2023-12-07,25.91093
2023-12-08,27.1255
2023-12-09,12.5506
2023-12-10,18.62348
2023-12-11,31.57894
2023-12-12,38.46153
2023-12-13,26.72064
2023-12-14,30.76923
2023-12-15,27.53036
2023-12-16,9.71659
2023-12-17,20.24291
2023-12-18,35.62753
2023-12-19,31.57894
2023-12-20,29.95951
2023-12-21,23.07692
2023-12-22,25.50607
2023-12-23,11.33603
2023-12-24,9.71659
2023-12-25,15.78947
2023-12-26,32.79352
2023-12-27,28.74493
2023-12-28,23.48178
2023-12-29,19.02834
2023-12-30,12.5506
2023-12-31,16.59919
2024-01-01,19.02834
2024-01-02,26.31578
2024-01-03,31.57894
2024-01-04,32.38866
2024-01-05,37.24696
2024-01-06,29.55465
2024-01-07,31.57894
2024-01-08,34.00809
2024-01-09,38.46153
2024-01-10,34.00809
2024-01-11,32.79352
2024-01-12,22.67206
2024-01-13,23.07692
2024-01-14,22.2672
2024-01-15,37.65182
2024-01-16,38.46153
2024-01-17,36.43724
2024-01-18,37.65182
2024-01-19,87.85425
2024-01-20,68.42105
2024-01-21,86.23481
2024-01-22,97.16599
2024-01-23,87.85425
2024-01-24,96.76113
2024-01-25,89.47368
2024-01-26,84.61538
2024-01-27,74.49392
2024-01-28,78.54251
2024-01-29,93.92712
2024-01-30,97.9757
2024-01-31,90.2834
2024-02-01,86.23481
2024-02-02,94.33198
2024-02-03,93.52226
2024-02-04,80.5668
2024-02-05,96.35627
2024-02-06,90.2834
2024-02-07,89.06882
2024-02-08,85.02024
2024-02-09,69.23076
2024-02-10,72.46963
2024-02-11,66.80161
2024-02-12,70.44534
2024-02-13,89.87854
2024-02-14,80.16194
2024-02-15,99.59514
2024-02-16,80.5668
2024-02-17,58.70445
2024-02-18,85.02024
2024-02-19,87.85425
2024-02-20,95.1417
2024-02-21,91.90283
2024-02-22,90.68825
2024-02-23,70.8502
2024-02-24,48.17813
2024-02-25,78.54251
2024-02-26,99.19028
2024-02-27,89.47368
2024-02-28,86.23481
2024-02-29,74.89878
2024-03-01,60.32388
2024-03-02,47.77327
2024-03-03,52.22672
2024-03-04,87.44939
2024-03-05,84.21052
2024-03-06,86.23481
2024-03-07,98.78542
2024-03-08,87.04453
2024-03-09,70.04048
2024-03-10,68.42105
2024-03-11,100.0
2024-03-12,93.1174
2024-03-13,85.02024
2024-03-14,92.71255
2024-03-15,88.66396
2024-03-16,82.99595
2024-03-17,65.18218
2024-03-18,78.54251
2024-03-19,95.95141
2024-03-20,86.23481
