date,고시원
2023-06-01,33.72898
2023-06-02,30.13517
2023-06-03,27.76129
2023-06-04,28.94823
2023-06-05,32.67392
2023-06-06,29.87141
2023-06-07,36.63039
2023-06-08,30.26706
2023-06-09,29.47576
2023-06-10,25.71711
2023-06-11,28.75041
2023-06-12,35.34454
2023-06-13,33.16848
2023-06-14,32.67392
2023-06-15,31.71777
2023-06-16,27.33267
2023-06-17,27.00296
2023-06-18,31.98153
2023-06-19,33.89383
2023-06-20,31.78371
2023-06-21,31.05835
2023-06-22,31.12429
2023-06-23,26.83811
2023-06-24,25.02472
2023-06-25,27.36564
2023-06-26,33.99274
2023-06-27,29.73953
2023-06-28,32.27827
2023-06-29,30.76162
2023-06-30,28.68447
2023-07-01,29.27794
2023-07-02,30.30003
2023-07-03,36.30069
2023-07-04,32.54203
2023-07-05,33.59709
2023-07-06,30.53082
2023-07-07,27.10187
2023-07-08,26.21167
2023-07-09,28.81635
2023-07-10,33.1355
2023-07-11,28.6515
2023-07-12,31.454
2023-07-13,27.2997
2023-07-14,27.13484
2023-07-15,25.35443
2023-07-16,28.81635
2023-07-17,31.88262
2023-07-18,30.00329
2023-07-19,31.55291
2023-07-20,27.79426
2023-07-21,28.02505
2023-07-22,27.0689
2023-07-23,29.01417
2023-07-24,33.95977
2023-07-25,32.70689
2023-07-26,32.2453
2023-07-27,32.90471
2023-07-28,33.46521
2023-07-29,27.99208
2023-07-30,32.37718
2023-07-31,34.81701
2023-08-01,30.95944
2023-08-02,35.67424
2023-08-03,37.55357
2023-08-04,50.84075
2023-08-05,36.76228
2023-08-06,50.4451
2023-08-07,43.52126
2023-08-08,38.80646
2023-08-09,38.57566
2023-08-10,36.86119
2023-08-11,38.74052
2023-08-12,37.98219
2023-08-13,77.48104
2023-08-14,49.52192
2023-08-15,45.20276
2023-08-16,44.57632
2023-08-17,41.08143
2023-08-18,39.72964
2023-08-19,35.80613
2023-08-20,38.47675
2023-08-21,44.87306
2023-08-22,40.48796
2023-08-23,38.77349
2023-08-24,47.01615
2023-08-25,35.80613
2023-08-26,29.44279
2023-08-27,35.01483
2023-08-28,42.33432
2023-08-29,40.65281
2023-08-30,42.10352
2023-08-31,39.69666
2023-09-01,37.02604
2023-09-02,32.73986
2023-09-03,36.53148
2023-09-04,39.63072
2023-09-05,37.25684
2023-09-06,35.31157
2023-09-07,33.89383
2023-09-08,33.49818
2023-09-09,28.81635
2023-09-10,33.10253
2023-09-11,38.90537
2023-09-12,35.2786
2023-09-13,35.08077
2023-09-14,35.34454
2023-09-15,29.04714
2023-09-16,29.90438
2023-09-17,31.94856
2023-09-18,37.94922
2023-09-19,35.87207
2023-09-20,31.75074
2023-09-21,29.93735
2023-09-22,26.93702
2023-09-23,26.27761
2023-09-24,29.97032
2023-09-25,32.41015
2023-09-26,30.66271
2023-09-27,26.93702
2023-09-28,24.13452
2023-09-29,23.31025
2023-09-30,25.35443
2023-10-01,26.57434
2023-10-02,31.25618
2023-10-03,31.65182
2023-10-04,37.81734
2023-10-05,32.37718
2023-10-06,31.22321
2023-10-07,27.39861
2023-10-08,32.34421
2023-10-09,36.9601
2023-10-10,37.78437
2023-10-11,36.79525
2023-10-12,34.98186
2023-10-13,31.75074
2023-10-14,29.50873
2023-10-15,33.03659
2023-10-16,37.58654
2023-10-17,32.8058
2023-10-18,33.10253
2023-10-19,49.15924
2023-10-20,45.20276
2023-10-21,36.59742
2023-10-22,43.78503
2023-10-23,48.40092
2023-10-24,40.12528
2023-10-25,38.04813
2023-10-26,37.15792
2023-10-27,32.47609
2023-10-28,30.43191
2023-10-29,32.50906
2023-10-30,39.07022
2023-10-31,35.34454
2023-11-01,36.26772
2023-11-02,35.47642
2023-11-03,34.61918
2023-11-04,29.57467
2023-11-05,32.90471
2023-11-06,37.48763
2023-11-07,36.26772
2023-11-08,37.98219
2023-11-09,36.49851
2023-11-10,35.47642
2023-11-11,32.04747
2023-11-12,33.89383
2023-11-13,39.16913
2023-11-14,34.7181
2023-11-15,33.10253
2023-11-16,32.90471
2023-11-17,34.19057
2023-11-18,28.55258
2023-11-19,36.86119
2023-11-20,39.96043
2023-11-21,35.74019
2023-11-22,35.47642
2023-11-23,38.18001
2023-11-24,33.43224
2023-11-25,29.97032
2023-11-26,34.7181
2023-11-27,37.94922
2023-11-28,37.78437
2023-11-29,32.90471
2023-11-30,32.87174
2023-12-01,33.53115
2023-12-02,31.75074
2023-12-03,30.82756
2023-12-04,33.89383
2023-12-05,36.23475
2023-12-06,32.2453
2023-12-07,32.8058
2023-12-08,34.58621
2023-12-09,30.95944
2023-12-10,37.28981
2023-12-11,37.71843
2023-12-12,33.69601
2023-12-13,33.3663
2023-12-14,34.84998
2023-12-15,33.99274
2023-12-16,28.18991
2023-12-17,32.575
2023-12-18,36.76228
2023-12-19,32.87174
2023-12-20,33.56412
2023-12-21,31.35509
2023-12-22,28.68447
2023-12-23,29.34388
2023-12-24,26.90405
2023-12-25,29.08011
2023-12-26,38.0811
2023-12-27,35.37751
2023-12-28,36.69634
2023-12-29,32.87174
2023-12-30,32.11341
2023-12-31,31.51994
2024-01-01,33.03659
2024-01-02,36.82822
2024-01-03,39.13616
2024-01-04,36.1688
2024-01-05,34.05868
2024-01-06,32.2453
2024-01-07,38.18001
2024-01-08,37.45466
2024-01-09,38.83943
2024-01-10,36.99307
2024-01-11,38.60863
2024-01-12,36.23475
2024-01-13,30.46488
2024-01-14,35.24563
2024-01-15,39.86152
2024-01-16,36.76228
2024-01-17,34.28948
2024-01-18,39.36696
2024-01-19,34.58621
2024-01-20,36.26772
2024-01-21,40.45499
2024-01-22,40.42202
2024-01-23,40.7847
2024-01-24,39.69666
2024-01-25,35.54236
2024-01-26,35.77316
2024-01-27,36.99307
2024-01-28,35.31157
2024-01-29,43.09264
2024-01-30,37.91625
2024-01-31,36.59742
2024-02-01,34.88295
2024-02-02,34.12462
2024-02-03,31.94856
2024-02-04,33.99274
2024-02-05,39.53181
2024-02-06,34.4873
2024-02-07,33.33333
2024-02-08,31.454
2024-02-09,28.61852
2024-02-10,28.22288
2024-02-11,34.81701
2024-02-12,39.46587
2024-02-13,46.32377
2024-02-14,43.35641
2024-02-15,42.10352
2024-02-16,41.04846
2024-02-17,39.82855
2024-02-18,38.47675
2024-02-19,48.99439
2024-02-20,44.74118
2024-02-21,43.75206
2024-02-22,39.82855
2024-02-23,36.86119
2024-02-24,37.28981
2024-02-25,41.14737
2024-02-26,42.16946
2024-02-27,41.37817
2024-02-28,40.29014
2024-02-29,37.48763
2024-03-01,35.47642
2024-03-02,36.72931
2024-03-03,39.9934
2024-03-04,41.6749
2024-03-05,38.8724
2024-03-06,36.3996
2024-03-07,36.49851
2024-03-08,35.11374
2024-03-09,31.12429
2024-03-10,33.30036
2024-03-11,50.2143
2024-03-12,37.09198
2024-03-13,36.76228
2024-03-14,34.22354
2024-03-15,31.98153
2024-03-16,30.95944
2024-03-17,36.1688
2024-03-18,55.02802
2024-03-19,38.6416
2024-03-20,36.66336
