date,미국실시간선물지수
2023-05-29,8.19707
2023-05-30,14.99569
2023-05-31,14.38253
2023-06-01,14.8666
2023-06-02,11.06927
2023-06-03,1.49526
2023-06-04,0.48407
2023-06-05,11.17685
2023-06-06,9.13296
2023-06-07,12.38166
2023-06-08,12.76893
2023-06-09,9.84294
2023-06-10,1.32314
2023-06-11,0.44104
2023-06-12,11.35972
2023-06-13,11.39199
2023-06-14,12.66135
2023-06-15,13.25301
2023-06-16,10.40232
2023-06-17,1.2586
2023-06-18,0.33347
2023-06-19,10.57444
2023-06-20,12.8012
2023-06-21,12.98407
2023-06-22,12.51075
2023-06-23,9.82142
2023-06-24,1.36617
2023-06-25,0.55938
2023-06-26,11.16609
2023-06-27,11.28442
2023-06-28,12.0697
2023-06-29,11.41351
2023-06-30,9.17598
2023-07-01,1.00043
2023-07-02,0.43029
2023-07-03,9.44492
2023-07-04,8.47676
2023-07-05,10.85413
2023-07-06,12.20955
2023-07-07,11.46729
2023-07-08,1.29087
2023-07-09,0.4518
2023-07-10,11.9944
2023-07-11,10.27323
2023-07-12,11.54259
2023-07-13,10.12263
2023-07-14,9.05765
2023-07-15,0.9574
2023-07-16,0.34423
2023-07-17,9.96127
2023-07-18,9.84294
2023-07-19,8.62736
2023-07-20,9.73537
2023-07-21,8.65963
2023-07-22,1.05421
2023-07-23,0.26893
2023-07-24,8.62736
2023-07-25,8.17555
2023-07-26,8.63812
2023-07-27,8.0895
2023-07-28,7.31497
2023-07-29,0.88209
2023-07-30,0.27969
2023-07-31,8.42297
2023-08-01,9.58476
2023-08-02,13.62951
2023-08-03,15.01721
2023-08-04,11.40275
2023-08-05,1.17254
2023-08-06,0.51635
2023-08-07,11.58562
2023-08-08,10.60671
2023-08-09,9.38037
2023-08-10,10.28399
2023-08-11,8.93932
2023-08-12,1.11876
2023-08-13,0.25817
2023-08-14,8.26161
2023-08-15,7.17512
2023-08-16,12.51075
2023-08-17,12.25258
2023-08-18,12.26333
2023-08-19,1.17254
2023-08-20,0.5271
2023-08-21,9.45567
2023-08-22,9.68158
2023-08-23,10.32702
2023-08-24,10.91867
2023-08-25,11.05851
2023-08-26,1.36617
2023-08-27,0.38726
2023-08-28,10.05808
2023-08-29,12.88726
2023-08-30,10.63898
2023-08-31,9.98278
2023-09-01,7.57314
2023-09-02,0.87134
2023-09-03,0.20438
2023-09-04,7.25043
2023-09-05,10.28399
2023-09-06,10.13339
2023-09-07,11.43502
2023-09-08,9.53098
2023-09-09,0.79604
2023-09-10,0.29044
2023-09-11,8.25086
2023-09-12,10.16566
2023-09-13,11.63941
2023-09-14,10.0796
2023-09-15,8.04647
2023-09-16,1.02194
2023-09-17,0.3765
2023-09-18,9.73537
2023-09-19,9.89672
2023-09-20,8.79948
2023-09-21,12.29561
2023-09-22,10.84337
2023-09-23,0.98967
2023-09-24,0.49483
2023-09-25,11.16609
2023-09-26,11.58562
2023-09-27,8.63812
2023-09-28,5.43244
2023-09-29,5.45395
2023-09-30,1.63511
2023-10-01,0.55938
2023-10-02,6.25
2023-10-03,8.19707
2023-10-04,16.80292
2023-10-05,15.58734
2023-10-06,11.41351
2023-10-07,1.04345
2023-10-08,0.63468
2023-10-09,14.27495
2023-10-10,16.4049
2023-10-11,12.82271
2023-10-12,12.10197
2023-10-13,11.62865
2023-10-14,1.50602
2023-10-15,0.61316
2023-10-16,14.44707
2023-10-17,13.07013
2023-10-18,14.38253
2023-10-19,19.02969
2023-10-20,16.68459
2023-10-21,1.89328
2023-10-22,0.62392
2023-10-23,17.44836
2023-10-24,13.94148
2023-10-25,13.608
2023-10-26,19.64285
2023-10-27,15.10327
2023-10-28,1.4092
2023-10-29,0.48407
2023-10-30,12.26333
2023-10-31,15.2969
2023-11-01,15.09251
2023-11-02,12.86574
2023-11-03,13.07013
2023-11-04,1.29087
2023-11-05,0.51635
2023-11-06,12.94104
2023-11-07,11.66092
2023-11-08,11.31669
2023-11-09,10.27323
2023-11-10,10.11187
2023-11-11,1.34466
2023-11-12,0.24741
2023-11-13,11.59638
2023-11-14,10.68201
2023-11-15,10.90791
2023-11-16,12.12349
2023-11-17,9.56325
2023-11-18,0.98967
2023-11-19,0.3765
2023-11-20,8.62736
2023-11-21,9.96127
2023-11-22,10.98321
2023-11-23,8.48752
2023-11-24,6.92771
2023-11-25,0.82831
2023-11-26,0.26893
2023-11-27,8.06798
2023-11-28,8.84251
2023-11-29,9.68158
2023-11-30,9.3481
2023-12-01,8.53055
2023-12-02,1.20481
2023-12-03,0.3012
2023-12-04,9.44492
2023-12-05,10.25172
2023-12-06,9.95051
2023-12-07,10.0043
2023-12-08,8.41222
2023-12-09,0.79604
2023-12-10,0.40877
2023-12-11,9.43416
2023-12-12,9.29432
2023-12-13,9.60628
2023-12-14,9.25129
2023-12-15,7.75602
2023-12-16,1.19406
2023-12-17,0.32271
2023-12-18,7.32573
2023-12-19,7.7345
2023-12-20,9.0469
2023-12-21,10.85413
2023-12-22,8.07874
2023-12-23,0.83907
2023-12-24,0.24741
2023-12-25,1.02194
2023-12-26,7.83132
2023-12-27,7.66996
2023-12-28,6.60499
2023-12-29,4.33519
2023-12-30,0.78528
2023-12-31,0.19363
2024-01-01,0.90361
2024-01-02,10.57444
2024-01-03,13.608
2024-01-04,14.08132
2024-01-05,10.85413
2024-01-06,1.23709
2024-01-07,0.26893
2024-01-08,9.82142
2024-01-09,10.14414
2024-01-10,11.04776
2024-01-11,10.13339
2024-01-12,9.20826
2024-01-13,1.22633
2024-01-14,0.58089
2024-01-15,8.03571
2024-01-16,12.0697
2024-01-17,11.57487
2024-01-18,12.34939
2024-01-19,8.64888
2024-01-20,1.22633
2024-01-21,0.23666
2024-01-22,8.85327
2024-01-23,8.90705
2024-01-24,8.71342
2024-01-25,9.14371
2024-01-26,8.74569
2024-01-27,0.98967
2024-01-28,0.3765
2024-01-29,8.59509
2024-01-30,8.9716
2024-01-31,9.95051
2024-02-01,10.03657
2024-02-02,7.56239
2024-02-03,1.15103
2024-02-04,0.23666
2024-02-05,9.63855
2024-02-06,8.64888
2024-02-07,8.81024
2024-02-08,5.63683
2024-02-09,3.52839
2024-02-10,0.67771
2024-02-11,0.20438
2024-02-12,5.58304
2024-02-13,9.06841
2024-02-14,10.0796
2024-02-15,9.16523
2024-02-16,7.61617
2024-02-17,1.14027
2024-02-18,0.47332
2024-02-19,7.19664
2024-02-20,9.54173
2024-02-21,10.24096
2024-02-22,9.90748
2024-02-23,7.32573
2024-02-24,1.0327
2024-02-25,0.33347
2024-02-26,7.71299
2024-02-27,8.22934
2024-02-28,7.75602
2024-02-29,6.57271
2024-03-01,4.18459
2024-03-02,0.84982
2024-03-03,0.23666
2024-03-04,7.75602
2024-03-05,8.47676
2024-03-06,9.79991
2024-03-07,8.19707
2024-03-08,7.42254
2024-03-09,1.11876
2024-03-10,0.35499
2024-03-11,9.36962
2024-03-12,9.52022
2024-03-13,8.70266
2024-03-14,8.89629
2024-03-15,8.10025
2024-03-16,0.9574
2024-03-17,0.31196
2024-03-18,8.07874
2024-03-19,8.84251
2024-03-20,7.48709
