date,도지코인시세
2024-02-02,1.40625
2024-02-03,1.17656
2024-02-04,1.06426
2024-02-05,1.47516
2024-02-06,1.39987
2024-02-07,1.13827
2024-02-08,1.34883
2024-02-09,1.54535
2024-02-10,1.41136
2024-02-11,1.49686
2024-02-12,1.45092
2024-02-13,2.43734
2024-02-14,2.10428
2024-02-15,3.31146
2024-02-16,2.86611
2024-02-17,1.95625
2024-02-18,1.79291
2024-02-19,2.61854
2024-02-20,3.0639
2024-02-21,2.45648
2024-02-22,2.08769
2024-02-23,1.94987
2024-02-24,1.61426
2024-02-25,1.75718
2024-02-26,1.85544
2024-02-27,4.4306
2024-02-28,5.6263
2024-02-29,12.22882
2024-03-01,7.35031
2024-03-02,11.37767
2024-03-03,7.94242
2024-03-04,14.49772
2024-03-05,21.85569
2024-03-06,15.7266
2024-03-07,11.3866
2024-03-08,10.02373
2024-03-09,8.33673
2024-03-10,7.70889
2024-03-11,10.56224
2024-03-12,10.78173
2024-03-13,9.0858
2024-03-14,11.30493
2024-03-15,9.988
2024-03-16,6.06783
2024-03-17,6.50553
2024-03-18,6.73778
2024-03-19,6.87688
2024-03-20,6.33326
