date,1돈
2023-05-30,11.34
2023-05-31,12.4583
2023-06-01,12.6545
2023-06-02,10.90837
2023-06-03,11.71277
2023-06-04,10.45713
2023-06-05,11.37924
2023-06-06,10.39827
2023-06-07,12.26211
2023-06-08,10.88875
2023-06-09,21.79713
2023-06-10,38.59132
2023-06-11,44.98724
2023-06-12,34.88326
2023-06-13,31.99921
2023-06-14,30.86129
2023-06-15,29.72336
2023-06-16,29.09554
2023-06-17,34.98136
2023-06-18,35.45222
2023-06-19,25.72101
2023-06-20,23.09201
2023-06-21,22.38571
2023-06-22,20.46301
2023-06-23,22.68
2023-06-24,25.56405
2023-06-25,25.99568
2023-06-26,20.71806
2023-06-27,20.65921
2023-06-28,18.9327
2023-06-29,18.89346
2023-06-30,18.75613
2023-07-01,21.58132
2023-07-02,19.07004
2023-07-03,19.07004
2023-07-04,18.26564
2023-07-05,16.57837
2023-07-06,13.61585
2023-07-07,15.1854
2023-07-08,16.38218
2023-07-09,14.9892
2023-07-10,15.20502
2023-07-11,14.85187
2023-07-12,13.969
2023-07-13,15.59741
2023-07-14,16.04865
2023-07-15,16.77457
2023-07-16,15.77398
2023-07-17,15.98979
2023-07-18,14.77339
2023-07-19,14.381
2023-07-20,13.1646
2023-07-21,13.91014
2023-07-22,15.36197
2023-07-23,13.38041
2023-07-24,12.63488
2023-07-25,13.51775
2023-07-26,12.41907
2023-07-27,13.12536
2023-07-28,13.10574
2023-07-29,13.47851
2023-07-30,11.35962
2023-07-31,14.42024
2023-08-01,15.24426
2023-08-02,13.00765
2023-08-03,12.43868
2023-08-04,11.73239
2023-08-05,12.41907
2023-08-06,11.45772
2023-08-07,12.71336
2023-08-08,11.79124
2023-08-09,11.39886
2023-08-10,12.0463
2023-08-11,11.96782
2023-08-12,12.51716
2023-08-13,11.59505
2023-08-14,13.34118
2023-08-15,12.24249
2023-08-16,13.30194
2023-08-17,13.00765
2023-08-18,12.14439
2023-08-19,11.53619
2023-08-20,10.30017
2023-08-21,12.30135
2023-08-22,12.98803
2023-08-23,12.36021
2023-08-24,13.10574
2023-08-25,12.85069
2023-08-26,12.5564
2023-08-27,11.57543
2023-08-28,13.45889
2023-08-29,12.59564
2023-08-30,12.63488
2023-08-31,12.61526
2023-09-01,13.63547
2023-09-02,12.96841
2023-09-03,12.37983
2023-09-04,12.94879
2023-09-05,13.04689
2023-09-06,11.79124
2023-09-07,12.63488
2023-09-08,14.04747
2023-09-09,13.24308
2023-09-10,12.20325
2023-09-11,16.3037
2023-09-12,13.98862
2023-09-13,12.39945
2023-09-14,11.67353
2023-09-15,12.08554
2023-09-16,11.92858
2023-09-17,10.82989
2023-09-18,11.47733
2023-09-19,11.8501
2023-09-20,10.47675
2023-09-21,11.81086
2023-09-22,11.12419
2023-09-23,11.26152
2023-09-24,9.79007
2023-09-25,11.86972
2023-09-26,10.57484
2023-09-27,11.86972
2023-09-28,12.63488
2023-09-29,13.75318
2023-09-30,13.81204
2023-10-01,12.53678
2023-10-02,11.79124
2023-10-03,12.75259
2023-10-04,14.08671
2023-10-05,13.12536
2023-10-06,13.20384
2023-10-07,10.06474
2023-10-08,9.69197
2023-10-09,10.86913
2023-10-10,13.14498
2023-10-11,12.47792
2023-10-12,12.61526
2023-10-13,11.37924
2023-10-14,11.71277
2023-10-15,9.55463
2023-10-16,11.57543
2023-10-17,12.22287
2023-10-18,11.90896
2023-10-19,13.04689
2023-10-20,12.87031
2023-10-21,11.51657
2023-10-22,10.28055
2023-10-23,12.41907
2023-10-24,12.08554
2023-10-25,11.34
2023-10-26,10.71218
2023-10-27,12.34059
2023-10-28,11.77163
2023-10-29,11.32038
2023-10-30,15.61702
2023-10-31,20.22758
2023-11-01,17.93211
2023-11-02,13.969
2023-11-03,13.41965
2023-11-04,12.5564
2023-11-05,9.63311
2023-11-06,12.53678
2023-11-07,12.83107
2023-11-08,12.81145
2023-11-09,12.22287
2023-11-10,11.9482
2023-11-11,11.8501
2023-11-12,11.22228
2023-11-13,13.12536
2023-11-14,11.65391
2023-11-15,12.36021
2023-11-16,12.32097
2023-11-17,11.8501
2023-11-18,16.36256
2023-11-19,14.55758
2023-11-20,15.2835
2023-11-21,13.47851
2023-11-22,12.77221
2023-11-23,13.3608
2023-11-24,14.04747
2023-11-25,12.96841
2023-11-26,11.12419
2023-11-27,13.28232
2023-11-28,17.48087
2023-11-29,13.8709
2023-11-30,14.08671
2023-12-01,13.40003
2023-12-02,12.96841
2023-12-03,15.06768
2023-12-04,19.36433
2023-12-05,20.79654
2023-12-06,15.04806
2023-12-07,15.59741
2023-12-08,15.22464
2023-12-09,16.46066
2023-12-10,13.92976
2023-12-11,15.36197
2023-12-12,15.10692
2023-12-13,15.46007
2023-12-14,14.77339
2023-12-15,15.12654
2023-12-16,14.83225
2023-12-17,12.37983
2023-12-18,15.04806
2023-12-19,14.30253
2023-12-20,13.45889
2023-12-21,13.55699
2023-12-22,14.06709
2023-12-23,11.8501
2023-12-24,11.51657
2023-12-25,13.63547
2023-12-26,13.79242
2023-12-27,15.6955
2023-12-28,17.57896
2023-12-29,15.30311
2023-12-30,18.57955
2023-12-31,13.24308
2024-01-01,20.40415
2024-01-02,18.75613
2024-01-03,16.12713
2024-01-04,15.6955
2024-01-05,16.83343
2024-01-06,16.67647
2024-01-07,14.85187
2024-01-08,13.7728
2024-01-09,13.10574
2024-01-10,13.63547
2024-01-11,13.83166
2024-01-12,14.79301
2024-01-13,14.04747
2024-01-14,15.1854
2024-01-15,14.63606
2024-01-16,15.16578
2024-01-17,13.51775
2024-01-18,13.40003
2024-01-19,13.59623
2024-01-20,13.67471
2024-01-21,12.69374
2024-01-22,100.0
2024-01-23,13.91014
2024-01-24,12.94879
2024-01-25,14.381
2024-01-26,15.83284
2024-01-27,17.30429
2024-01-28,17.20619
2024-01-29,48.8915
2024-01-30,54.62036
2024-01-31,15.1854
2024-02-01,14.93035
2024-02-02,14.87149
2024-02-03,13.75318
2024-02-04,15.40121
2024-02-05,14.43986
2024-02-06,13.85128
2024-02-07,14.22405
2024-02-08,14.18481
2024-02-09,14.94997
2024-02-10,21.38512
2024-02-11,15.95055
2024-02-12,14.14557
2024-02-13,14.49872
2024-02-14,16.02903
2024-02-15,14.24367
2024-02-16,14.18481
2024-02-17,13.59623
2024-02-18,14.79301
2024-02-19,14.77339
2024-02-20,14.40062
2024-02-21,13.79242
2024-02-22,12.26211
2024-02-23,13.38041
2024-02-24,25.44634
2024-02-25,20.93388
2024-02-26,16.63723
2024-02-27,13.7728
2024-02-28,14.65567
2024-02-29,15.14616
2024-03-01,14.81263
2024-03-02,13.7728
2024-03-03,13.67471
2024-03-04,16.46066
2024-03-05,26.58426
2024-03-06,23.26858
2024-03-07,20.60035
2024-03-08,24.05336
2024-03-09,22.95467
2024-03-10,19.16813
2024-03-11,20.7573
2024-03-12,18.36374
2024-03-13,18.03021
2024-03-14,14.81263
2024-03-15,15.7936
2024-03-16,15.61702
2024-03-17,15.20502
2024-03-18,15.06768
2024-03-19,13.67471
2024-03-20,14.42024
