date,수소관련주
2023-05-30,1.92539
2023-05-31,2.31699
2023-06-01,2.73872
2023-06-02,2.17391
2023-06-03,1.54633
2023-06-04,2.01827
2023-06-05,2.45757
2023-06-06,1.89276
2023-06-07,3.80309
2023-06-08,3.73029
2023-06-09,4.82729
2023-06-10,1.87769
2023-06-11,1.79987
2023-06-12,2.51531
2023-06-13,3.15794
2023-06-14,6.36359
2023-06-15,4.23737
2023-06-16,2.98724
2023-06-17,1.66934
2023-06-18,2.76383
2023-06-19,3.04749
2023-06-20,3.13786
2023-06-21,2.77889
2023-06-22,3.50185
2023-06-23,2.95712
2023-06-24,2.17391
2023-06-25,1.63922
2023-06-26,1.63671
2023-06-27,1.43839
2023-06-28,1.43588
2023-06-29,1.84255
2023-06-30,1.59152
2023-07-01,0.98905
2023-07-02,3.70268
2023-07-03,4.13696
2023-07-04,2.50276
2023-07-05,2.32202
2023-07-06,2.11115
2023-07-07,2.07852
2023-07-08,1.13716
2023-07-09,1.20494
2023-07-10,1.95049
2023-07-11,2.07601
2023-07-12,2.02329
2023-07-13,2.85169
2023-07-14,3.38387
2023-07-15,1.64173
2023-07-16,1.45094
2023-07-17,2.0509
2023-07-18,2.7086
2023-07-19,2.43247
2023-07-20,2.57053
2023-07-21,2.10111
2023-07-22,1.79485
2023-07-23,1.6342
2023-07-24,3.0751
2023-07-25,3.45918
2023-07-26,4.28757
2023-07-27,3.43156
2023-07-28,2.86675
2023-07-29,2.14881
2023-07-30,5.0984
2023-07-31,3.18054
2023-08-01,3.14288
2023-08-02,2.59564
2023-08-03,2.29189
2023-08-04,2.24671
2023-08-05,1.80741
2023-08-06,2.13374
2023-08-07,2.14881
2023-08-08,1.95802
2023-08-09,1.83251
2023-08-10,1.87267
2023-08-11,1.64424
2023-08-12,1.03173
2023-08-13,1.16477
2023-08-14,1.4886
2023-08-15,1.7321
2023-08-16,1.54382
2023-08-17,1.48358
2023-08-18,1.56642
2023-08-19,1.02921
2023-08-20,0.9037
2023-08-21,1.32543
2023-08-22,1.65428
2023-08-23,1.72457
2023-08-24,1.46099
2023-08-25,1.20242
2023-08-26,1.36308
2023-08-27,1.08193
2023-08-28,1.64675
2023-08-29,1.89025
2023-08-30,2.00321
2023-08-31,1.71955
2023-09-01,1.34551
2023-09-02,1.06185
2023-09-03,1.28526
2023-09-04,1.75469
2023-09-05,1.65428
2023-09-06,1.42835
2023-09-07,1.69193
2023-09-08,1.59905
2023-09-09,1.53378
2023-09-10,3.85329
2023-09-11,2.37222
2023-09-12,2.22913
2023-09-13,2.28687
2023-09-14,2.00823
2023-09-15,2.33959
2023-09-16,1.95551
2023-09-17,2.11366
2023-09-18,1.73461
2023-09-19,1.90531
2023-09-20,1.30786
2023-09-21,1.34049
2023-09-22,0.93131
2023-09-23,0.78572
2023-09-24,0.61502
2023-09-25,1.06938
2023-09-26,1.0995
2023-09-27,0.65267
2023-09-28,0.51963
2023-09-29,0.56732
2023-09-30,0.49703
2023-10-01,0.48448
2023-10-02,0.47946
2023-10-03,0.88111
2023-10-04,0.95893
2023-10-05,0.8058
2023-10-06,0.7581
2023-10-07,0.57234
2023-10-08,0.6351
2023-10-09,0.5372
2023-10-10,0.72547
2023-10-11,1.24259
2023-10-12,1.08444
2023-10-13,0.79827
2023-10-14,0.71794
2023-10-15,0.62506
2023-10-16,0.93382
2023-10-17,0.91123
2023-10-18,0.85349
2023-10-19,0.9037
2023-10-20,0.83341
2023-10-21,0.56983
2023-10-22,2.02078
2023-10-23,2.99226
2023-10-24,2.57304
2023-10-25,1.66683
2023-10-26,1.38568
2023-10-27,1.15473
2023-10-28,0.67275
2023-10-29,0.67526
2023-10-30,1.02419
2023-10-31,1.13465
2023-11-01,0.94386
2023-11-02,1.09448
2023-11-03,0.88111
2023-11-04,0.62506
2023-11-05,0.88864
2023-11-06,1.26267
2023-11-07,1.25012
2023-11-08,1.15222
2023-11-09,0.83843
2023-11-10,0.856
2023-11-11,2.21407
2023-11-12,1.86514
2023-11-13,2.19901
2023-11-14,2.3672
2023-11-15,2.17642
2023-11-16,2.54041
2023-11-17,1.90531
2023-11-18,2.23416
2023-11-19,1.85008
2023-11-20,2.10111
2023-11-21,2.11115
2023-11-22,2.58811
2023-11-23,2.29942
2023-11-24,4.05663
2023-11-25,1.7321
2023-11-26,3.33868
2023-11-27,2.72366
2023-11-28,2.03584
2023-11-29,1.84506
2023-11-30,1.64424
2023-12-01,1.39321
2023-12-02,1.01917
2023-12-03,0.77316
2023-12-04,1.17732
2023-12-05,1.06687
2023-12-06,1.13716
2023-12-07,1.23757
2023-12-08,0.92629
2023-12-09,0.69535
2023-12-10,0.67024
2023-12-11,1.68942
2023-12-12,1.27773
2023-12-13,1.22251
2023-12-14,1.11959
2023-12-15,0.99156
2023-12-16,0.70288
2023-12-17,0.92629
2023-12-18,1.94296
2023-12-19,2.00572
2023-12-20,1.23506
2023-12-21,2.34712
2023-12-22,1.29531
2023-12-23,3.2935
2023-12-24,2.28436
2023-12-25,1.29782
2023-12-26,2.41992
2023-12-27,2.02329
2023-12-28,1.44592
2023-12-29,1.01415
2023-12-30,1.04428
2023-12-31,1.24259
2024-01-01,1.06185
2024-01-02,1.5137
2024-01-03,1.96053
2024-01-04,1.22251
2024-01-05,1.28275
2024-01-06,0.91123
2024-01-07,1.15975
2024-01-08,1.0493
2024-01-09,3.66502
2024-01-10,3.81062
2024-01-11,3.39642
2024-01-12,3.30856
2024-01-13,1.40325
2024-01-14,1.56391
2024-01-15,1.62415
2024-01-16,1.37564
2024-01-17,1.32794
2024-01-18,1.16728
2024-01-19,1.67436
2024-01-20,1.05934
2024-01-21,1.03675
2024-01-22,1.38568
2024-01-23,1.2928
2024-01-24,1.61913
2024-01-25,1.34551
2024-01-26,1.30786
2024-01-27,1.01917
2024-01-28,0.88613
2024-01-29,0.97901
2024-01-30,1.06436
2024-01-31,0.89868
2024-02-01,1.4409
2024-02-02,2.08103
2024-02-03,0.85098
2024-02-04,0.68279
2024-02-05,0.9037
2024-02-06,1.02168
2024-02-07,1.23757
2024-02-08,0.9037
2024-02-09,0.64514
2024-02-10,0.71292
2024-02-11,0.59744
2024-02-12,1.5137
2024-02-13,1.71955
2024-02-14,1.03675
2024-02-15,1.00913
2024-02-16,1.68189
2024-02-17,1.95049
2024-02-18,1.09699
2024-02-19,2.20152
2024-02-20,1.56642
2024-02-21,2.19901
2024-02-22,1.38819
2024-02-23,1.42082
2024-02-24,0.90621
2024-02-25,0.86354
2024-02-26,3.64243
2024-02-27,3.33617
2024-02-28,2.1714
2024-02-29,1.67938
2024-03-01,1.1472
2024-03-02,1.03675
2024-03-03,1.14469
2024-03-04,1.18485
2024-03-05,1.28777
2024-03-06,1.0493
2024-03-07,1.08444
2024-03-08,1.06938
2024-03-09,0.86103
2024-03-10,0.84847
2024-03-11,1.1221
2024-03-12,1.06938
2024-03-13,0.96646
2024-03-14,0.96395
2024-03-15,0.8786
2024-03-16,0.59242
2024-03-17,0.75057
2024-03-18,0.87609
2024-03-19,0.97901
2024-03-20,0.856
