date,상속포기한정승인
2023-05-30,5.63981
2023-05-31,4.9289
2023-06-01,4.40758
2023-06-02,4.69194
2023-06-03,1.94312
2023-06-04,3.03317
2023-06-05,4.12322
2023-06-06,2.0853
2023-06-07,7.48815
2023-06-08,5.78199
2023-06-09,4.73933
2023-06-10,2.22748
2023-06-11,2.32227
2023-06-12,6.20853
2023-06-13,6.49289
2023-06-14,5.63981
2023-06-15,4.9763
2023-06-16,6.54028
2023-06-17,2.98578
2023-06-18,2.41706
2023-06-19,7.25118
2023-06-20,5.82938
2023-06-21,4.78672
2023-06-22,5.97156
2023-06-23,5.26066
2023-06-24,2.51184
2023-06-25,2.18009
2023-06-26,5.40284
2023-06-27,4.218
2023-06-28,4.59715
2023-06-29,5.35545
2023-06-30,5.30805
2023-07-01,2.41706
2023-07-02,2.41706
2023-07-03,4.9289
2023-07-04,5.54502
2023-07-05,5.16587
2023-07-06,5.35545
2023-07-07,4.73933
2023-07-08,2.7962
2023-07-09,2.93838
2023-07-10,5.97156
2023-07-11,4.73933
2023-07-12,4.64454
2023-07-13,5.30805
2023-07-14,4.50236
2023-07-15,2.27488
2023-07-16,1.80094
2023-07-17,5.11848
2023-07-18,5.21327
2023-07-19,3.74407
2023-07-20,5.6872
2023-07-21,5.02369
2023-07-22,2.32227
2023-07-23,1.65876
2023-07-24,6.44549
2023-07-25,6.30331
2023-07-26,4.83412
2023-07-27,5.97156
2023-07-28,4.59715
2023-07-29,3.60189
2023-07-30,2.41706
2023-07-31,5.78199
2023-08-01,5.26066
2023-08-02,5.63981
2023-08-03,4.50236
2023-08-04,4.218
2023-08-05,2.51184
2023-08-06,2.60663
2023-08-07,5.35545
2023-08-08,4.45497
2023-08-09,6.20853
2023-08-10,4.83412
2023-08-11,4.54976
2023-08-12,2.27488
2023-08-13,2.89099
2023-08-14,5.07109
2023-08-15,2.74881
2023-08-16,5.30805
2023-08-17,5.63981
2023-08-18,4.36018
2023-08-19,1.89573
2023-08-20,2.18009
2023-08-21,6.06635
2023-08-22,5.35545
2023-08-23,4.54976
2023-08-24,4.07582
2023-08-25,4.07582
2023-08-26,2.7962
2023-08-27,2.65402
2023-08-28,5.92417
2023-08-29,5.02369
2023-08-30,5.16587
2023-08-31,4.50236
2023-09-01,4.73933
2023-09-02,2.51184
2023-09-03,1.56398
2023-09-04,6.11374
2023-09-05,6.44549
2023-09-06,5.78199
2023-09-07,5.16587
2023-09-08,4.40758
2023-09-09,2.41706
2023-09-10,1.94312
2023-09-11,5.07109
2023-09-12,6.16113
2023-09-13,4.07582
2023-09-14,3.93364
2023-09-15,3.98104
2023-09-16,1.94312
2023-09-17,1.80094
2023-09-18,5.40284
2023-09-19,6.06635
2023-09-20,4.9763
2023-09-21,5.6872
2023-09-22,3.93364
2023-09-23,2.32227
2023-09-24,2.70142
2023-09-25,5.78199
2023-09-26,4.17061
2023-09-27,4.40758
2023-09-28,2.36966
2023-09-29,2.41706
2023-09-30,2.46445
2023-10-01,1.75355
2023-10-02,2.8436
2023-10-03,3.60189
2023-10-04,6.87203
2023-10-05,6.68246
2023-10-06,5.35545
2023-10-07,2.36966
2023-10-08,1.99052
2023-10-09,2.0853
2023-10-10,6.01895
2023-10-11,5.6872
2023-10-12,4.40758
2023-10-13,4.218
2023-10-14,2.46445
2023-10-15,1.4218
2023-10-16,7.48815
2023-10-17,12.27488
2023-10-18,6.16113
2023-10-19,6.06635
2023-10-20,5.82938
2023-10-21,3.03317
2023-10-22,2.0853
2023-10-23,5.87677
2023-10-24,5.49763
2023-10-25,5.49763
2023-10-26,5.30805
2023-10-27,5.6872
2023-10-28,2.32227
2023-10-29,4.12322
2023-10-30,6.06635
2023-10-31,5.26066
2023-11-01,5.97156
2023-11-02,8.10426
2023-11-03,4.12322
2023-11-04,3.22274
2023-11-05,3.17535
2023-11-06,7.25118
2023-11-07,5.54502
2023-11-08,7.109
2023-11-09,6.20853
2023-11-10,5.49763
2023-11-11,3.31753
2023-11-12,2.32227
2023-11-13,7.01421
2023-11-14,5.26066
2023-11-15,5.73459
2023-11-16,4.78672
2023-11-17,5.02369
2023-11-18,2.74881
2023-11-19,3.5545
2023-11-20,6.25592
2023-11-21,5.40284
2023-11-22,5.07109
2023-11-23,6.20853
2023-11-24,5.02369
2023-11-25,2.46445
2023-11-26,2.74881
2023-11-27,5.82938
2023-11-28,5.16587
2023-11-29,5.73459
2023-11-30,4.73933
2023-12-01,3.79146
2023-12-02,2.32227
2023-12-03,2.27488
2023-12-04,5.59241
2023-12-05,6.06635
2023-12-06,5.16587
2023-12-07,5.59241
2023-12-08,6.06635
2023-12-09,2.60663
2023-12-10,2.18009
2023-12-11,6.01895
2023-12-12,5.59241
2023-12-13,4.83412
2023-12-14,4.9289
2023-12-15,4.9763
2023-12-16,3.31753
2023-12-17,1.94312
2023-12-18,5.59241
2023-12-19,5.40284
2023-12-20,4.64454
2023-12-21,4.2654
2023-12-22,3.03317
2023-12-23,2.18009
2023-12-24,1.56398
2023-12-25,1.89573
2023-12-26,5.92417
2023-12-27,6.01895
2023-12-28,6.91943
2023-12-29,6.01895
2023-12-30,3.03317
2023-12-31,3.22274
2024-01-01,2.8436
2024-01-02,5.40284
2024-01-03,4.64454
2024-01-04,6.72985
2024-01-05,5.16587
2024-01-06,2.1327
2024-01-07,2.98578
2024-01-08,5.45023
2024-01-09,4.59715
2024-01-10,6.11374
2024-01-11,6.96682
2024-01-12,6.44549
2024-01-13,2.36966
2024-01-14,2.98578
2024-01-15,5.97156
2024-01-16,5.6872
2024-01-17,7.48815
2024-01-18,5.54502
2024-01-19,5.59241
2024-01-20,3.08056
2024-01-21,2.55924
2024-01-22,6.20853
2024-01-23,6.20853
2024-01-24,5.6872
2024-01-25,5.21327
2024-01-26,4.9289
2024-01-27,3.5545
2024-01-28,4.07582
2024-01-29,5.73459
2024-01-30,5.49763
2024-01-31,5.54502
2024-02-01,4.02843
2024-02-02,5.21327
2024-02-03,2.60663
2024-02-04,2.7962
2024-02-05,5.54502
2024-02-06,5.40284
2024-02-07,5.54502
2024-02-08,5.87677
2024-02-09,2.60663
2024-02-10,3.03317
2024-02-11,3.41232
2024-02-12,3.83886
2024-02-13,6.49289
2024-02-14,6.63507
2024-02-15,6.35071
2024-02-16,5.07109
2024-02-17,2.93838
2024-02-18,3.03317
2024-02-19,6.20853
2024-02-20,5.92417
2024-02-21,6.68246
2024-02-22,6.35071
2024-02-23,6.58767
2024-02-24,2.65402
2024-02-25,2.8436
2024-02-26,6.35071
2024-02-27,6.01895
2024-02-28,5.49763
2024-02-29,4.59715
2024-03-01,2.55924
2024-03-02,2.74881
2024-03-03,3.41232
2024-03-04,7.77251
2024-03-05,7.06161
2024-03-06,6.11374
2024-03-07,5.45023
2024-03-08,6.06635
2024-03-09,2.74881
2024-03-10,2.74881
2024-03-11,6.72985
2024-03-12,7.86729
2024-03-13,6.25592
2024-03-14,5.92417
2024-03-15,6.91943
2024-03-16,4.2654
2024-03-17,2.60663
2024-03-18,7.86729
2024-03-19,6.87203
2024-03-20,7.39336
