date,알테오젠주가
2023-05-29,0.69735
2023-05-30,5.59172
2023-05-31,10.32654
2023-06-01,11.57201
2023-06-02,9.70124
2023-06-03,1.44617
2023-06-04,1.16054
2023-06-05,9.23548
2023-06-06,1.31751
2023-06-07,7.31067
2023-06-08,5.71781
2023-06-09,6.49237
2023-06-10,0.68449
2023-06-11,0.63045
2023-06-12,5.86449
2023-06-13,6.02146
2023-06-14,5.61231
2023-06-15,5.3524
2023-06-16,5.37299
2023-06-17,0.56869
2023-06-18,0.41429
2023-06-19,6.56184
2023-06-20,5.75384
2023-06-21,5.19801
2023-06-22,5.19801
2023-06-23,4.51866
2023-06-24,0.39628
2023-06-25,0.38084
2023-06-26,5.28807
2023-06-27,4.55726
2023-06-28,5.25719
2023-06-29,4.23303
2023-06-30,4.68593
2023-07-01,0.61243
2023-07-02,0.56612
2023-07-03,5.14912
2023-07-04,4.44147
2023-07-05,4.8712
2023-07-06,5.14397
2023-07-07,4.49293
2023-07-08,0.52237
2023-07-09,0.41687
2023-07-10,4.23303
2023-07-11,5.14397
2023-07-12,5.34469
2023-07-13,6.33282
2023-07-14,4.8712
2023-07-15,0.57126
2023-07-16,0.42459
2023-07-17,4.46977
2023-07-18,4.19958
2023-07-19,5.05391
2023-07-20,5.64833
2023-07-21,5.54025
2023-07-22,0.84918
2023-07-23,0.62015
2023-07-24,4.77856
2023-07-25,6.23504
2023-07-26,6.12953
2023-07-27,7.35956
2023-07-28,5.52481
2023-07-29,0.51465
2023-07-30,0.42459
2023-07-31,5.70752
2023-08-01,6.34312
2023-08-02,5.03332
2023-08-03,8.89838
2023-08-04,7.09708
2023-08-05,1.42816
2023-08-06,1.15797
2023-08-07,7.87164
2023-08-08,6.34826
2023-08-09,8.55356
2023-08-10,8.09037
2023-08-11,7.89995
2023-08-12,1.21458
2023-08-13,0.91608
2023-08-14,5.88765
2023-08-15,0.99071
2023-08-16,5.52739
2023-08-17,5.20573
2023-08-18,4.58814
2023-08-19,0.53266
2023-08-20,0.6639
2023-08-21,5.25719
2023-08-22,5.37556
2023-08-23,5.30094
2023-08-24,5.41674
2023-08-25,4.52896
2023-08-26,0.61758
2023-08-27,0.46576
2023-08-28,4.794
2023-08-29,4.38743
2023-08-30,4.89179
2023-08-31,5.21602
2023-09-01,4.39257
2023-09-02,0.83374
2023-09-03,0.76168
2023-09-04,4.61388
2023-09-05,3.88821
2023-09-06,3.79815
2023-09-07,4.4286
2023-09-08,4.30508
2023-09-09,0.57126
2023-09-10,0.47862
2023-09-11,17.30269
2023-09-12,43.68132
2023-09-13,23.9546
2023-09-14,19.70355
2023-09-15,21.45081
2023-09-16,4.08378
2023-09-17,3.96284
2023-09-18,31.0414
2023-09-19,40.53678
2023-09-20,29.68271
2023-09-21,24.35089
2023-09-22,23.43995
2023-09-23,5.54797
2023-09-24,5.24175
2023-09-25,36.12362
2023-09-26,50.80672
2023-09-27,30.86384
2023-09-28,3.50479
2023-09-29,2.27734
2023-09-30,2.47806
2023-10-01,2.13067
2023-10-02,2.66848
2023-10-03,2.6376
2023-10-04,16.8009
2023-10-05,14.09124
2023-10-06,15.59918
2023-10-07,2.12552
2023-10-08,1.48735
2023-10-09,1.92738
2023-10-10,13.22148
2023-10-11,12.58588
2023-10-12,16.43807
2023-10-13,10.58902
2023-10-14,1.38184
2023-10-15,1.34582
2023-10-16,10.20817
2023-10-17,10.05892
2023-10-18,11.361
2023-10-19,9.42075
2023-10-20,8.95242
2023-10-21,1.24031
2023-10-22,0.89807
2023-10-23,8.02604
2023-10-24,9.68837
2023-10-25,8.22161
2023-10-26,15.15658
2023-10-27,12.65021
2023-10-28,1.87591
2023-10-29,1.63145
2023-10-30,12.14327
2023-10-31,10.66622
2023-11-01,9.73984
2023-11-02,13.24206
2023-11-03,11.4665
2023-11-04,1.86562
2023-11-05,1.8862
2023-11-06,13.86222
2023-11-07,11.58487
2023-11-08,24.42808
2023-11-09,12.36972
2023-11-10,12.13298
2023-11-11,1.51308
2023-11-12,1.45132
2023-11-13,8.42489
2023-11-14,10.10524
2023-11-15,14.5287
2023-11-16,11.66207
2023-11-17,9.34613
2023-11-18,1.59285
2023-11-19,1.23259
2023-11-20,8.85463
2023-11-21,10.91068
2023-11-22,13.38874
2023-11-23,10.82576
2023-11-24,10.70481
2023-11-25,1.75497
2023-11-26,1.26347
2023-11-27,9.62919
2023-11-28,15.15915
2023-11-29,16.93986
2023-11-30,12.51383
2023-12-01,13.16229
2023-12-02,2.3005
2023-12-03,1.78842
2023-12-04,11.68523
2023-12-05,11.37644
2023-12-06,9.89423
2023-12-07,9.63691
2023-12-08,9.22261
2023-12-09,1.2223
2023-12-10,1.17341
2023-12-11,9.24577
2023-12-12,8.55356
2023-12-13,7.67864
2023-12-14,8.3477
2023-12-15,8.11867
2023-12-16,1.1168
2023-12-17,0.87748
2023-12-18,10.10267
2023-12-19,8.31167
2023-12-20,8.90352
2023-12-21,43.74051
2023-12-22,19.28154
2023-12-23,2.90522
2023-12-24,2.14611
2023-12-25,2.04317
2023-12-26,19.5157
2023-12-27,24.78834
2023-12-28,22.72715
2023-12-29,5.8053
2023-12-30,2.73796
2023-12-31,2.47034
2024-01-01,2.34682
2024-01-02,19.56974
2024-01-03,15.76644
2024-01-04,14.54157
2024-01-05,12.77373
2024-01-06,2.195
2024-01-07,2.55268
2024-01-08,12.34656
2024-01-09,15.54772
2024-01-10,15.9826
2024-01-11,14.28681
2024-01-12,11.77272
2024-01-13,1.8193
2024-01-14,1.598
2024-01-15,13.5946
2024-01-16,13.11083
2024-01-17,11.22719
2024-01-18,13.67952
2024-01-19,17.43135
2024-01-20,3.00043
2024-01-21,2.20014
2024-01-22,12.1124
2024-01-23,11.68009
2024-01-24,10.00231
2024-01-25,10.36257
2024-01-26,11.7367
2024-01-27,2.09979
2024-01-28,2.33138
2024-01-29,12.63477
2024-01-30,14.44121
2024-01-31,12.66565
2024-02-01,13.51226
2024-02-02,12.84835
2024-02-03,2.30822
2024-02-04,2.07148
2024-02-05,11.74184
2024-02-06,10.53755
2024-02-07,9.68322
2024-02-08,9.03219
2024-02-09,1.72152
2024-02-10,1.20171
2024-02-11,1.32008
2024-02-12,1.50536
2024-02-13,17.09168
2024-02-14,16.27338
2024-02-15,13.7104
2024-02-16,14.12984
2024-02-17,2.79972
2024-02-18,2.32623
2024-02-19,12.54471
2024-02-20,11.75728
2024-02-21,18.6691
2024-02-22,34.5076
2024-02-23,90.20354
2024-02-24,19.74987
2024-02-25,18.64336
2024-02-26,100.0
2024-02-27,67.97303
2024-02-28,54.31152
2024-02-29,55.21731
2024-03-01,8.21131
2024-03-02,7.4419
2024-03-03,7.80216
2024-03-04,46.94681
2024-03-05,78.13489
2024-03-06,62.12912
2024-03-07,52.08563
2024-03-08,49.80057
2024-03-09,11.76243
2024-03-10,9.13512
2024-03-11,41.41684
2024-03-12,47.59527
2024-03-13,50.32037
2024-03-14,41.78482
2024-03-15,33.41653
2024-03-16,7.07135
2024-03-17,6.18357
2024-03-18,54.82102
2024-03-19,39.456
2024-03-20,39.48946
