date,호주환율
2023-05-30,24.80191
2023-05-31,25.87722
2023-06-01,23.51354
2023-06-02,20.82695
2023-06-03,11.92988
2023-06-04,10.88953
2023-06-05,26.68952
2023-06-06,24.48398
2023-06-07,23.92136
2023-06-08,21.68919
2023-06-09,21.7075
2023-06-10,11.29735
2023-06-11,11.00772
2023-06-12,20.24435
2023-06-13,25.59091
2023-06-14,23.41866
2023-06-15,21.51108
2023-06-16,20.58725
2023-06-17,11.6519
2023-06-18,11.13589
2023-06-19,22.21352
2023-06-20,23.14401
2023-06-21,21.08329
2023-06-22,20.04461
2023-06-23,19.96804
2023-06-24,10.73473
2023-06-25,10.71309
2023-06-26,21.30967
2023-06-27,20.15613
2023-06-28,22.55975
2023-06-29,20.24435
2023-06-30,17.70757
2023-07-01,11.63026
2023-07-02,11.08429
2023-07-03,22.21685
2023-07-04,23.18396
2023-07-05,20.95512
2023-07-06,19.54024
2023-07-07,19.05086
2023-07-08,11.45715
2023-07-09,11.13589
2023-07-10,21.85564
2023-07-11,25.06325
2023-07-12,22.6796
2023-07-13,20.90352
2023-07-14,19.87648
2023-07-15,11.54371
2023-07-16,11.05932
2023-07-17,24.01791
2023-07-18,25.21972
2023-07-19,24.56721
2023-07-20,22.1769
2023-07-21,18.91104
2023-07-22,11.32398
2023-07-23,11.09095
2023-07-24,21.30634
2023-07-25,19.36214
2023-07-26,20.30428
2023-07-27,20.80864
2023-07-28,30.1568
2023-07-29,15.61522
2023-07-30,12.73886
2023-07-31,25.94713
2023-08-01,23.26553
2023-08-02,22.40162
2023-08-03,25.34456
2023-08-04,20.52233
2023-08-05,12.37099
2023-08-06,11.66855
2023-08-07,21.38624
2023-08-08,20.01964
2023-08-09,20.28597
2023-08-10,19.91976
2023-08-11,19.13076
2023-08-12,11.71016
2023-08-13,11.58865
2023-08-14,21.82402
2023-08-15,16.87196
2023-08-16,23.03415
2023-08-17,24.67374
2023-08-18,22.11864
2023-08-19,11.70683
2023-08-20,11.69518
2023-08-21,21.36626
2023-08-22,20.43578
2023-08-23,19.49197
2023-08-24,23.18563
2023-08-25,23.52187
2023-08-26,13.00019
2023-08-27,12.29276
2023-08-28,23.80318
2023-08-29,20.86523
2023-08-30,20.49071
2023-08-31,20.34755
2023-09-01,19.39376
2023-09-02,11.80005
2023-09-03,11.22078
2023-09-04,20.13782
2023-09-05,21.69085
2023-09-06,21.53106
2023-09-07,20.06791
2023-09-08,17.90565
2023-09-09,10.86956
2023-09-10,11.08595
2023-09-11,19.91477
2023-09-12,19.82988
2023-09-13,19.61016
2023-09-14,18.19029
2023-09-15,18.2319
2023-09-16,11.26905
2023-09-17,11.314
2023-09-18,20.35421
2023-09-19,21.30135
2023-09-20,19.65676
2023-09-21,19.75664
2023-09-22,17.48451
2023-09-23,10.4734
2023-09-24,11.19248
2023-09-25,19.99467
2023-09-26,21.31466
2023-09-27,20.81696
2023-09-28,13.34809
2023-09-29,13.3897
2023-09-30,12.39097
2023-10-01,11.62693
2023-10-02,14.53825
2023-10-03,17.11831
2023-10-04,24.58386
2023-10-05,22.26513
2023-10-06,19.18736
2023-10-07,11.52207
2023-10-08,10.68979
2023-10-09,14.80624
2023-10-10,21.5993
2023-10-11,21.55436
2023-10-12,20.09787
2023-10-13,21.45948
2023-10-14,12.2062
2023-10-15,11.37892
2023-10-16,19.72501
2023-10-17,19.3355
2023-10-18,18.69631
2023-10-19,21.17151
2023-10-20,20.76037
2023-10-21,11.77175
2023-10-22,10.97443
2023-10-23,20.86523
2023-10-24,19.71336
2023-10-25,20.15114
2023-10-26,20.3925
2023-10-27,17.90065
2023-10-28,10.80131
2023-10-29,11.08262
2023-10-30,19.48531
2023-10-31,18.96764
2023-11-01,18.74292
2023-11-02,20.6838
2023-11-03,26.92755
2023-11-04,13.30481
2023-11-05,12.60403
2023-11-06,31.3636
2023-11-07,30.08189
2023-11-08,29.77395
2023-11-09,28.39902
2023-11-10,26.22012
2023-11-11,14.32185
2023-11-12,13.24655
2023-11-13,23.94966
2023-11-14,23.2622
2023-11-15,24.72201
2023-11-16,25.31626
2023-11-17,25.80731
2023-11-18,13.48625
2023-11-19,12.86703
2023-11-20,23.69498
2023-11-21,23.29382
2023-11-22,22.45489
2023-11-23,22.46487
2023-11-24,21.40122
2023-11-25,15.38384
2023-11-26,14.01558
2023-11-27,22.87269
2023-11-28,21.26473
2023-11-29,20.60889
2023-11-30,19.26726
2023-12-01,20.0213
2023-12-02,13.9157
2023-12-03,12.88867
2023-12-04,23.30048
2023-12-05,22.08868
2023-12-06,21.30301
2023-12-07,21.64591
2023-12-08,20.33091
2023-12-09,16.14122
2023-12-10,13.82582
2023-12-11,21.93388
2023-12-12,19.9697
2023-12-13,19.69005
2023-12-14,23.04247
2023-12-15,20.29429
2023-12-16,13.41633
2023-12-17,13.87575
2023-12-18,22.7079
2023-12-19,25.08322
2023-12-20,25.9438
2023-12-21,23.63006
2023-12-22,23.02749
2023-12-23,15.1042
2023-12-24,18.39836
2023-12-25,13.63772
2023-12-26,24.20933
2023-12-27,22.67461
2023-12-28,23.75823
2023-12-29,20.87522
2023-12-30,13.51121
2023-12-31,13.28317
2024-01-01,12.5774
2024-01-02,25.56095
2024-01-03,24.92675
2024-01-04,23.46527
2024-01-05,20.97176
2024-01-06,13.53618
2024-01-07,13.7043
2024-01-08,20.24935
2024-01-09,19.97636
2024-01-10,20.71376
2024-01-11,20.85192
2024-01-12,20.20107
2024-01-13,13.43797
2024-01-14,12.96524
2024-01-15,21.66256
2024-01-16,21.04334
2024-01-17,23.01584
2024-01-18,22.3933
2024-01-19,18.89772
2024-01-20,13.36473
2024-01-21,12.21952
2024-01-22,20.66049
2024-01-23,20.69212
2024-01-24,21.29635
2024-01-25,21.88894
2024-01-26,17.44124
2024-01-27,12.33104
2024-01-28,12.34436
2024-01-29,19.56854
2024-01-30,20.06624
2024-01-31,22.2618
2024-02-01,26.1036
2024-02-02,23.43365
2024-02-03,16.17118
2024-02-04,12.27611
2024-02-05,24.82855
2024-02-06,25.03495
2024-02-07,21.49943
2024-02-08,20.19442
2024-02-09,14.66309
2024-02-10,12.10966
2024-02-11,11.76676
2024-02-12,15.54031
2024-02-13,23.57846
2024-02-14,22.67461
2024-02-15,20.35754
2024-02-16,19.13909
2024-02-17,12.5208
2024-02-18,12.51414
2024-02-19,21.00506
2024-02-20,20.27099
2024-02-21,20.95345
2024-02-22,19.90478
2024-02-23,18.31846
2024-02-24,11.86663
2024-02-25,11.71183
2024-02-26,19.90312
2024-02-27,19.98635
2024-02-28,20.63053
2024-02-29,19.33217
2024-03-01,13.80251
2024-03-02,11.48878
2024-03-03,10.9711
2024-03-04,20.19941
2024-03-05,20.84526
2024-03-06,18.86443
2024-03-07,20.28264
2024-03-08,18.9976
2024-03-09,11.64358
2024-03-10,11.3656
2024-03-11,20.85358
2024-03-12,20.08788
2024-03-13,18.56981
2024-03-14,17.17158
2024-03-15,16.21779
2024-03-16,10.79798
2024-03-17,10.61488
2024-03-18,17.61934
2024-03-19,18.72128
2024-03-20,17.35468
