date,자산
2023-05-30,30.66004
2023-05-31,36.83463
2023-06-01,29.09865
2023-06-02,24.76933
2023-06-03,17.88502
2023-06-04,20.22711
2023-06-05,25.33711
2023-06-06,20.72391
2023-06-07,33.28601
2023-06-08,28.10503
2023-06-09,27.75017
2023-06-10,20.93683
2023-06-11,21.0078
2023-06-12,29.66643
2023-06-13,34.70546
2023-06-14,38.32505
2023-06-15,32.78921
2023-06-16,30.87295
2023-06-17,19.23349
2023-06-18,19.65933
2023-06-19,30.16323
2023-06-20,34.91838
2023-06-21,31.44073
2023-06-22,31.65365
2023-06-23,26.33073
2023-06-24,17.88502
2023-06-25,17.6721
2023-06-26,29.24059
2023-06-27,29.95031
2023-06-28,27.11142
2023-06-29,28.67281
2023-06-30,26.8985
2023-07-01,14.62029
2023-07-02,16.53655
2023-07-03,24.20156
2023-07-04,28.88573
2023-07-05,29.87934
2023-07-06,26.75656
2023-07-07,23.84669
2023-07-08,14.40738
2023-07-09,16.89141
2023-07-10,29.66643
2023-07-11,29.09865
2023-07-12,26.8985
2023-07-13,28.74378
2023-07-14,24.41447
2023-07-15,15.75585
2023-07-16,19.02058
2023-07-17,26.18878
2023-07-18,27.18239
2023-07-19,27.25337
2023-07-20,30.66004
2023-07-21,29.59545
2023-07-22,14.97515
2023-07-23,18.38183
2023-07-24,26.82753
2023-07-25,26.96948
2023-07-26,25.69198
2023-07-27,26.75656
2023-07-28,23.066
2023-07-29,15.75585
2023-07-30,17.38821
2023-07-31,22.71114
2023-08-01,24.62739
2023-08-02,25.55003
2023-08-03,21.14975
2023-08-04,18.4528
2023-08-05,14.40738
2023-08-06,15.89779
2023-08-07,26.82753
2023-08-08,27.18239
2023-08-09,23.56281
2023-08-10,25.33711
2023-08-11,20.93683
2023-08-12,16.60752
2023-08-13,16.18168
2023-08-14,24.76933
2023-08-15,17.31724
2023-08-16,41.37686
2023-08-17,38.82185
2023-08-18,28.67281
2023-08-19,19.44641
2023-08-20,17.95599
2023-08-21,31.44073
2023-08-22,29.45351
2023-08-23,31.22782
2023-08-24,30.87295
2023-08-25,24.27253
2023-08-26,16.11071
2023-08-27,17.53016
2023-08-28,24.76933
2023-08-29,29.09865
2023-08-30,29.52448
2023-08-31,27.46628
2023-09-01,26.4017
2023-09-02,18.16891
2023-09-03,17.60113
2023-09-04,31.15684
2023-09-05,29.66643
2023-09-06,34.70546
2023-09-07,34.70546
2023-09-08,27.89212
2023-09-09,20.44002
2023-09-10,20.93683
2023-09-11,31.15684
2023-09-12,32.57629
2023-09-13,30.80198
2023-09-14,29.87934
2023-09-15,25.76295
2023-09-16,19.02058
2023-09-17,19.02058
2023-09-18,28.53087
2023-09-19,31.29879
2023-09-20,28.38892
2023-09-21,26.96948
2023-09-22,24.41447
2023-09-23,18.80766
2023-09-24,19.02058
2023-09-25,24.69836
2023-09-26,26.68559
2023-09-27,20.511
2023-09-28,14.05251
2023-09-29,11.49751
2023-09-30,22.99503
2023-10-01,18.02696
2023-10-02,18.02696
2023-10-03,20.15613
2023-10-04,27.75017
2023-10-05,26.54364
2023-10-06,26.54364
2023-10-07,17.6721
2023-10-08,16.60752
2023-10-09,20.79488
2023-10-10,27.60823
2023-10-11,26.33073
2023-10-12,35.6281
2023-10-13,29.7374
2023-10-14,20.44002
2023-10-15,21.14975
2023-10-16,32.57629
2023-10-17,31.86657
2023-10-18,31.58268
2023-10-19,30.66004
2023-10-20,29.95031
2023-10-21,18.31085
2023-10-22,20.58197
2023-10-23,30.16323
2023-10-24,29.59545
2023-10-25,28.38892
2023-10-26,26.8985
2023-10-27,25.97586
2023-10-28,16.03974
2023-10-29,17.1753
2023-10-30,28.81476
2023-10-31,26.04684
2023-11-01,26.75656
2023-11-02,28.4599
2023-11-03,26.54364
2023-11-04,19.65933
2023-11-05,18.52377
2023-11-06,25.76295
2023-11-07,29.52448
2023-11-08,27.6792
2023-11-09,25.621
2023-11-10,23.42086
2023-11-11,16.11071
2023-11-12,15.82682
2023-11-13,27.75017
2023-11-14,27.60823
2023-11-15,25.40809
2023-11-16,28.38892
2023-11-17,26.47267
2023-11-18,14.26543
2023-11-19,16.53655
2023-11-20,27.6792
2023-11-21,30.02129
2023-11-22,28.9567
2023-11-23,26.18878
2023-11-24,24.20156
2023-11-25,16.89141
2023-11-26,18.9496
2023-11-27,30.80198
2023-11-28,27.82114
2023-11-29,29.38254
2023-11-30,26.75656
2023-12-01,27.82114
2023-12-02,18.4528
2023-12-03,16.82044
2023-12-04,28.17601
2023-12-05,28.10503
2023-12-06,38.82185
2023-12-07,48.61603
2023-12-08,39.88644
2023-12-09,31.72462
2023-12-10,30.44712
2023-12-11,37.61533
2023-12-12,36.76366
2023-12-13,32.36337
2023-12-14,31.22782
2023-12-15,26.75656
2023-12-16,17.24627
2023-12-17,32.93115
2023-12-18,35.20227
2023-12-19,27.89212
2023-12-20,28.10503
2023-12-21,27.25337
2023-12-22,23.98864
2023-12-23,16.32363
2023-12-24,12.84599
2023-12-25,16.3946
2023-12-26,27.53726
2023-12-27,31.86657
2023-12-28,29.87934
2023-12-29,25.69198
2023-12-30,19.02058
2023-12-31,19.37544
2024-01-01,23.13697
2024-01-02,28.03406
2024-01-03,31.51171
2024-01-04,30.73101
2024-01-05,28.38892
2024-01-06,24.69836
2024-01-07,30.58907
2024-01-08,30.2342
2024-01-09,31.86657
2024-01-10,35.41518
2024-01-11,30.80198
2024-01-12,26.11781
2024-01-13,19.30447
2024-01-14,18.87863
2024-01-15,28.60184
2024-01-16,29.7374
2024-01-17,28.38892
2024-01-18,29.16962
2024-01-19,27.60823
2024-01-20,18.66572
2024-01-21,17.74308
2024-01-22,28.60184
2024-01-23,26.75656
2024-01-24,29.59545
2024-01-25,27.60823
2024-01-26,22.00141
2024-01-27,18.9496
2024-01-28,18.38183
2024-01-29,29.09865
2024-01-30,29.87934
2024-01-31,27.11142
2024-02-01,29.80837
2024-02-02,24.98225
2024-02-03,20.08516
2024-02-04,20.08516
2024-02-05,29.38254
2024-02-06,32.15046
2024-02-07,26.04684
2024-02-08,24.91128
2024-02-09,16.74946
2024-02-10,14.90418
2024-02-11,15.40099
2024-02-12,20.08516
2024-02-13,30.66004
2024-02-14,29.52448
2024-02-15,29.31156
2024-02-16,26.11781
2024-02-17,20.79488
2024-02-18,20.15613
2024-02-19,30.80198
2024-02-20,28.03406
2024-02-21,28.17601
2024-02-22,41.73172
2024-02-23,25.90489
2024-02-24,17.60113
2024-02-25,20.08516
2024-02-26,29.31156
2024-02-27,27.32434
2024-02-28,26.33073
2024-02-29,26.54364
2024-03-01,17.88502
2024-03-02,17.88502
2024-03-03,20.08516
2024-03-04,26.54364
2024-03-05,31.22782
2024-03-06,28.4599
2024-03-07,29.31156
2024-03-08,30.16323
2024-03-09,20.36905
2024-03-10,17.45919
2024-03-11,28.10503
2024-03-12,29.95031
2024-03-13,33.85379
2024-03-14,30.66004
2024-03-15,24.62739
2024-03-16,17.10432
2024-03-17,15.75585
2024-03-18,28.31795
2024-03-19,32.78921
2024-03-20,29.45351
