date,책임보험
2023-05-31,46.75186
2023-06-01,44.72843
2023-06-02,43.45047
2023-06-03,23.21618
2023-06-04,24.60063
2023-06-05,51.75718
2023-06-06,28.00851
2023-06-07,53.88711
2023-06-08,52.18317
2023-06-09,43.87646
2023-06-10,25.34611
2023-06-11,27.05005
2023-06-12,53.24813
2023-06-13,46.32587
2023-06-14,42.06602
2023-06-15,45.15441
2023-06-16,48.77529
2023-06-17,23.42917
2023-06-18,20.12779
2023-06-19,51.01171
2023-06-20,48.13631
2023-06-21,46.11288
2023-06-22,46.53887
2023-06-23,39.08413
2023-06-24,20.34078
2023-06-25,15.54845
2023-06-26,49.30777
2023-06-27,47.49733
2023-06-28,46.53887
2023-06-29,45.6869
2023-06-30,39.08413
2023-07-01,21.61874
2023-07-02,19.48881
2023-07-03,43.66347
2023-07-04,39.7231
2023-07-05,40.78807
2023-07-06,39.61661
2023-07-07,38.44515
2023-07-08,22.15122
2023-07-09,21.08626
2023-07-10,45.79339
2023-07-11,41.53354
2023-07-12,46.21938
2023-07-13,40.78807
2023-07-14,42.8115
2023-07-15,20.55378
2023-07-16,20.34078
2023-07-17,52.07667
2023-07-18,42.27902
2023-07-19,41.21405
2023-07-20,44.30244
2023-07-21,37.16719
2023-07-22,19.8083
2023-07-23,20.12779
2023-07-24,50.47923
2023-07-25,41.53354
2023-07-26,43.87646
2023-07-27,40.04259
2023-07-28,39.51011
2023-07-29,20.02129
2023-07-30,19.27582
2023-07-31,46.53887
2023-08-01,44.40894
2023-08-02,52.50266
2023-08-03,44.19595
2023-08-04,42.38551
2023-08-05,23.00319
2023-08-06,18.63684
2023-08-07,43.23748
2023-08-08,43.76996
2023-08-09,42.5985
2023-08-10,39.08413
2023-08-11,39.51011
2023-08-12,22.47071
2023-08-13,25.13312
2023-08-14,45.89989
2023-08-15,26.83706
2023-08-16,53.24813
2023-08-17,47.81682
2023-08-18,42.49201
2023-08-19,28.11501
2023-08-20,20.12779
2023-08-21,53.46112
2023-08-22,46.85835
2023-08-23,47.39084
2023-08-24,46.96485
2023-08-25,43.13099
2023-08-26,20.44728
2023-08-27,21.72523
2023-08-28,51.2247
2023-08-29,47.17784
2023-08-30,47.17784
2023-08-31,42.38551
2023-09-01,35.46325
2023-09-02,23.85516
2023-09-03,20.34078
2023-09-04,50.79872
2023-09-05,49.73375
2023-09-06,46.75186
2023-09-07,42.27902
2023-09-08,38.12566
2023-09-09,21.93823
2023-09-10,18.42385
2023-09-11,47.17784
2023-09-12,46.64536
2023-09-13,42.38551
2023-09-14,40.57507
2023-09-15,40.46858
2023-09-16,24.38764
2023-09-17,15.54845
2023-09-18,49.84025
2023-09-19,44.40894
2023-09-20,43.13099
2023-09-21,40.89456
2023-09-22,36.9542
2023-09-23,18.53035
2023-09-24,19.48881
2023-09-25,50.26624
2023-09-26,86.90095
2023-09-27,41.85303
2023-09-28,19.70181
2023-09-29,15.65495
2023-09-30,19.16932
2023-10-01,19.27582
2023-10-02,22.7902
2023-10-03,22.36421
2023-10-04,56.54952
2023-10-05,50.15974
2023-10-06,40.57507
2023-10-07,21.40575
2023-10-08,15.65495
2023-10-09,21.40575
2023-10-10,49.94675
2023-10-11,46.53887
2023-10-12,63.57827
2023-10-13,46.96485
2023-10-14,22.25772
2023-10-15,20.76677
2023-10-16,47.81682
2023-10-17,46.43237
2023-10-18,39.7231
2023-10-19,40.14909
2023-10-20,32.26837
2023-10-21,21.08626
2023-10-22,17.14589
2023-10-23,43.55697
2023-10-24,46.53887
2023-10-25,41.64004
2023-10-26,42.06602
2023-10-27,35.46325
2023-10-28,20.12779
2023-10-29,20.66027
2023-10-30,48.5623
2023-10-31,46.21938
2023-11-01,41.10756
2023-11-02,42.49201
2023-11-03,38.97763
2023-11-04,18.53035
2023-11-05,17.99787
2023-11-06,51.11821
2023-11-07,43.02449
2023-11-08,37.59318
2023-11-09,38.76464
2023-11-10,40.14909
2023-11-11,18.63684
2023-11-12,16.9329
2023-11-13,44.62193
2023-11-14,39.51011
2023-11-15,37.48668
2023-11-16,36.63471
2023-11-17,38.23216
2023-11-18,21.40575
2023-11-19,20.02129
2023-11-20,50.69222
2023-11-21,45.5804
2023-11-22,40.25559
2023-11-23,42.49201
2023-11-24,37.59318
2023-11-25,21.19275
2023-11-26,17.67838
2023-11-27,51.01171
2023-11-28,48.24281
2023-11-29,48.88178
2023-11-30,54.1001
2023-12-01,34.39829
2023-12-02,23.96166
2023-12-03,20.02129
2023-12-04,49.09478
2023-12-05,48.98828
2023-12-06,39.7231
2023-12-07,42.91799
2023-12-08,32.16187
2023-12-09,25.4526
2023-12-10,24.60063
2023-12-11,53.03514
2023-12-12,95.10117
2023-12-13,44.94142
2023-12-14,55.37806
2023-12-15,50.05324
2023-12-16,33.86581
2023-12-17,35.25026
2023-12-18,49.20127
2023-12-19,46.00638
2023-12-20,41.74653
2023-12-21,38.12566
2023-12-22,38.44515
2023-12-23,19.27582
2023-12-24,17.14589
2023-12-25,17.89137
2023-12-26,71.67199
2023-12-27,52.82215
2023-12-28,47.92332
2023-12-29,39.51011
2023-12-30,25.5591
2023-12-31,17.78487
2024-01-01,21.08626
2024-01-02,52.50266
2024-01-03,48.4558
2024-01-04,46.85835
2024-01-05,43.55697
2024-01-06,25.77209
2024-01-07,22.25772
2024-01-08,43.02449
2024-01-09,45.15441
2024-01-10,41.21405
2024-01-11,40.36208
2024-01-12,40.78807
2024-01-13,22.15122
2024-01-14,20.66027
2024-01-15,48.02981
2024-01-16,46.53887
2024-01-17,38.65814
2024-01-18,45.04792
2024-01-19,57.50798
2024-01-20,36.9542
2024-01-21,30.67092
2024-01-22,60.06389
2024-01-23,56.9755
2024-01-24,61.66134
2024-01-25,54.2066
2024-01-26,54.63258
2024-01-27,36.9542
2024-01-28,33.97231
2024-01-29,57.93397
2024-01-30,54.31309
2024-01-31,53.99361
2024-02-01,54.41959
2024-02-02,48.88178
2024-02-03,38.12566
2024-02-04,31.94888
2024-02-05,58.57294
2024-02-06,52.07667
2024-02-07,53.14164
2024-02-08,49.41427
2024-02-09,39.08413
2024-02-10,34.0788
2024-02-11,37.0607
2024-02-12,40.25559
2024-02-13,62.7263
2024-02-14,59.10543
2024-02-15,58.78594
2024-02-16,53.24813
2024-02-17,35.99574
2024-02-18,34.1853
2024-02-19,78.70074
2024-02-20,62.7263
2024-02-21,56.65601
2024-02-22,56.01703
2024-02-23,51.65069
2024-02-24,38.65814
2024-02-25,41.85303
2024-02-26,59.9574
2024-02-27,64.74973
2024-02-28,57.40149
2024-02-29,53.24813
2024-03-01,38.44515
2024-03-02,33.97231
2024-03-03,19.27582
2024-03-04,56.33652
2024-03-05,60.38338
2024-03-06,58.14696
2024-03-07,58.25346
2024-03-08,58.99893
2024-03-09,40.78807
2024-03-10,36.74121
2024-03-11,61.44834
2024-03-12,65.17571
2024-03-13,54.1001
2024-03-14,52.28966
2024-03-15,44.51544
2024-03-16,33.75931
2024-03-17,28.00851
2024-03-18,51.86368
2024-03-19,58.04046
2024-03-20,53.03514
