date,한전주가
2023-05-31,11.54517
2023-06-01,12.95602
2023-06-02,11.26114
2023-06-03,1.25485
2023-06-04,1.01739
2023-06-05,10.57202
2023-06-06,1.76239
2023-06-07,10.41836
2023-06-08,9.54531
2023-06-09,10.1483
2023-06-10,1.20829
2023-06-11,0.8451
2023-06-12,9.14487
2023-06-13,9.39631
2023-06-14,9.19376
2023-06-15,8.98889
2023-06-16,9.64309
2023-06-17,1.0104
2023-06-18,0.83114
2023-06-19,9.33112
2023-06-20,8.46972
2023-06-21,8.76772
2023-06-22,8.56284
2023-06-23,7.31264
2023-06-24,0.91262
2023-06-25,0.7124
2023-06-26,10.60927
2023-06-27,14.20622
2023-06-28,11.47998
2023-06-29,12.20869
2023-06-30,12.62542
2023-07-01,1.57148
2023-07-02,1.2339
2023-07-03,12.58352
2023-07-04,10.82345
2023-07-05,9.97602
2023-07-06,9.18678
2023-07-07,8.44644
2023-07-08,0.96151
2023-07-09,0.74267
2023-07-10,8.90741
2023-07-11,9.31483
2023-07-12,10.72102
2023-07-13,11.94794
2023-07-14,11.46136
2023-07-15,1.31306
2023-07-16,0.90796
2023-07-17,9.34975
2023-07-18,9.99464
2023-07-19,9.37303
2023-07-20,8.77005
2023-07-21,8.5093
2023-07-22,0.98479
2023-07-23,0.81251
2023-07-24,8.67459
2023-07-25,8.45575
2023-07-26,8.34866
2023-07-27,9.48478
2023-07-28,8.31141
2023-07-29,1.0267
2023-07-30,0.93823
2023-07-31,8.195
2023-08-01,8.48369
2023-08-02,8.76073
2023-08-03,7.5664
2023-08-04,7.25676
2023-08-05,0.97315
2023-08-06,0.71007
2023-08-07,7.48026
2023-08-08,7.87605
2023-08-09,7.2102
2023-08-10,6.81209
2023-08-11,7.59667
2023-08-12,1.49
2023-08-13,0.76129
2023-08-14,6.705
2023-08-15,1.27115
2023-08-16,6.76087
2023-08-17,6.68172
2023-08-18,6.34879
2023-08-19,0.82415
2023-08-20,0.7124
2023-08-21,6.60256
2023-08-22,7.58969
2023-08-23,7.08215
2023-08-24,6.94247
2023-08-25,6.21609
2023-08-26,0.7869
2023-08-27,0.68679
2023-08-28,7.05655
2023-08-29,6.77717
2023-08-30,6.60023
2023-08-31,6.26498
2023-09-01,6.6887
2023-09-02,0.86373
2023-09-03,0.66351
2023-09-04,6.77019
2023-09-05,6.02519
2023-09-06,5.66665
2023-09-07,5.92973
2023-09-08,7.90864
2023-09-09,0.9522
2023-09-10,0.70542
2023-09-11,7.06819
2023-09-12,6.75156
2023-09-13,6.48848
2023-09-14,7.04956
2023-09-15,6.85633
2023-09-16,0.91262
2023-09-17,0.65885
2023-09-18,6.28128
2023-09-19,6.35578
2023-09-20,6.60256
2023-09-21,6.35811
2023-09-22,5.75512
2023-09-23,0.79389
2023-09-24,0.5797
2023-09-25,5.84126
2023-09-26,5.40125
2023-09-27,5.31511
2023-09-28,0.70309
2023-09-29,0.58901
2023-09-30,0.52382
2023-10-01,0.42139
2023-10-02,0.69843
2023-10-03,0.596
2023-10-04,6.60722
2023-10-05,6.32086
2023-10-06,5.83428
2023-10-07,0.84743
2023-10-08,0.55642
2023-10-09,0.80785
2023-10-10,6.8703
2023-10-11,7.00067
2023-10-12,6.04847
2023-10-13,5.38262
2023-10-14,0.68446
2023-10-15,0.51451
2023-10-16,5.47342
2023-10-17,5.83894
2023-10-18,5.64104
2023-10-19,6.02519
2023-10-20,5.9274
2023-10-21,0.86606
2023-10-22,0.51684
2023-10-23,5.89481
2023-10-24,6.28594
2023-10-25,5.98794
2023-10-26,6.17884
2023-10-27,6.11831
2023-10-28,0.83346
2023-10-29,0.59832
2023-10-30,6.04614
2023-10-31,6.19514
2023-11-01,5.92508
2023-11-02,7.36386
2023-11-03,6.58394
2023-11-04,1.05464
2023-11-05,0.72637
2023-11-06,10.19253
2023-11-07,8.82592
2023-11-08,9.73622
2023-11-09,8.39289
2023-11-10,6.6305
2023-11-11,0.88701
2023-11-12,0.56806
2023-11-13,10.00628
2023-11-14,8.91905
2023-11-15,8.52094
2023-11-16,8.41151
2023-11-17,7.64323
2023-11-18,0.96151
2023-11-19,0.75664
2023-11-20,7.14967
2023-11-21,7.54545
2023-11-22,7.43137
2023-11-23,9.56859
2023-11-24,9.34975
2023-11-25,1.21528
2023-11-26,0.94521
2023-11-27,9.38234
2023-11-28,8.73745
2023-11-29,8.01341
2023-11-30,7.77594
2023-12-01,8.19034
2023-12-02,1.18035
2023-12-03,0.73801
2023-12-04,8.45342
2023-12-05,8.2532
2023-12-06,8.642
2023-12-07,10.22745
2023-12-08,8.90508
2023-12-09,1.11517
2023-12-10,0.70542
2023-12-11,8.2532
2023-12-12,7.95753
2023-12-13,7.50355
2023-12-14,8.72116
2023-12-15,8.03901
2023-12-16,0.94987
2023-12-17,0.70542
2023-12-18,7.152
2023-12-19,6.73992
2023-12-20,7.59667
2023-12-21,7.27772
2023-12-22,6.96342
2023-12-23,1.00807
2023-12-24,0.65653
2023-12-25,0.67748
2023-12-26,6.87495
2023-12-27,6.66076
2023-12-28,7.18925
2023-12-29,4.17433
2023-12-30,1.08723
2023-12-31,0.67748
2024-01-01,0.72404
2024-01-02,7.78059
2024-01-03,9.1472
2024-01-04,7.46397
2024-01-05,7.45233
2024-01-06,0.92659
2024-01-07,0.69145
2024-01-08,6.37208
2024-01-09,8.42083
2024-01-10,7.17994
2024-01-11,7.16597
2024-01-12,6.21144
2024-01-13,0.86606
2024-01-14,0.62626
2024-01-15,6.77484
2024-01-16,8.51395
2024-01-17,7.84345
2024-01-18,7.03559
2024-01-19,7.8644
2024-01-20,0.99178
2024-01-21,0.61695
2024-01-22,7.42206
2024-01-23,7.10776
2024-01-24,6.75622
2024-01-25,7.96451
2024-01-26,8.00176
2024-01-27,0.91495
2024-01-28,0.71007
2024-01-29,9.49409
2024-01-30,8.38125
2024-01-31,7.6898
2024-02-01,11.324
2024-02-02,10.97944
2024-02-03,1.17803
2024-02-04,1.6972
2024-02-05,9.60352
2024-02-06,9.49875
2024-02-07,10.49053
2024-02-08,8.4767
2024-02-09,1.17104
2024-02-10,0.82182
2024-02-11,0.64489
2024-02-12,0.8032
2024-02-13,12.76511
2024-02-14,12.04106
2024-02-15,10.0575
2024-02-16,9.73622
2024-02-17,1.3084
2024-02-18,0.84743
2024-02-19,22.32905
2024-02-20,18.42013
2024-02-21,15.12816
2024-02-22,14.94191
2024-02-23,17.56571
2024-02-24,2.49807
2024-02-25,1.62968
2024-02-26,23.87958
2024-02-27,18.56913
2024-02-28,17.90561
2024-02-29,16.93246
2024-03-01,2.81237
2024-03-02,1.8299
2024-03-03,1.84853
2024-03-04,15.26785
2024-03-05,13.261
2024-03-06,13.83372
2024-03-07,12.75813
2024-03-08,12.85591
2024-03-09,1.57381
2024-03-10,1.11051
2024-03-11,11.36591
2024-03-12,11.45438
2024-03-13,12.29483
2024-03-14,17.64719
2024-03-15,14.57872
2024-03-16,1.8625
2024-03-17,1.23856
2024-03-18,11.86878
2024-03-19,13.74758
2024-03-20,13.14227
