date,코인시세
2023-05-30,8.0513
2023-05-31,8.15908
2023-06-01,7.57706
2023-06-02,6.31601
2023-06-03,5.84177
2023-06-04,5.01185
2023-06-05,6.73636
2023-06-06,23.39943
2023-06-07,10.39017
2023-06-08,10.3255
2023-06-09,7.66328
2023-06-10,76.91312
2023-06-11,24.76826
2023-06-12,15.14334
2023-06-13,11.90989
2023-06-14,11.02608
2023-06-15,15.54214
2023-06-16,9.4848
2023-06-17,7.64173
2023-06-18,6.15434
2023-06-19,7.85729
2023-06-20,8.27764
2023-06-21,9.52791
2023-06-22,12.03923
2023-06-23,8.21297
2023-06-24,11.25242
2023-06-25,8.23453
2023-06-26,10.01293
2023-06-27,9.28001
2023-06-28,9.63569
2023-06-29,9.53869
2023-06-30,11.53265
2023-07-01,8.59021
2023-07-02,7.29683
2023-07-03,8.33153
2023-07-04,8.70877
2023-07-05,8.24531
2023-07-06,8.19142
2023-07-07,6.81181
2023-07-08,5.96033
2023-07-09,5.20586
2023-07-10,7.38305
2023-07-11,7.9004
2023-07-12,10.1746
2023-07-13,7.67406
2023-07-14,19.10972
2023-07-15,12.45958
2023-07-16,9.32312
2023-07-17,11.0153
2023-07-18,11.69433
2023-07-19,12.23323
2023-07-20,13.33261
2023-07-21,11.66199
2023-07-22,8.37464
2023-07-23,8.84888
2023-07-24,13.26794
2023-07-25,13.17094
2023-07-26,12.00689
2023-07-27,11.43565
2023-07-28,10.35783
2023-07-29,7.82496
2023-07-30,6.91959
2023-07-31,8.38542
2023-08-01,9.71114
2023-08-02,10.13149
2023-08-03,9.54947
2023-08-04,8.6441
2023-08-05,7.22138
2023-08-06,7.27527
2023-08-07,7.5555
2023-08-08,9.04289
2023-08-09,12.49191
2023-08-10,8.19142
2023-08-11,8.38542
2023-08-12,7.98663
2023-08-13,6.25134
2023-08-14,7.37227
2023-08-15,7.35072
2023-08-16,14.00086
2023-08-17,12.76137
2023-08-18,24.18624
2023-08-19,10.84285
2023-08-20,8.67643
2023-08-21,11.24164
2023-08-22,10.1746
2023-08-23,9.90515
2023-08-24,9.2369
2023-08-25,9.15067
2023-08-26,6.63936
2023-08-27,5.74477
2023-08-28,10.12071
2023-08-29,10.09915
2023-08-30,12.81526
2023-08-31,9.71114
2023-09-01,11.00452
2023-09-02,8.26686
2023-09-03,6.44535
2023-09-04,9.17223
2023-09-05,8.67643
2023-09-06,8.25608
2023-09-07,7.7064
2023-09-08,7.41539
2023-09-09,4.95796
2023-09-10,6.7148
2023-09-11,10.68118
2023-09-12,11.47876
2023-09-13,8.88122
2023-09-14,8.96744
2023-09-15,8.28842
2023-09-16,7.81418
2023-09-17,7.26449
2023-09-18,9.07523
2023-09-19,8.60099
2023-09-20,9.25846
2023-09-21,10.5195
2023-09-22,8.13752
2023-09-23,6.63936
2023-09-24,5.928
2023-09-25,8.13752
2023-09-26,7.71718
2023-09-27,7.1136
2023-09-28,5.42142
2023-09-29,5.4322
2023-09-30,5.71243
2023-10-01,6.15434
2023-10-02,8.28842
2023-10-03,7.71718
2023-10-04,10.26083
2023-10-05,9.07523
2023-10-06,7.40461
2023-10-07,6.22979
2023-10-08,6.26212
2023-10-09,9.21534
2023-10-10,9.20456
2023-10-11,8.61176
2023-10-12,7.88963
2023-10-13,7.51239
2023-10-14,6.46691
2023-10-15,6.51002
2023-10-16,9.38779
2023-10-17,9.18301
2023-10-18,8.62254
2023-10-19,8.93511
2023-10-20,10.09915
2023-10-21,8.02974
2023-10-22,7.14593
2023-10-23,12.14701
2023-10-24,22.98986
2023-10-25,17.58999
2023-10-26,17.04031
2023-10-27,13.49428
2023-10-28,9.10756
2023-10-29,10.57339
2023-10-30,13.82841
2023-10-31,13.66673
2023-11-01,14.61521
2023-11-02,16.80319
2023-11-03,15.46669
2023-11-04,11.98534
2023-11-05,13.65596
2023-11-06,19.58396
2023-11-07,17.39599
2023-11-08,15.87626
2023-11-09,20.71567
2023-11-10,25.60896
2023-11-11,19.6594
2023-11-12,15.08945
2023-11-13,19.00194
2023-11-14,18.1289
2023-11-15,17.69777
2023-11-16,18.59236
2023-11-17,17.11575
2023-11-18,13.32183
2023-11-19,11.1123
2023-11-20,15.84393
2023-11-21,16.04871
2023-11-22,19.30372
2023-11-23,17.0942
2023-11-24,14.86311
2023-11-25,13.12782
2023-11-26,11.89911
2023-11-27,15.42358
2023-11-28,15.39124
2023-11-29,14.51821
2023-11-30,13.51584
2023-12-01,13.37572
2023-12-02,12.2979
2023-12-03,13.83918
2023-12-04,36.39793
2023-12-05,27.95861
2023-12-06,37.35718
2023-12-07,32.6579
2023-12-08,27.58137
2023-12-09,27.88316
2023-12-10,23.43177
2023-12-11,36.82905
2023-12-12,32.2591
2023-12-13,25.86764
2023-12-14,26.54666
2023-12-15,21.3408
2023-12-16,16.27505
2023-12-17,14.99245
2023-12-18,27.52748
2023-12-19,21.99827
2023-12-20,20.11209
2023-12-21,21.85815
2023-12-22,20.37076
2023-12-23,16.64151
2023-12-24,16.47984
2023-12-25,16.66307
2023-12-26,21.00668
2023-12-27,21.61026
2023-12-28,20.58633
2023-12-29,20.33843
2023-12-30,16.11338
2023-12-31,13.24638
2024-01-01,21.36236
2024-01-02,25.07005
2024-01-03,50.52813
2024-01-04,30.77171
2024-01-05,25.47962
2024-01-06,20.39232
2024-01-07,17.94567
2024-01-08,28.71308
2024-01-09,30.07113
2024-01-10,31.05195
2024-01-11,65.95171
2024-01-12,40.57986
2024-01-13,30.53459
2024-01-14,23.72278
2024-01-15,27.93705
2024-01-16,25.2425
2024-01-17,23.97068
2024-01-18,21.29769
2024-01-19,22.60185
2024-01-20,18.77559
2024-01-21,16.04871
2024-01-22,21.42703
2024-01-23,30.46992
2024-01-24,22.65574
2024-01-25,18.20435
2024-01-26,17.80556
2024-01-27,15.97327
2024-01-28,13.79607
2024-01-29,17.5361
2024-01-30,19.88575
2024-01-31,18.21513
2024-02-01,17.90256
2024-02-02,16.43673
2024-02-03,12.92304
2024-02-04,12.03923
2024-02-05,16.03793
2024-02-06,14.85233
2024-02-07,13.78529
2024-02-08,16.99719
2024-02-09,17.18042
2024-02-10,17.42832
2024-02-11,16.8463
2024-02-12,18.99116
2024-02-13,30.20047
2024-02-14,27.01013
2024-02-15,34.70575
2024-02-16,31.12739
2024-02-17,23.90601
2024-02-18,22.04138
2024-02-19,32.45311
2024-02-20,30.96572
2024-02-21,28.59452
2024-02-22,27.06402
2024-02-23,23.48566
2024-02-24,20.51088
2024-02-25,21.22224
2024-02-26,24.84371
2024-02-27,42.50916
2024-02-28,49.24552
2024-02-29,72.34317
2024-03-01,44.46001
2024-03-02,45.55938
2024-03-03,40.81698
2024-03-04,58.45009
2024-03-05,99.85988
2024-03-06,100.0
2024-03-07,75.75986
2024-03-08,65.22957
2024-03-09,51.84306
2024-03-10,46.51864
2024-03-11,81.55852
2024-03-12,89.2757
2024-03-13,78.56219
2024-03-14,78.28195
2024-03-15,96.42164
2024-03-16,55.30286
2024-03-17,63.11705
2024-03-18,66.49062
2024-03-19,80.26514
2024-03-20,71.02823
