date,실시간주식
2023-05-30,24.85089
2023-05-31,24.75149
2023-06-01,22.06759
2023-06-02,22.4652
2023-06-03,6.26242
2023-06-04,1.98807
2023-06-05,19.08548
2023-06-06,8.05168
2023-06-07,24.35387
2023-06-08,25.0497
2023-06-09,22.96222
2023-06-10,5.26838
2023-06-11,2.9821
2023-06-12,20.77534
2023-06-13,27.33598
2023-06-14,29.42345
2023-06-15,25.84493
2023-06-16,23.55864
2023-06-17,6.46123
2023-06-18,2.28628
2023-06-19,22.66401
2023-06-20,25.54671
2023-06-21,21.37176
2023-06-22,25.64612
2023-06-23,25.94433
2023-06-24,6.56063
2023-06-25,2.58449
2023-06-26,21.37176
2023-06-27,25.1491
2023-06-28,26.73956
2023-06-29,25.74552
2023-06-30,25.44731
2023-07-01,5.46719
2023-07-02,3.18091
2023-07-03,21.66998
2023-07-04,24.75149
2023-07-05,24.75149
2023-07-06,25.2485
2023-07-07,24.85089
2023-07-08,5.26838
2023-07-09,2.18687
2023-07-10,25.74552
2023-07-11,28.62823
2023-07-12,25.64612
2023-07-13,27.13717
2023-07-14,30.41749
2023-07-15,6.16302
2023-07-16,2.38568
2023-07-17,24.75149
2023-07-18,24.75149
2023-07-19,27.03777
2023-07-20,27.03777
2023-07-21,26.83896
2023-07-22,6.36182
2023-07-23,2.8827
2023-07-24,22.3658
2023-07-25,25.64612
2023-07-26,44.03578
2023-07-27,31.61033
2023-07-28,26.54075
2023-07-29,7.95228
2023-07-30,2.9821
2023-07-31,27.63419
2023-08-01,28.72763
2023-08-02,28.33001
2023-08-03,29.02584
2023-08-04,26.14314
2023-08-05,5.7654
2023-08-06,3.37972
2023-08-07,22.76341
2023-08-08,26.83896
2023-08-09,25.0497
2023-08-10,24.75149
2023-08-11,23.35984
2023-08-12,6.46123
2023-08-13,4.97017
2023-08-14,22.66401
2023-08-15,9.74155
2023-08-16,29.72166
2023-08-17,25.34791
2023-08-18,25.1491
2023-08-19,6.66003
2023-08-20,3.57852
2023-08-21,23.45924
2023-08-22,26.83896
2023-08-23,25.54671
2023-08-24,25.64612
2023-08-25,22.86282
2023-08-26,5.86481
2023-08-27,3.08151
2023-08-28,17.89264
2023-08-29,24.55268
2023-08-30,21.17296
2023-08-31,24.85089
2023-09-01,24.25447
2023-09-02,6.85884
2023-09-03,4.07554
2023-09-04,17.09741
2023-09-05,23.16103
2023-09-06,21.27236
2023-09-07,24.95029
2023-09-08,20.27833
2023-09-09,4.97017
2023-09-10,1.68986
2023-09-11,17.89264
2023-09-12,25.0497
2023-09-13,20.57654
2023-09-14,19.4831
2023-09-15,20.47713
2023-09-16,5.26838
2023-09-17,1.88866
2023-09-18,18.98608
2023-09-19,22.3658
2023-09-20,21.27236
2023-09-21,19.88071
2023-09-22,18.98608
2023-09-23,5.16898
2023-09-24,2.28628
2023-09-25,17.49502
2023-09-26,18.09145
2023-09-27,19.4831
2023-09-28,6.26242
2023-09-29,4.17495
2023-09-30,2.7833
2023-10-01,1.09343
2023-10-02,2.68389
2023-10-03,5.666
2023-10-04,24.55268
2023-10-05,22.66401
2023-10-06,18.78727
2023-10-07,5.26838
2023-10-08,1.59045
2023-10-09,6.46123
2023-10-10,23.26043
2023-10-11,17.59443
2023-10-12,19.78131
2023-10-13,21.57057
2023-10-14,4.27435
2023-10-15,2.08747
2023-10-16,15.70576
2023-10-17,20.27833
2023-10-18,19.98011
2023-10-19,22.66401
2023-10-20,20.27833
2023-10-21,5.16898
2023-10-22,1.88866
2023-10-23,17.79324
2023-10-24,22.56461
2023-10-25,19.5825
2023-10-26,23.95626
2023-10-27,20.47713
2023-10-28,5.666
2023-10-29,1.88866
2023-10-30,17.09741
2023-10-31,21.47117
2023-11-01,20.87475
2023-11-02,23.06163
2023-11-03,17.99204
2023-11-04,6.26242
2023-11-05,2.58449
2023-11-06,23.65805
2023-11-07,31.21272
2023-11-08,22.4652
2023-11-09,20.27833
2023-11-10,20.37773
2023-11-11,5.7654
2023-11-12,2.38568
2023-11-13,20.37773
2023-11-14,22.66401
2023-11-15,23.06163
2023-11-16,27.13717
2023-11-17,20.27833
2023-11-18,5.06958
2023-11-19,1.59045
2023-11-20,17.09741
2023-11-21,21.27236
2023-11-22,20.37773
2023-11-23,23.26043
2023-11-24,19.5825
2023-11-25,5.46719
2023-11-26,2.48508
2023-11-27,18.38966
2023-11-28,19.18489
2023-11-29,19.4831
2023-11-30,23.75745
2023-12-01,17.99204
2023-12-02,5.16898
2023-12-03,3.08151
2023-12-04,16.8986
2023-12-05,21.17296
2023-12-06,20.37773
2023-12-07,20.07952
2023-12-08,22.06759
2023-12-09,6.16302
2023-12-10,3.77733
2023-12-11,18.09145
2023-12-12,20.77534
2023-12-13,16.99801
2023-12-14,22.06759
2023-12-15,19.6819
2023-12-16,5.16898
2023-12-17,2.18687
2023-12-18,17.19681
2023-12-19,23.16103
2023-12-20,23.85685
2023-12-21,25.34791
2023-12-22,18.19085
2023-12-23,5.86481
2023-12-24,2.18687
2023-12-25,2.48508
2023-12-26,20.67594
2023-12-27,20.07952
2023-12-28,18.78727
2023-12-29,14.71172
2023-12-30,4.17495
2023-12-31,1.78926
2024-01-01,2.18687
2024-01-02,21.76938
2024-01-03,20.77534
2024-01-04,18.88667
2024-01-05,19.28429
2024-01-06,5.36779
2024-01-07,1.98807
2024-01-08,17.29622
2024-01-09,19.5825
2024-01-10,21.17296
2024-01-11,18.78727
2024-01-12,17.89264
2024-01-13,4.57256
2024-01-14,2.48508
2024-01-15,15.10934
2024-01-16,17.79324
2024-01-17,19.98011
2024-01-18,22.16699
2024-01-19,17.59443
2024-01-20,5.5666
2024-01-21,2.38568
2024-01-22,15.40755
2024-01-23,19.6819
2024-01-24,18.78727
2024-01-25,22.66401
2024-01-26,18.88667
2024-01-27,5.7654
2024-01-28,2.68389
2024-01-29,18.88667
2024-01-30,22.3658
2024-01-31,18.78727
2024-02-01,21.47117
2024-02-02,21.27236
2024-02-03,4.77137
2024-02-04,2.58449
2024-02-05,16.10337
2024-02-06,18.68787
2024-02-07,18.29025
2024-02-08,18.19085
2024-02-09,7.65407
2024-02-10,4.27435
2024-02-11,2.18687
2024-02-12,5.46719
2024-02-13,18.48906
2024-02-14,20.47713
2024-02-15,20.77534
2024-02-16,18.78727
2024-02-17,4.87077
2024-02-18,1.59045
2024-02-19,17.69383
2024-02-20,22.56461
2024-02-21,23.16103
2024-02-22,27.23658
2024-02-23,23.06163
2024-02-24,4.57256
2024-02-25,3.37972
2024-02-26,17.69383
2024-02-27,21.86878
2024-02-28,22.66401
2024-02-29,20.37773
2024-03-01,8.15109
2024-03-02,5.666
2024-03-03,2.58449
2024-03-04,22.06759
2024-03-05,24.75149
2024-03-06,23.26043
2024-03-07,25.1491
2024-03-08,21.07355
2024-03-09,8.25049
2024-03-10,3.97614
2024-03-11,20.97415
2024-03-12,25.2485
2024-03-13,23.45924
2024-03-14,23.06163
2024-03-15,22.3658
2024-03-16,5.666
2024-03-17,3.18091
2024-03-18,19.88071
2024-03-19,21.37176
2024-03-20,20.37773
