date,증권거래소
2023-05-31,7.77507
2023-06-01,6.76848
2023-06-02,5.97014
2023-06-03,2.18674
2023-06-04,2.81152
2023-06-05,6.00485
2023-06-06,3.12391
2023-06-07,7.39326
2023-06-08,6.35196
2023-06-09,7.28913
2023-06-10,2.67268
2023-06-11,2.7421
2023-06-12,9.61471
2023-06-13,9.75355
2023-06-14,7.46268
2023-06-15,7.35855
2023-06-16,6.76848
2023-06-17,3.01978
2023-06-18,2.7421
2023-06-19,6.17841
2023-06-20,6.80319
2023-06-21,7.56681
2023-06-22,7.8792
2023-06-23,5.72717
2023-06-24,2.36029
2023-06-25,2.22145
2023-06-26,6.31725
2023-06-27,5.93543
2023-06-28,6.62964
2023-06-29,6.42138
2023-06-30,6.10898
2023-07-01,2.63797
2023-07-02,2.63797
2023-07-03,6.52551
2023-07-04,6.10898
2023-07-05,6.52551
2023-07-06,7.185
2023-07-07,4.68587
2023-07-08,1.97847
2023-07-09,2.46442
2023-07-10,5.62304
2023-07-11,5.51891
2023-07-12,6.10898
2023-07-13,8.98993
2023-07-14,6.62964
2023-07-15,3.12391
2023-07-16,2.7421
2023-07-17,5.93543
2023-07-18,7.42797
2023-07-19,8.01804
2023-07-20,9.12877
2023-07-21,8.05275
2023-07-22,4.06108
2023-07-23,4.13051
2023-07-24,8.85109
2023-07-25,9.89239
2023-07-26,12.94689
2023-07-27,9.37174
2023-07-28,9.09406
2023-07-29,4.37348
2023-07-30,4.33877
2023-07-31,100.0
2023-08-01,11.83616
2023-08-02,8.22631
2023-08-03,11.90558
2023-08-04,7.56681
2023-08-05,3.7834
2023-08-06,3.15862
2023-08-07,7.15029
2023-08-08,6.4908
2023-08-09,6.90732
2023-08-10,8.1916
2023-08-11,7.28913
2023-08-12,3.26275
2023-08-13,2.7421
2023-08-14,7.60152
2023-08-15,4.19993
2023-08-16,7.98333
2023-08-17,8.1916
2023-08-18,6.52551
2023-08-19,2.7421
2023-08-20,2.18674
2023-08-21,6.66435
2023-08-22,7.74036
2023-08-23,6.59493
2023-08-24,7.15029
2023-08-25,5.34536
2023-08-26,2.29087
2023-08-27,2.53384
2023-08-28,6.73377
2023-08-29,7.56681
2023-08-30,6.10898
2023-08-31,7.49739
2023-09-01,6.38667
2023-09-02,3.50572
2023-09-03,2.46442
2023-09-04,7.80978
2023-09-05,7.84449
2023-09-06,7.39326
2023-09-07,6.28254
2023-09-08,7.15029
2023-09-09,2.63797
2023-09-10,2.88094
2023-09-11,7.63623
2023-09-12,6.42138
2023-09-13,6.8379
2023-09-14,6.56022
2023-09-15,6.1437
2023-09-16,2.67268
2023-09-17,2.22145
2023-09-18,5.58833
2023-09-19,6.52551
2023-09-20,6.97674
2023-09-21,6.80319
2023-09-22,6.03956
2023-09-23,2.46442
2023-09-24,2.67268
2023-09-25,7.04616
2023-09-26,6.66435
2023-09-27,6.69906
2023-09-28,2.70739
2023-09-29,2.84623
2023-09-30,2.32558
2023-10-01,2.49913
2023-10-02,3.57514
2023-10-03,2.7421
2023-10-04,7.35855
2023-10-05,7.185
2023-10-06,5.20652
2023-10-07,2.395
2023-10-08,1.63137
2023-10-09,2.63797
2023-10-10,5.86601
2023-10-11,6.31725
2023-10-12,5.90072
2023-10-13,5.41478
2023-10-14,2.46442
2023-10-15,1.83963
2023-10-16,6.38667
2023-10-17,5.79659
2023-10-18,6.28254
2023-10-19,6.73377
2023-10-20,6.94203
2023-10-21,2.53384
2023-10-22,3.0892
2023-10-23,6.28254
2023-10-24,5.44949
2023-10-25,6.94203
2023-10-26,7.63623
2023-10-27,5.72717
2023-10-28,2.98507
2023-10-29,2.29087
2023-10-30,5.86601
2023-10-31,6.4908
2023-11-01,5.86601
2023-11-02,6.62964
2023-11-03,6.4908
2023-11-04,3.19333
2023-11-05,4.30406
2023-11-06,11.03783
2023-11-07,11.69732
2023-11-08,8.39986
2023-11-09,7.67094
2023-11-10,6.42138
2023-11-11,2.7421
2023-11-12,3.19333
2023-11-13,7.04616
2023-11-14,8.67754
2023-11-15,8.1916
2023-11-16,23.5682
2023-11-17,6.8379
2023-11-18,3.0892
2023-11-19,2.81152
2023-11-20,5.90072
2023-11-21,6.56022
2023-11-22,6.59493
2023-11-23,6.10898
2023-11-24,5.55362
2023-11-25,2.395
2023-11-26,3.15862
2023-11-27,6.97674
2023-11-28,7.04616
2023-11-29,6.80319
2023-11-30,6.45609
2023-12-01,6.4908
2023-12-02,3.29746
2023-12-03,2.49913
2023-12-04,6.56022
2023-12-05,6.76848
2023-12-06,6.94203
2023-12-07,7.21971
2023-12-08,6.1437
2023-12-09,2.49913
2023-12-10,3.26275
2023-12-11,6.45609
2023-12-12,7.35855
2023-12-13,5.93543
2023-12-14,7.185
2023-12-15,6.1437
2023-12-16,2.53384
2023-12-17,3.36688
2023-12-18,7.28913
2023-12-19,6.76848
2023-12-20,7.60152
2023-12-21,7.91391
2023-12-22,9.09406
2023-12-23,3.0892
2023-12-24,3.01978
2023-12-25,3.99166
2023-12-26,11.35022
2023-12-27,14.75182
2023-12-28,23.08226
2023-12-29,37.69524
2023-12-30,2.395
2023-12-31,2.42971
2024-01-01,5.76188
2024-01-02,36.37625
2024-01-03,8.22631
2024-01-04,8.1916
2024-01-05,6.17841
2024-01-06,3.15862
2024-01-07,3.60985
2024-01-08,5.79659
2024-01-09,6.03956
2024-01-10,6.90732
2024-01-11,7.74036
2024-01-12,7.77507
2024-01-13,3.12391
2024-01-14,2.91565
2024-01-15,6.94203
2024-01-16,6.07427
2024-01-17,8.57341
2024-01-18,8.95522
2024-01-19,6.62964
2024-01-20,2.67268
2024-01-21,2.95036
2024-01-22,6.76848
2024-01-23,6.62964
2024-01-24,6.76848
2024-01-25,7.91391
2024-01-26,6.52551
2024-01-27,3.36688
2024-01-28,3.01978
2024-01-29,6.97674
2024-01-30,8.29573
2024-01-31,6.31725
2024-02-01,7.25442
2024-02-02,8.22631
2024-02-03,2.81152
2024-02-04,3.47101
2024-02-05,7.42797
2024-02-06,8.15688
2024-02-07,10.41305
2024-02-08,7.15029
2024-02-09,2.95036
2024-02-10,2.22145
2024-02-11,3.0892
2024-02-12,3.40159
2024-02-13,8.36515
2024-02-14,7.60152
2024-02-15,8.26102
2024-02-16,7.25442
2024-02-17,2.84623
2024-02-18,3.12391
2024-02-19,7.94862
2024-02-20,7.77507
2024-02-21,7.91391
2024-02-22,7.77507
2024-02-23,6.28254
2024-02-24,3.36688
2024-02-25,3.40159
2024-02-26,6.8379
2024-02-27,7.63623
2024-02-28,6.90732
2024-02-29,7.32384
2024-03-01,3.0892
2024-03-02,3.19333
2024-03-03,3.26275
2024-03-04,6.66435
2024-03-05,7.15029
2024-03-06,7.5321
2024-03-07,7.42797
2024-03-08,6.38667
2024-03-09,3.0892
2024-03-10,3.29746
2024-03-11,7.84449
2024-03-12,7.60152
2024-03-13,7.185
2024-03-14,8.50399
2024-03-15,6.28254
2024-03-16,3.36688
2024-03-17,3.29746
2024-03-18,7.49739
2024-03-19,6.97674
2024-03-20,7.08087
