date,청약일정
2023-05-30,28.53309
2023-05-31,26.29695
2023-06-01,23.61359
2023-06-02,19.18604
2023-06-03,14.04293
2023-06-04,18.20214
2023-06-05,27.28085
2023-06-06,24.0161
2023-06-07,41.05545
2023-06-08,38.77459
2023-06-09,28.26475
2023-06-10,18.73881
2023-06-11,24.32915
2023-06-12,34.07871
2023-06-13,30.59033
2023-06-14,34.12343
2023-06-15,28.98032
2023-06-16,23.52415
2023-06-17,19.27549
2023-06-18,21.8694
2023-06-19,44.99105
2023-06-20,38.5957
2023-06-21,35.10733
2023-06-22,30.99284
2023-06-23,28.66726
2023-06-24,18.5152
2023-06-25,22.00357
2023-06-26,83.76565
2023-06-27,39.22182
2023-06-28,29.96422
2023-06-29,27.05724
2023-06-30,28.39892
2023-07-01,19.99105
2023-07-02,25.62611
2023-07-03,33.49731
2023-07-04,30.85867
2023-07-05,32.87119
2023-07-06,30.18783
2023-07-07,23.61359
2023-07-08,16.1449
2023-07-09,23.0322
2023-07-10,39.53488
2023-07-11,39.53488
2023-07-12,30.63506
2023-07-13,28.71198
2023-07-14,30.09838
2023-07-15,16.90518
2023-07-16,26.69946
2023-07-17,41.5474
2023-07-18,39.53488
2023-07-19,34.57066
2023-07-20,30.54561
2023-07-21,25.26833
2023-07-22,17.88908
2023-07-23,26.34168
2023-07-24,38.77459
2023-07-25,35.91234
2023-07-26,32.87119
2023-07-27,27.90697
2023-07-28,24.95527
2023-07-29,15.42933
2023-07-30,20.34883
2023-07-31,31.08228
2023-08-01,37.43291
2023-08-02,27.59391
2023-08-03,25.04472
2023-08-04,24.10554
2023-08-05,16.36851
2023-08-06,20.34883
2023-08-07,28.62254
2023-08-08,31.35062
2023-08-09,32.6923
2023-08-10,26.83363
2023-08-11,26.16279
2023-08-12,18.5152
2023-08-13,21.95885
2023-08-14,33.00536
2023-08-15,28.62254
2023-08-16,42.35241
2023-08-17,34.70483
2023-08-18,28.3542
2023-08-19,19.58855
2023-08-20,22.4508
2023-08-21,33.22898
2023-08-22,33.58676
2023-08-23,32.87119
2023-08-24,29.02504
2023-08-25,22.18246
2023-08-26,17.08407
2023-08-27,21.10912
2023-08-28,30.27728
2023-08-29,34.2576
2023-08-30,27.72808
2023-08-31,24.46332
2023-09-01,22.80858
2023-09-02,17.57602
2023-09-03,22.31663
2023-09-04,35.95706
2023-09-05,36.6279
2023-09-06,31.17173
2023-09-07,24.4186
2023-09-08,23.92665
2023-09-09,15.69767
2023-09-10,21.33273
2023-09-11,35.77817
2023-09-12,32.60286
2023-09-13,25.53667
2023-09-14,26.83363
2023-09-15,24.23971
2023-09-16,16.90518
2023-09-17,23.12164
2023-09-18,32.06618
2023-09-19,31.48479
2023-09-20,28.22003
2023-09-21,27.7728
2023-09-22,28.04114
2023-09-23,17.62075
2023-09-24,19.0966
2023-09-25,30.09838
2023-09-26,23.8372
2023-09-27,17.71019
2023-09-28,11.27012
2023-09-29,12.07513
2023-09-30,12.65652
2023-10-01,16.86046
2023-10-02,18.55992
2023-10-03,24.23971
2023-10-04,36.6279
2023-10-05,36.13595
2023-10-06,31.12701
2023-10-07,13.81932
2023-10-08,17.44186
2023-10-09,22.80858
2023-10-10,34.88372
2023-10-11,34.74955
2023-10-12,27.72808
2023-10-13,28.44364
2023-10-14,17.88908
2023-10-15,22.18246
2023-10-16,40.92128
2023-10-17,33.6762
2023-10-18,33.40787
2023-10-19,30.59033
2023-10-20,22.67441
2023-10-21,15.29516
2023-10-22,21.15384
2023-10-23,39.84794
2023-10-24,43.24686
2023-10-25,38.01431
2023-10-26,24.06082
2023-10-27,18.91771
2023-10-28,14.49016
2023-10-29,16.23434
2023-10-30,31.97674
2023-10-31,29.87477
2023-11-01,35.77817
2023-11-02,25.76028
2023-11-03,23.4347
2023-11-04,15.33989
2023-11-05,19.0966
2023-11-06,28.30948
2023-11-07,28.08586
2023-11-08,28.7567
2023-11-09,25.67084
2023-11-10,19.18604
2023-11-11,12.38819
2023-11-12,18.15742
2023-11-13,27.50447
2023-11-14,29.29338
2023-11-15,24.50805
2023-11-16,21.15384
2023-11-17,21.55635
2023-11-18,12.25402
2023-11-19,17.75491
2023-11-20,26.52057
2023-11-21,30.18783
2023-11-22,25.53667
2023-11-23,23.79248
2023-11-24,24.15026
2023-11-25,15.42933
2023-11-26,16.36851
2023-11-27,26.43112
2023-11-28,27.32558
2023-11-29,24.23971
2023-11-30,22.67441
2023-12-01,20.483
2023-12-02,12.92486
2023-12-03,19.81216
2023-12-04,30.05366
2023-12-05,28.22003
2023-12-06,22.00357
2023-12-07,20.84078
2023-12-08,16.99463
2023-12-09,13.37209
2023-12-10,16.86046
2023-12-11,24.68694
2023-12-12,30.00894
2023-12-13,27.68336
2023-12-14,23.74776
2023-12-15,19.45438
2023-12-16,13.14847
2023-12-17,16.10017
2023-12-18,23.65831
2023-12-19,20.34883
2023-12-20,19.45438
2023-12-21,16.41323
2023-12-22,14.44543
2023-12-23,10.73345
2023-12-24,10.77817
2023-12-25,14.71377
2023-12-26,19.4991
2023-12-27,20.61717
2023-12-28,20.97495
2023-12-29,17.08407
2023-12-30,11.80679
2023-12-31,12.47763
2024-01-01,16.68157
2024-01-02,27.50447
2024-01-03,27.72808
2024-01-04,25.89445
2024-01-05,23.79248
2024-01-06,15.65295
2024-01-07,23.61359
2024-01-08,26.83363
2024-01-09,27.7728
2024-01-10,26.43112
2024-01-11,27.72808
2024-01-12,22.8533
2024-01-13,17.35241
2024-01-14,23.56887
2024-01-15,56.88729
2024-01-16,41.32379
2024-01-17,34.92844
2024-01-18,34.39177
2024-01-19,26.47584
2024-01-20,17.35241
2024-01-21,23.38998
2024-01-22,36.09123
2024-01-23,32.55813
2024-01-24,34.12343
2024-01-25,35.01788
2024-01-26,28.80143
2024-01-27,20.8855
2024-01-28,29.02504
2024-01-29,33.76565
2024-01-30,28.17531
2024-01-31,27.10196
2024-02-01,23.8372
2024-02-02,21.55635
2024-02-03,18.29159
2024-02-04,22.18246
2024-02-05,31.39534
2024-02-06,35.46511
2024-02-07,27.10196
2024-02-08,18.20214
2024-02-09,14.35599
2024-02-10,19.27549
2024-02-11,19.90161
2024-02-12,27.59391
2024-02-13,43.29159
2024-02-14,37.6118
2024-02-15,30.99284
2024-02-16,26.69946
2024-02-17,17.71019
2024-02-18,21.77996
2024-02-19,30.59033
2024-02-20,35.37567
2024-02-21,41.90518
2024-02-22,31.52951
2024-02-23,29.83005
2024-02-24,18.1127
2024-02-25,27.32558
2024-02-26,100.0
2024-02-27,45.25939
2024-02-28,28.89087
2024-02-29,30.322
2024-03-01,20.61717
2024-03-02,19.40966
2024-03-03,23.0322
2024-03-04,29.29338
2024-03-05,29.24865
2024-03-06,29.65116
2024-03-07,22.0483
2024-03-08,18.02325
2024-03-09,14.13237
2024-03-10,20.43828
2024-03-11,28.84615
2024-03-12,30.36672
2024-03-13,33.13953
2024-03-14,27.45974
2024-03-15,20.97495
2024-03-16,15.11627
2024-03-17,20.8855
2024-03-18,31.39534
2024-03-19,29.15921
2024-03-20,28.93559
