date,심텍주가
2023-05-30,25.07642
2023-05-31,21.94306
2023-06-01,19.92739
2023-06-02,18.09323
2023-06-03,2.9614
2023-06-04,2.56018
2023-06-05,14.92166
2023-06-06,2.75124
2023-06-07,14.66373
2023-06-08,12.93465
2023-06-09,17.75888
2023-06-10,2.89453
2023-06-11,2.28314
2023-06-12,14.27206
2023-06-13,17.35766
2023-06-14,15.85785
2023-06-15,45.38593
2023-06-16,40.55215
2023-06-17,6.0661
2023-06-18,4.71914
2023-06-19,29.22239
2023-06-20,23.2327
2023-06-21,23.84409
2023-06-22,23.29002
2023-06-23,22.564
2023-06-24,3.56324
2023-06-25,2.1303
2023-06-26,20.79671
2023-06-27,18.51356
2023-06-28,19.24914
2023-06-29,23.62437
2023-06-30,21.16927
2023-07-01,2.59839
2023-07-02,2.21627
2023-07-03,28.04738
2023-07-04,26.06037
2023-07-05,23.77722
2023-07-06,18.04547
2023-07-07,16.45968
2023-07-08,2.73213
2023-07-09,2.13985
2023-07-10,18.13144
2023-07-11,18.03591
2023-07-12,17.71111
2023-07-13,28.14291
2023-07-14,47.51623
2023-07-15,6.8781
2023-07-16,5.61711
2023-07-17,33.85555
2023-07-18,30.85594
2023-07-19,25.92663
2023-07-20,23.16583
2023-07-21,23.50019
2023-07-22,4.53763
2023-07-23,4.01222
2023-07-24,25.55406
2023-07-25,23.32823
2023-07-26,25.96484
2023-07-27,31.38135
2023-07-28,29.4421
2023-07-29,4.6045
2023-07-30,3.13335
2023-07-31,27.06343
2023-08-01,23.69124
2023-08-02,22.09591
2023-08-03,19.81276
2023-08-04,21.86664
2023-08-05,2.92319
2023-08-06,2.41688
2023-08-07,25.6687
2023-08-08,18.3225
2023-08-09,18.28429
2023-08-10,16.49789
2023-08-11,15.72411
2023-08-12,1.68131
2023-08-13,1.53802
2023-08-14,12.6003
2023-08-15,4.34658
2023-08-16,16.12533
2023-08-17,17.1666
2023-08-18,21.35078
2023-08-19,2.64615
2023-08-20,2.7799
2023-08-21,15.72411
2023-08-22,17.95949
2023-08-23,16.81314
2023-08-24,19.43064
2023-08-25,14.0619
2023-08-26,2.08253
2023-08-27,2.03477
2023-08-28,14.18609
2023-08-29,15.3802
2023-08-30,15.93427
2023-08-31,12.61941
2023-09-01,26.78639
2023-09-02,5.00573
2023-09-03,4.21283
2023-09-04,21.07374
2023-09-05,19.54528
2023-09-06,15.77187
2023-09-07,16.16354
2023-09-08,15.29423
2023-09-09,2.80855
2023-09-10,1.49025
2023-09-11,13.55559
2023-09-12,15.10317
2023-09-13,16.62208
2023-09-14,19.73633
2023-09-15,18.72372
2023-09-16,3.00917
2023-09-17,2.04432
2023-09-18,15.01719
2023-09-19,22.67863
2023-09-20,17.10928
2023-09-21,15.07451
2023-09-22,18.98165
2023-09-23,3.53458
2023-09-24,3.53458
2023-09-25,16.30683
2023-09-26,13.07795
2023-09-27,14.16698
2023-09-28,1.75773
2023-09-29,1.14635
2023-09-30,1.42338
2023-10-01,1.41383
2023-10-02,1.45204
2023-10-03,1.987
2023-10-04,14.79747
2023-10-05,16.04891
2023-10-06,15.94382
2023-10-07,3.57279
2023-10-08,3.33397
2023-10-09,3.02827
2023-10-10,22.82193
2023-10-11,20.13756
2023-10-12,19.31601
2023-10-13,15.88651
2023-10-14,2.00611
2023-10-15,1.74818
2023-10-16,13.25945
2023-10-17,17.13794
2023-10-18,19.92739
2023-10-19,16.21131
2023-10-20,13.06839
2023-10-21,2.28314
2023-10-22,1.84371
2023-10-23,12.00802
2023-10-24,14.55865
2023-10-25,13.69889
2023-10-26,12.86778
2023-10-27,13.32632
2023-10-28,2.77034
2023-10-29,1.6431
2023-10-30,15.29423
2023-10-31,12.19908
2023-11-01,13.03018
2023-11-02,16.8609
2023-11-03,15.38975
2023-11-04,2.65571
2023-11-05,2.25448
2023-11-06,22.54489
2023-11-07,16.20175
2023-11-08,13.44096
2023-11-09,11.98891
2023-11-10,11.05273
2023-11-11,1.70042
2023-11-12,1.41383
2023-11-13,10.23118
2023-11-14,10.96675
2023-11-15,12.77225
2023-11-16,11.7692
2023-11-17,12.68628
2023-11-18,2.58884
2023-11-19,2.20672
2023-11-20,13.04929
2023-11-21,11.26289
2023-11-22,11.65456
2023-11-23,11.69277
2023-11-24,9.54337
2023-11-25,1.50936
2023-11-26,1.38517
2023-11-27,29.01222
2023-11-28,27.6175
2023-11-29,19.02942
2023-11-30,15.65724
2023-12-01,12.70538
2023-12-02,2.98051
2023-12-03,2.9614
2023-12-04,14.36759
2023-12-05,12.094
2023-12-06,12.64807
2023-12-07,10.23118
2023-12-08,12.73404
2023-12-09,2.95185
2023-12-10,2.12074
2023-12-11,12.64807
2023-12-12,14.00458
2023-12-13,20.64386
2023-12-14,15.89606
2023-12-15,12.38058
2023-12-16,2.55063
2023-12-17,2.35001
2023-12-18,13.25945
2023-12-19,11.61635
2023-12-20,13.13526
2023-12-21,13.23079
2023-12-22,16.28773
2023-12-23,6.50554
2023-12-24,5.44516
2023-12-25,4.82422
2023-12-26,22.54489
2023-12-27,20.99732
2023-12-28,15.72411
2023-12-29,5.56935
2023-12-30,4.27015
2023-12-31,2.06343
2024-01-01,2.56018
2024-01-02,31.46732
2024-01-03,27.04432
2024-01-04,21.28391
2024-01-05,17.54871
2024-01-06,2.72258
2024-01-07,2.05387
2024-01-08,16.08712
2024-01-09,16.43102
2024-01-10,14.36759
2024-01-11,13.04929
2024-01-12,10.91899
2024-01-13,2.43599
2024-01-14,1.73863
2024-01-15,11.40619
2024-01-16,11.27244
2024-01-17,10.31715
2024-01-18,10.35536
2024-01-19,12.18952
2024-01-20,3.4486
2024-01-21,2.26404
2024-01-22,15.98204
2024-01-23,14.53954
2024-01-24,11.7883
2024-01-25,12.17997
2024-01-26,11.96981
2024-01-27,4.07909
2024-01-28,2.05387
2024-01-29,10.86167
2024-01-30,9.92548
2024-01-31,11.27244
2024-02-01,10.4891
2024-02-02,10.76614
2024-02-03,2.07298
2024-02-04,4.05043
2024-02-05,11.53037
2024-02-06,9.88727
2024-02-07,10.83301
2024-02-08,12.45701
2024-02-09,1.93924
2024-02-10,1.6431
2024-02-11,1.49025
2024-02-12,4.0982
2024-02-13,14.7115
2024-02-14,11.97936
2024-02-15,13.46962
2024-02-16,11.1387
2024-02-17,1.9679
2024-02-18,1.99656
2024-02-19,11.96981
2024-02-20,16.11578
2024-02-21,14.00458
2024-02-22,14.20519
2024-02-23,15.25601
2024-02-24,2.99006
2024-02-25,2.58884
2024-02-26,11.37753
2024-02-27,13.25945
2024-02-28,15.82919
2024-02-29,11.06228
2024-03-01,2.24493
2024-03-02,2.48376
2024-03-03,2.08253
2024-03-04,18.25563
2024-03-05,14.57776
2024-03-06,12.06534
2024-03-07,12.21818
2024-03-08,12.47611
2024-03-09,2.19717
2024-03-10,2.10164
2024-03-11,10.98586
2024-03-12,12.9251
2024-03-13,14.18609
2024-03-14,12.75315
2024-03-15,10.67061
2024-03-16,2.09209
2024-03-17,1.91058
2024-03-18,10.90943
2024-03-19,10.1452
2024-03-20,14.29117
