date,채권시장
2023-06-07,2.29604
2023-06-08,2.638
2023-06-09,1.85637
2023-06-10,1.51441
2023-06-11,1.02589
2023-06-12,2.00293
2023-06-13,2.24719
2023-06-14,2.44259
2023-06-15,2.49145
2023-06-16,1.61211
2023-06-17,1.02589
2023-06-18,1.22129
2023-06-19,2.49145
2023-06-20,2.19833
2023-06-21,2.10063
2023-06-22,2.49145
2023-06-23,1.70981
2023-06-24,0.24425
2023-06-26,2.24719
2023-06-27,1.80752
2023-06-28,1.51441
2023-06-29,1.80752
2023-06-30,1.319
2023-07-01,0.39081
2023-07-02,0.73277
2023-07-03,1.85637
2023-07-04,2.39374
2023-07-05,1.61211
2023-07-06,2.97997
2023-07-07,5.0806
2023-07-08,2.97997
2023-07-09,1.66096
2023-07-10,5.1783
2023-07-11,3.56619
2023-07-12,2.49145
2023-07-13,2.78456
2023-07-14,2.34489
2023-07-15,1.12359
2023-07-16,1.36785
2023-07-17,2.00293
2023-07-18,1.75867
2023-07-19,2.00293
2023-07-20,2.39374
2023-07-21,1.51441
2023-07-22,0.34196
2023-07-23,1.51441
2023-07-24,1.46555
2023-07-25,1.90522
2023-07-26,2.58915
2023-07-27,2.10063
2023-07-28,1.56326
2023-07-29,0.92818
2023-07-30,1.319
2023-07-31,1.61211
2023-08-01,1.85637
2023-08-02,2.19833
2023-08-03,2.19833
2023-08-04,1.85637
2023-08-05,0.63507
2023-08-06,1.56326
2023-08-07,1.51441
2023-08-08,2.10063
2023-08-09,2.29604
2023-08-10,1.90522
2023-08-11,1.319
2023-08-12,0.73277
2023-08-13,0.48851
2023-08-14,1.80752
2023-08-15,0.58622
2023-08-16,1.75867
2023-08-17,2.19833
2023-08-18,2.49145
2023-08-19,0.78163
2023-08-20,0.68392
2023-08-21,1.75867
2023-08-22,2.638
2023-08-23,2.05178
2023-08-24,1.70981
2023-08-25,1.17244
2023-08-26,0.83048
2023-08-27,0.29311
2023-08-28,1.56326
2023-08-29,1.56326
2023-08-30,2.05178
2023-08-31,2.39374
2023-09-01,1.66096
2023-09-02,0.48851
2023-09-03,0.68392
2023-09-04,2.14948
2023-09-05,2.05178
2023-09-06,1.95407
2023-09-07,2.05178
2023-09-08,1.85637
2023-09-09,0.68392
2023-09-10,1.07474
2023-09-11,1.95407
2023-09-12,1.85637
2023-09-13,1.66096
2023-09-14,1.56326
2023-09-15,1.75867
2023-09-16,1.07474
2023-09-17,0.78163
2023-09-18,2.49145
2023-09-19,2.5403
2023-09-20,2.78456
2023-09-21,2.5403
2023-09-22,1.56326
2023-09-23,0.87933
2023-09-24,1.12359
2023-09-25,2.29604
2023-09-26,2.88226
2023-09-27,2.39374
2023-09-28,0.97703
2023-09-29,0.29311
2023-09-30,1.12359
2023-10-01,0.78163
2023-10-02,0.73277
2023-10-03,1.61211
2023-10-04,8.54909
2023-10-05,4.73864
2023-10-06,2.34489
2023-10-07,1.07474
2023-10-08,1.70981
2023-10-09,1.46555
2023-10-10,4.59208
2023-10-11,2.05178
2023-10-12,2.73571
2023-10-13,2.05178
2023-10-14,1.02589
2023-10-15,1.27015
2023-10-16,2.24719
2023-10-17,2.39374
2023-10-18,2.29604
2023-10-19,3.7616
2023-10-20,3.12652
2023-10-21,1.22129
2023-10-22,1.61211
2023-10-23,2.19833
2023-10-24,2.93111
2023-10-25,1.85637
2023-10-26,2.39374
2023-10-27,1.80752
2023-10-28,0.73277
2023-10-29,1.17244
2023-10-30,2.05178
2023-10-31,2.44259
2023-11-01,1.90522
2023-11-02,2.19833
2023-11-03,1.75867
2023-11-04,1.07474
2023-11-05,1.12359
2023-11-06,2.58915
2023-11-07,2.73571
2023-11-08,2.73571
2023-11-09,2.58915
2023-11-10,1.66096
2023-11-11,0.58622
2023-11-12,1.17244
2023-11-13,2.73571
2023-11-14,2.39374
2023-11-15,1.80752
2023-11-16,2.93111
2023-11-17,1.61211
2023-11-18,0.73277
2023-11-19,0.97703
2023-11-20,2.5403
2023-11-21,2.14948
2023-11-22,1.70981
2023-11-23,2.68685
2023-11-24,1.70981
2023-11-25,0.53737
2023-11-26,0.87933
2023-11-27,2.29604
2023-11-28,1.95407
2023-11-29,1.51441
2023-11-30,2.638
2023-12-01,1.56326
2023-12-02,0.63507
2023-12-03,0.87933
2023-12-04,1.85637
2023-12-05,1.66096
2023-12-06,1.90522
2023-12-07,2.34489
2023-12-08,1.22129
2023-12-09,0.78163
2023-12-10,1.07474
2023-12-11,1.56326
2023-12-12,1.46555
2023-12-13,1.70981
2023-12-14,2.24719
2023-12-15,2.88226
2023-12-16,0.73277
2023-12-17,0.68392
2023-12-18,1.80752
2023-12-19,7.57205
2023-12-20,1.95407
2023-12-21,1.27015
2023-12-22,1.85637
2023-12-23,0.39081
2023-12-24,0.24425
2023-12-25,0.58622
2023-12-26,1.56326
2023-12-27,1.56326
2023-12-28,3.37078
2023-12-29,5.03175
2023-12-30,0.53737
2023-12-31,1.85637
2024-01-01,0.87933
2024-01-02,4.88519
2024-01-03,2.34489
2024-01-04,2.39374
2024-01-05,2.05178
2024-01-06,1.22129
2024-01-07,1.319
2024-01-08,2.49145
2024-01-09,1.70981
2024-01-10,1.46555
2024-01-11,1.61211
2024-01-12,2.00293
2024-01-13,0.87933
2024-01-14,0.53737
2024-01-15,1.46555
2024-01-16,1.46555
2024-01-17,2.00293
2024-01-18,1.70981
2024-01-19,0.92818
2024-01-20,0.78163
2024-01-21,0.29311
2024-01-22,1.95407
2024-01-23,2.24719
2024-01-24,1.46555
2024-01-25,1.319
2024-01-26,1.51441
2024-01-28,1.07474
2024-01-29,0.87933
2024-01-30,1.12359
2024-01-31,2.10063
2024-02-01,1.56326
2024-02-02,1.56326
2024-02-04,0.29311
2024-02-05,1.51441
2024-02-06,1.27015
2024-02-07,1.22129
2024-02-08,1.27015
2024-02-09,0.24425
2024-02-11,0.29311
2024-02-12,0.68392
2024-02-13,1.27015
2024-02-14,1.319
2024-02-15,1.80752
2024-02-16,0.68392
2024-02-17,0.34196
2024-02-18,0.83048
2024-02-19,1.36785
2024-02-20,1.4167
2024-02-21,1.51441
2024-02-22,1.61211
2024-02-23,1.17244
2024-02-24,0.29311
2024-02-25,0.34196
2024-02-26,1.27015
2024-02-27,1.17244
2024-02-28,1.12359
2024-02-29,0.97703
2024-03-01,0.48851
2024-03-02,0.34196
2024-03-03,0.34196
2024-03-04,1.27015
2024-03-05,1.12359
2024-03-06,0.87933
2024-03-07,1.07474
2024-03-08,1.17244
2024-03-09,0.83048
2024-03-10,0.53737
2024-03-11,1.66096
2024-03-12,2.19833
2024-03-13,1.319
2024-03-14,1.02589
2024-03-15,1.319
2024-03-16,0.53737
2024-03-17,0.58622
2024-03-18,1.66096
2024-03-19,1.02589
2024-03-20,1.36785
