date,현재금값
2023-05-30,9.73883
2023-05-31,9.34002
2023-06-01,8.79969
2023-06-02,8.56812
2023-06-03,6.44538
2023-06-04,5.14601
2023-06-05,8.74823
2023-06-06,6.13662
2023-06-07,8.64531
2023-06-08,8.07924
2023-06-09,8.55525
2023-06-10,6.49684
2023-06-11,5.2618
2023-06-12,8.47806
2023-06-13,8.4266
2023-06-14,9.18564
2023-06-15,9.97041
2023-06-16,9.41721
2023-06-17,5.75067
2023-06-18,5.23607
2023-06-19,8.99266
2023-06-20,8.4266
2023-06-21,8.01492
2023-06-22,7.55178
2023-06-23,8.24649
2023-06-24,5.41618
2023-06-25,4.87585
2023-06-26,8.14357
2023-06-27,8.05351
2023-06-28,7.41026
2023-06-29,7.23015
2023-06-30,7.92486
2023-07-01,5.12028
2023-07-02,4.94017
2023-07-03,7.12723
2023-07-04,7.3974
2023-07-05,7.43599
2023-07-06,6.62549
2023-07-07,6.94712
2023-07-08,5.24893
2023-07-09,4.64428
2023-07-10,7.57751
2023-07-11,6.30387
2023-07-12,6.50971
2023-07-13,7.33307
2023-07-14,7.28161
2023-07-15,5.04309
2023-07-16,4.32265
2023-07-17,6.53544
2023-07-18,6.61263
2023-07-19,6.77987
2023-07-20,6.98571
2023-07-21,6.97285
2023-07-22,5.05596
2023-07-23,4.28406
2023-07-24,7.56464
2023-07-25,7.43599
2023-07-26,6.49684
2023-07-27,7.32021
2023-07-28,8.41373
2023-07-29,5.60915
2023-07-30,4.34838
2023-07-31,7.25588
2023-08-01,7.64183
2023-08-02,7.43599
2023-08-03,6.95998
2023-08-04,6.56117
2023-08-05,4.83725
2023-08-06,3.84664
2023-08-07,7.21729
2023-08-08,7.52605
2023-08-09,6.99858
2023-08-10,6.09803
2023-08-11,7.57751
2023-08-12,4.86298
2023-08-13,4.52849
2023-08-14,6.98571
2023-08-15,4.94017
2023-08-16,7.32021
2023-08-17,6.97285
2023-08-18,6.85706
2023-08-19,6.291
2023-08-20,4.24546
2023-08-21,6.5869
2023-08-22,8.25935
2023-08-23,7.48745
2023-08-24,7.52605
2023-08-25,6.8056
2023-08-26,4.57995
2023-08-27,3.80805
2023-08-28,6.44538
2023-08-29,6.53544
2023-08-30,7.26875
2023-08-31,7.03717
2023-09-01,6.67695
2023-09-02,4.76006
2023-09-03,4.25833
2023-09-04,6.93425
2023-09-05,7.20442
2023-09-06,6.81847
2023-09-07,6.56117
2023-09-08,6.71555
2023-09-09,4.57995
2023-09-10,4.1554
2023-09-11,6.44538
2023-09-12,6.18808
2023-09-13,5.82786
2023-09-14,5.96938
2023-09-15,5.87932
2023-09-16,4.00102
2023-09-17,3.70513
2023-09-18,6.14949
2023-09-19,5.91792
2023-09-20,5.42904
2023-09-21,6.09803
2023-09-22,5.71208
2023-09-23,3.83378
2023-09-24,3.11334
2023-09-25,7.92486
2023-09-26,7.02431
2023-09-27,5.24893
2023-09-28,3.11334
2023-09-29,3.34491
2023-09-30,3.6794
2023-10-01,3.69226
2023-10-02,5.05596
2023-10-03,4.95304
2023-10-04,7.77048
2023-10-05,8.52952
2023-10-06,8.31081
2023-10-07,6.13662
2023-10-08,4.10394
2023-10-09,6.81847
2023-10-10,10.38209
2023-10-11,8.87688
2023-10-12,8.33654
2023-10-13,7.56464
2023-10-14,7.1015
2023-10-15,5.09455
2023-10-16,9.36575
2023-10-17,7.89913
2023-10-18,8.74823
2023-10-19,9.62305
2023-10-20,11.38556
2023-10-21,6.59976
2023-10-22,5.05596
2023-10-23,9.18564
2023-10-24,8.9798
2023-10-25,8.82542
2023-10-26,8.81255
2023-10-27,9.58445
2023-10-28,6.97285
2023-10-29,5.59629
2023-10-30,12.94223
2023-10-31,22.64248
2023-11-01,18.33269
2023-11-02,14.04862
2023-11-03,13.30245
2023-11-04,8.31081
2023-11-05,7.50032
2023-11-06,10.87096
2023-11-07,10.76804
2023-11-08,12.20892
2023-11-09,10.48501
2023-11-10,9.35288
2023-11-11,6.25241
2023-11-12,4.87585
2023-11-13,10.39495
2023-11-14,8.6839
2023-11-15,8.41373
2023-11-16,7.46172
2023-11-17,7.8734
2023-11-18,8.09211
2023-11-19,7.59037
2023-11-20,9.82889
2023-11-21,9.12131
2023-11-22,7.86054
2023-11-23,11.70719
2023-11-24,11.42416
2023-11-25,7.33307
2023-11-26,6.79274
2023-11-27,11.02534
2023-11-28,14.64042
2023-11-29,14.5375
2023-11-30,15.96552
2023-12-01,12.63347
2023-12-02,8.52952
2023-12-03,18.33269
2023-12-04,28.04579
2023-12-05,24.66229
2023-12-06,19.2847
2023-12-07,15.5667
2023-12-08,13.81705
2023-12-09,13.90711
2023-12-10,9.30142
2023-12-11,13.66267
2023-12-12,11.15399
2023-12-13,10.33063
2023-12-14,11.74578
2023-12-15,11.64286
2023-12-16,8.50379
2023-12-17,7.52605
2023-12-18,9.63591
2023-12-19,8.9412
2023-12-20,9.39148
2023-12-21,9.54586
2023-12-22,8.51666
2023-12-23,6.77987
2023-12-24,6.11089
2023-12-25,7.37167
2023-12-26,9.26283
2023-12-27,10.61366
2023-12-28,10.3049
2023-12-29,10.57506
2023-12-30,9.12131
2023-12-31,7.19156
2024-01-01,8.14357
2024-01-02,10.5622
2024-01-03,10.66512
2024-01-04,10.44641
2024-01-05,11.81011
2024-01-06,8.1693
2024-01-07,7.17869
2024-01-08,10.60079
2024-01-09,9.72597
2024-01-10,9.85462
2024-01-11,9.93181
2024-01-12,9.86749
2024-01-13,7.74475
2024-01-14,6.83133
2024-01-15,12.02881
2024-01-16,11.79724
2024-01-17,12.05454
2024-01-18,11.0382
2024-01-19,11.39843
2024-01-20,7.96346
2024-01-21,6.92139
2024-01-22,11.12826
2024-01-23,11.87443
2024-01-24,10.49787
2024-01-25,10.57506
2024-01-26,10.24057
2024-01-27,6.68982
2024-01-28,6.31673
2024-01-29,9.4558
2024-01-30,9.82889
2024-01-31,9.4944
2024-02-01,11.25691
2024-02-02,10.38209
2024-02-03,6.81847
2024-02-04,5.15888
2024-02-05,9.34002
2024-02-06,8.7225
2024-02-07,8.04065
2024-02-08,7.68043
2024-02-09,5.09455
2024-02-10,5.46764
2024-02-11,5.55769
2024-02-12,6.12376
2024-02-13,9.26283
2024-02-14,9.35288
2024-02-15,9.34002
2024-02-16,9.44294
2024-02-17,7.19156
2024-02-18,6.93425
2024-02-19,10.22771
2024-02-20,9.2371
2024-02-21,9.00553
2024-02-22,8.47806
2024-02-23,8.50379
2024-02-24,5.99511
2024-02-25,5.36472
2024-02-26,7.97632
2024-02-27,8.65817
2024-02-28,7.86054
2024-02-29,7.73189
2024-03-01,6.88279
2024-03-02,6.41965
2024-03-03,6.05943
2024-03-04,13.39251
2024-03-05,37.11565
2024-03-06,28.34169
2024-03-07,24.13482
2024-03-08,24.5465
2024-03-09,19.70924
2024-03-10,20.01801
2024-03-11,24.68802
2024-03-12,21.54895
2024-03-13,18.62858
2024-03-14,17.1877
2024-03-15,16.53158
2024-03-16,11.77151
2024-03-17,11.44989
2024-03-18,15.47664
2024-03-19,17.61224
2024-03-20,14.62755
